"UMAP_1","UMAP_2","subtype","group"
-1.6461287942143,4.42631737703188,"DAM","CN"
-0.635376354715396,5.81796352380618,"DAM","CN"
2.77967605922503,-4.25908287054197,"DAM","CN"
0.398757556417417,-5.58476455694333,"DAM","CN"
0.877698460557889,-0.364758567868628,"DAM","CN"
-2.38519801761823,-3.28812678342954,"Homeostatic","CN"
-0.613093933126498,-1.44118483549253,"Homeostatic","CN"
-1.56767561104016,-4.75990303045408,"DAM","CN"
-3.02232184078412,4.86259977334841,"DAM","CN"
1.97133562896533,-5.89353378301755,"DAM","CN"
-2.85773601200299,4.17307106965884,"DAM","CN"
0.430949518421124,1.97958914750918,"DAM","CN"
1.75094375942035,-2.43511446005002,"DAM","CN"
2.1999417338161,-4.74912031179563,"DAM","CN"
-3.05432142879682,-3.299176292478,"Homeostatic","CN"
-1.72348680164533,-4.51894290929929,"DAM","CN"
-3.06661643650251,5.07828752511843,"DAM","CN"
0.30765969488902,2.00911466592654,"DAM","CN"
2.13115558955951,1.89193849080905,"DAM","CN"
0.608956852891873,1.07362197154864,"DAM","CN"
-1.15658285286145,2.71809522622927,"DAM","CN"
-0.0875564124794493,1.62731234544619,"DAM","CN"
0.555099645593594,-5.77207763677732,"DAM","CN"
0.447632322051953,-5.62409027105466,"DAM","CN"
-3.2939661946507,2.25610260480746,"Homeostatic","CN"
0.532746324279736,-0.992417411862769,"DAM","CN"
-1.88337101604657,3.16509048456057,"DAM","CN"
-3.09939613010602,1.17512546295031,"Homeostatic","CN"
-1.39088060524182,-2.93420155531064,"DAM","CN"
-1.71222915317731,0.127611918390832,"Homeostatic","CN"
-2.21934308674054,3.92700020784243,"DAM","CN"
-3.20210232402997,-2.11917479520933,"Homeostatic","CN"
0.153697902300786,-5.13451583868162,"DAM","CN"
-0.329373797437717,-5.00370653158323,"DAM","CN"
-3.21019329693036,-0.274860577641882,"Homeostatic","CN"
0.54789880845828,0.325493140162073,"DAM","CN"
-2.58952774669843,0.727471468986116,"Homeostatic","CN"
1.06086919639392,-1.92088659292356,"DAM","CN"
3.80599532459063,5.30145208352908,"DAM","CN"
-3.68052568103986,-0.361718611775794,"Homeostatic","CN"
