"celltype","gene","logFC","logCPM","F","PValue","FDR","n_cells","n_samples_AD","n_samples_CN","assay","direction","neglog10P"
"Astrocytes","AP1M1",-0.0405731818632453,4.68907817442432,0.35132631615717,0.555308182700921,0.915092812551831,31701,33,33,"decontX","Not significant",0.255465926967422
"Astrocytes","CAPZA2",0.0417260009227146,6.53166996859186,0.351290336993613,0.555347291169866,0.915092812551831,31701,33,33,"decontX","Not significant",0.255435342159325
"Astrocytes","ATP2B2",-0.0578298270269371,7.71436607108318,0.351065792101427,0.555471308260605,0.915092812551831,31701,33,33,"decontX","Not significant",0.255338368740944
"Astrocytes","STK32C",0.0433412183682137,5.12501701244183,0.35103385249699,0.555483095968798,0.915092812551831,31701,33,33,"decontX","Not significant",0.255329152635219
"Astrocytes","ERICH3",-0.188450758766678,2.26810875021358,0.350603719732841,0.555485497283356,0.915092812551831,31701,33,33,"decontX","Not significant",0.255327275214618
"Astrocytes","DDR1",0.0628207037967327,7.00851656349308,0.351036201074574,0.555488920749115,0.915092812551831,31701,33,33,"decontX","Not significant",0.25532459865922
"Astrocytes","WIPF1",-0.0956598673587253,5.63595292312003,0.35080071989009,0.555621361816184,0.915092812551831,31701,33,33,"decontX","Not significant",0.255221065417235
"Astrocytes","RGS12",-0.0522007265786225,6.72316547995356,0.350638229764231,0.555713205717072,0.915092812551831,31701,33,33,"decontX","Not significant",0.255149282714514
"Astrocytes","AC025043.1",0.0773588576623611,3.10807420496368,0.350320236040158,0.555720305786099,0.915092812551831,31701,33,33,"decontX","Not significant",0.255143733987095
"Astrocytes","GUF1",-0.0536186754738936,4.15543563562217,0.350337412577558,0.555836151431556,0.915092812551831,31701,33,33,"decontX","Not significant",0.25505321024549
"Astrocytes","MT-ND4",-0.172121905986515,9.87729366009334,0.350364145847536,0.555865080146293,0.915092812551831,31701,33,33,"decontX","Not significant",0.25503060780371
"Astrocytes","CNPY4",0.0863880966820248,2.60730394279798,0.349931190715852,0.555952194661253,0.915092812551831,31701,33,33,"decontX","Not significant",0.254962551021223
"Astrocytes","AL354771.1",0.120328676833331,3.15343180606407,0.349905095683018,0.555977113587675,0.915092812551831,31701,33,33,"decontX","Not significant",0.254943085481172
"Astrocytes","CRLS1",0.0638089761231523,5.70920613143046,0.350150446973277,0.555987503693609,0.915092812551831,31701,33,33,"decontX","Not significant",0.254934969457328
"Astrocytes","MYOM1",-0.0732537961633823,6.50189756444976,0.350127530417266,0.556000848160599,0.915092812551831,31701,33,33,"decontX","Not significant",0.254924545915808
"Astrocytes","DHX8",-0.0459902059673513,4.47488194561348,0.349366541998387,0.556400355029013,0.915643845100077,31701,33,33,"decontX","Not significant",0.254612601564441
"Astrocytes","SOS1",0.0467096371382366,7.63038198657662,0.349193812147911,0.556524656537016,0.915741908680851,31701,33,33,"decontX","Not significant",0.254515589710666
"Astrocytes","RFK",-0.0831223145224399,3.39551375861383,0.348557533819785,0.556732740511515,0.915749616019341,31701,33,33,"decontX","Not significant",0.254353237817583
"Astrocytes","GDPD5",0.124454623986691,1.9228157139808,0.348401720051656,0.556744484521002,0.915749616019341,31701,33,33,"decontX","Not significant",0.254344076680918
"Astrocytes","BX088645.1",-0.105141796141219,3.29505511116436,0.348497444172877,0.55680057430118,0.915749616019341,31701,33,33,"decontX","Not significant",0.254300325452622
"Astrocytes","AL117209.1",-0.124120298390144,1.91895220580639,0.3481749785495,0.556859000854203,0.915749616019341,31701,33,33,"decontX","Not significant",0.254254756177839
"Astrocytes","AP003025.2",-0.0957333431842608,4.61006441273914,0.348511170978023,0.556890247564513,0.915749616019341,31701,33,33,"decontX","Not significant",0.254230387543896
"Astrocytes","INPP5K",-0.0555274457573877,3.9200333088404,0.348333827723473,0.556947096438928,0.915749616019341,31701,33,33,"decontX","Not significant",0.254186055842118
"Astrocytes","GREB1L",0.144321986255237,2.31264943106594,0.348075629518405,0.556982329522894,0.915749616019341,31701,33,33,"decontX","Not significant",0.254158582766005
"Astrocytes","ZNF610",-0.0749830602502482,3.23981180631375,0.347897381410288,0.557132257340714,0.915818168319181,31701,33,33,"decontX","Not significant",0.25404169564304
"Astrocytes","FRY",0.0984962605499484,5.35908656336177,0.348044226290903,0.55717293923909,0.915818168319181,31701,33,33,"decontX","Not significant",0.254009984539044
"Astrocytes","LINC01588",0.114461748243378,2.1276224999512,0.347588834163491,0.557220097206694,0.915818168319181,31701,33,33,"decontX","Not significant",0.253973228305918
"Astrocytes","RABL6",0.0451690854864107,5.79967914534728,0.34771327317386,0.557362001588614,0.915818168319181,31701,33,33,"decontX","Not significant",0.253862642839984
"Astrocytes","LINC01563",0.0644681409987349,4.24178749328836,0.347474953768,0.557456071843145,0.915818168319181,31701,33,33,"decontX","Not significant",0.253789349818415
"Astrocytes","SRRT",0.0549984504448346,4.5658920769016,0.347461152461018,0.557477528180659,0.915818168319181,31701,33,33,"decontX","Not significant",0.253772634259775
"Astrocytes","SYTL4",-0.153021145787454,6.75670289127499,0.347472294615339,0.557498246419588,0.915818168319181,31701,33,33,"decontX","Not significant",0.253756494327325
"Astrocytes","LINC01505",0.091327744302676,4.81026323618901,0.347370240877704,0.557541765251201,0.915818168319181,31701,33,33,"decontX","Not significant",0.253722594219275
"Astrocytes","GNAI2",-0.0458199177228102,5.87639226033866,0.347085733370058,0.557717439087075,0.916000403960213,31701,33,33,"decontX","Not significant",0.253585775481767
"Astrocytes","PTPRQ",0.130524829570524,1.62353929327623,0.346299220787839,0.557854752464897,0.916119601036411,31701,33,33,"decontX","Not significant",0.253478862736841
"Astrocytes","AC068533.4",0.0866402486373759,3.10220751433735,0.346410922409893,0.557969891541766,0.916202359620275,31701,33,33,"decontX","Not significant",0.253389235273992
"Astrocytes","ZNF91",-0.0383084498630022,7.13656768973304,0.346352945676424,0.558131171376817,0.916280371877478,31701,33,33,"decontX","Not significant",0.253263721653014
"Astrocytes","IMMT",-0.0392296491202515,5.5139995391716,0.346222484727009,0.558204981357536,0.916280371877478,31701,33,33,"decontX","Not significant",0.253206292235712
"Astrocytes","LYRM4",0.0476836534567398,5.63753960954828,0.346212318100547,0.558211651894265,0.916280371877478,31701,33,33,"decontX","Not significant",0.25320110245762
"Astrocytes","RPL18",0.0590486316158274,5.11826832714504,0.34540524998078,0.558663172710575,0.916756796209116,31701,33,33,"decontX","Not significant",0.252849956554156
"Astrocytes","KANSL1L",0.0442641059617021,7.79131415758619,0.345319771540005,0.558716506523821,0.916756796209116,31701,33,33,"decontX","Not significant",0.252808497806983
"Astrocytes","PDCD6IP",-0.0314027582194255,6.85725387744555,0.345212864827561,0.558778654120833,0.916756796209116,31701,33,33,"decontX","Not significant",0.252760192705673
"Astrocytes","AC139720.1",0.122013987164745,2.86753586017064,0.344807293972732,0.558833830431842,0.916756796209116,31701,33,33,"decontX","Not significant",0.252717310637418
"Astrocytes","NOL8",0.059577439129524,4.40501758964163,0.34501540643645,0.558860049009882,0.916756796209116,31701,33,33,"decontX","Not significant",0.25269693549897
"Astrocytes","YIPF7",-0.0615820075398526,3.18926364446741,0.344716738010934,0.558928977523788,0.916756796209116,31701,33,33,"decontX","Not significant",0.252643373918811
"Astrocytes","AP001266.2",0.0875304024290439,3.1860057521891,0.344627074725271,0.558971356430215,0.916756796209116,31701,33,33,"decontX","Not significant",0.25261044625136
"Astrocytes","USP39",-0.0446090317664283,5.57622970629352,0.344707684711141,0.559063884365332,0.916756796209116,31701,33,33,"decontX","Not significant",0.252538562342395
"Astrocytes","TYK2",-0.0566702623697785,4.37484786010832,0.344444996514013,0.559179958189694,0.916756796209116,31701,33,33,"decontX","Not significant",0.252448402719464
"Astrocytes","ZBTB6",-0.0679541891960894,3.12443529886936,0.344175513231721,0.55921659532268,0.916756796209116,31701,33,33,"decontX","Not significant",0.252419948939551
"Astrocytes","AL365275.1",-0.105405771447701,3.98662166141442,0.344243967938054,0.559270355555325,0.916756796209116,31701,33,33,"decontX","Not significant",0.252378200088779
"Astrocytes","GLE1",0.0452313249521545,4.51621694697569,0.344238423257389,0.559306731918794,0.916756796209116,31701,33,33,"decontX","Not significant",0.252349953391956
"Astrocytes","MAGT1",-0.0617205128269329,5.04318622489,0.344206301085655,0.559344087235496,0.916756796209116,31701,33,33,"decontX","Not significant",0.252320948437698
"Astrocytes","NCBP2",-0.064922363530788,3.7523203700662,0.343784978297229,0.559512005852598,0.916785431595404,31701,33,33,"decontX","Not significant",0.252190590065761
"Astrocytes","AC009093.2",-0.04777737142518,5.45548983713747,0.343696499468078,0.55963951085208,0.916785431595404,31701,33,33,"decontX","Not significant",0.252091631672544
"Astrocytes","LYN",0.0773735729150376,5.67928047311544,0.343691147455124,0.559643370320642,0.916785431595404,31701,33,33,"decontX","Not significant",0.252088636637191
"Astrocytes","FLNB",-0.0990957310536344,3.83423919669595,0.343547593346375,0.559653071022777,0.916785431595404,31701,33,33,"decontX","Not significant",0.252081108762979
"Astrocytes","TPD52L1",0.0509741856651541,10.0425770603586,0.343374373993179,0.559823037239661,0.916785431595404,31701,33,33,"decontX","Not significant",0.251949233879496
"Astrocytes","STT3A",-0.0498258363141301,4.07551249243209,0.343246158943117,0.559847211269013,0.916785431595404,31701,33,33,"decontX","Not significant",0.251930480773269
"Astrocytes","NKX6-2",0.189181500117241,1.61764072217664,0.342704077509906,0.559916928036626,0.916785431595404,31701,33,33,"decontX","Not significant",0.251876402228606
"Astrocytes","MIOS",-0.0358627476737001,4.717240243463,0.343145102515321,0.559938514820527,0.916785431595404,31701,33,33,"decontX","Not significant",0.251859658958408
"Astrocytes","FUS",0.0420304901514915,6.5130789250724,0.343108673644426,0.559977192068453,0.916785431595404,31701,33,33,"decontX","Not significant",0.251829661494755
"Astrocytes","ZNF180",0.0592710327886253,3.07018256918683,0.342807351287741,0.560009417759217,0.916785431595404,31701,33,33,"decontX","Not significant",0.251804669339393
"Astrocytes","AL136088.1",-0.159408525114922,2.85438908762063,0.342585490515426,0.560142158971468,0.916896667623511,31701,33,33,"decontX","Not significant",0.251701739026265
"Astrocytes","AC093297.2",0.0907014304696745,3.2482894648331,0.341939526557514,0.560510728381195,0.91737726228179,31701,33,33,"decontX","Not significant",0.251416070433571
"Astrocytes","FBXO39",-0.15884670686699,1.98201022678623,0.341671287410069,0.560565414949519,0.91737726228179,31701,33,33,"decontX","Not significant",0.251373700296597
"Astrocytes","TACC2",0.0844751124489523,5.23132473015051,0.341594661462366,0.560836320185489,0.917714473513512,31701,33,33,"decontX","Not significant",0.251163868890593
"Astrocytes","CASP8AP2",0.0421607532131173,5.44083693497923,0.341281863605801,0.561019271189837,0.917789503755606,31701,33,33,"decontX","Not significant",0.251022220334464
"Astrocytes","FAAH",-0.0862047496961141,3.7401304094776,0.340984970768441,0.561110569866653,0.917789503755606,31701,33,33,"decontX","Not significant",0.250951550238753
"Astrocytes","RSBN1",0.0416916282506915,5.44529072630714,0.341016459694041,0.561171658644782,0.917789503755606,31701,33,33,"decontX","Not significant",0.250904270653281
"Astrocytes","GAL3ST1",-0.146383976098534,1.72159364184435,0.340319681664813,0.561297409334519,0.917789503755606,31701,33,33,"decontX","Not significant",0.250806962259785
"Astrocytes","USP25",-0.0417960940874802,6.46838388702595,0.340765234846206,0.561317099597021,0.917789503755606,31701,33,33,"decontX","Not significant",0.250791727515739
"Astrocytes","AC137767.1",0.117262263787305,3.1499184646201,0.340393930250265,0.561405123781763,0.917789503755606,31701,33,33,"decontX","Not significant",0.250723628003696
"Astrocytes","SSB",0.0452065012756949,4.84789632634872,0.340468770622169,0.561474309602267,0.917789503755606,31701,33,33,"decontX","Not significant",0.250670110200777
"Astrocytes","PRR14L",0.0369970610158,5.8803885694698,0.340109121043047,0.561693391996336,0.917789503755606,31701,33,33,"decontX","Not significant",0.250500685321666
"Astrocytes","AC239804.1",-0.124723422068478,1.86730540886812,0.339665097315547,0.561700298270133,0.917789503755606,31701,33,33,"decontX","Not significant",0.250495345507802
"Astrocytes","BBS9",0.0477005919207421,7.57042925983614,0.339625261847333,0.561969064111229,0.917789503755606,31701,33,33,"decontX","Not significant",0.250287591291401
"Astrocytes","MRPL17",0.0922807411959685,2.44282033589646,0.339249862568761,0.562014505048409,0.917789503755606,31701,33,33,"decontX","Not significant",0.250252475567609
"Astrocytes","KLC1",0.0410229164666394,7.17986515131259,0.339500642243194,0.562041224147575,0.917789503755606,31701,33,33,"decontX","Not significant",0.25023182898038
"Astrocytes","AC037459.2",0.0878058598747783,5.95322969459261,0.33929762709491,0.562159408190217,0.917789503755606,31701,33,33,"decontX","Not significant",0.250140516671382
"Astrocytes","SYT5",-0.19116448092384,2.36523244956113,0.338796032813281,0.562234432735464,0.917789503755606,31701,33,33,"decontX","Not significant",0.250082560562286
"Astrocytes","DDX56",0.060585594927609,4.20186117010519,0.33894774650008,0.56231412746453,0.917789503755606,31701,33,33,"decontX","Not significant",0.250021005228255
"Astrocytes","PNMA2",-0.079571641223462,5.34415939238638,0.33899754918015,0.562329157849623,0.917789503755606,31701,33,33,"decontX","Not significant",0.250009396901611
"Astrocytes","RGL2",-0.0591259004628374,5.72008612132118,0.338993693094106,0.56233286731635,0.917789503755606,31701,33,33,"decontX","Not significant",0.25000653203929
"Astrocytes","DHRS1",0.0588937462432614,3.55951324994669,0.338780738117235,0.562361271689521,0.917789503755606,31701,33,33,"decontX","Not significant",0.249984595653022
"Astrocytes","TSHZ1",0.0618133777937618,6.30164975429701,0.338876359834856,0.562401870708236,0.917789503755606,31701,33,33,"decontX","Not significant",0.249953243399127
"Astrocytes","PSMB1",-0.0500958078601163,5.20849052807877,0.338791615658765,0.562445343833452,0.917789503755606,31701,33,33,"decontX","Not significant",0.249919674149618
"Astrocytes","TOGARAM2",-0.109674563103191,5.78252053090646,0.338795464230863,0.562447356050293,0.917789503755606,31701,33,33,"decontX","Not significant",0.249918120410901
"Astrocytes","COL26A1",-0.115786889800004,2.46335249431116,0.338437440655864,0.562468267121537,0.917789503755606,31701,33,33,"decontX","Not significant",0.249901974199282
"Astrocytes","RPL19",0.0848836349744827,4.9728784442278,0.338710216872623,0.562486515171523,0.917789503755606,31701,33,33,"decontX","Not significant",0.249887884695348
"Astrocytes","GPR143",-0.0590460552588645,4.38866243513942,0.338499849437996,0.562584508914534,0.917789503755606,31701,33,33,"decontX","Not significant",0.249812230552547
"Astrocytes","RPUSD2",0.091334566709649,2.16635134124845,0.338194272662688,0.562589859653666,0.917789503755606,31701,33,33,"decontX","Not significant",0.249808099999019
"Astrocytes","SOX21-AS1",0.0657343660120152,3.56823777679035,0.338295429766013,0.562641518477873,0.917789503755606,31701,33,33,"decontX","Not significant",0.249768223502955
"Astrocytes","PRRC2A",-0.0430502699379154,5.52212442138186,0.338313361049314,0.56272354718241,0.917789503755606,31701,33,33,"decontX","Not significant",0.249704911401153
"Astrocytes","TTLL5",0.0385091333471603,6.69010392466244,0.33828509926532,0.562741370151188,0.917789503755606,31701,33,33,"decontX","Not significant",0.249691156344246
"Astrocytes","UGDH-AS1",0.0472992905795478,5.72920122240092,0.338215754385661,0.562781372908656,0.917789503755606,31701,33,33,"decontX","Not significant",0.249660285396602
"Astrocytes","NPAS3",-0.0450144775012516,12.669318937516,0.338130951161417,0.562827878848926,0.917789503755606,31701,33,33,"decontX","Not significant",0.24962439856782
"Astrocytes","KLHL20",0.0401621281364634,5.63379468212489,0.337802309711946,0.563019241296811,0.917888630149505,31701,33,33,"decontX","Not significant",0.249476762792993
"Astrocytes","U2AF2",0.0545691156035372,4.40046097526544,0.337726176730138,0.563031004604911,0.917888630149505,31701,33,33,"decontX","Not significant",0.24946768905971
"Astrocytes","KCND3",0.0997184993415775,7.27920737278964,0.3376792969587,0.563089330097075,0.917888630149505,31701,33,33,"decontX","Not significant",0.249422701967934
"Astrocytes","TTLL12",-0.0708607166524461,3.16143320495115,0.337342184402901,0.563148122885874,0.917888630149505,31701,33,33,"decontX","Not significant",0.249377359160862
"Astrocytes","TIMM23",-0.0440628625155267,4.50779480501806,0.336721156938637,0.563617760695752,0.918471281043703,31701,33,33,"decontX","Not significant",0.249015329880234
"Astrocytes","C1S",0.0789950651448739,5.97634203092861,0.336719713478212,0.563645072059818,0.918471281043703,31701,33,33,"decontX","Not significant",0.248994285675876
"Astrocytes","AP001347.1",-0.0948194766102022,4.83449152248579,0.336530010723586,0.563741298037162,0.918471281043703,31701,33,33,"decontX","Not significant",0.24892014887205
"Astrocytes","ICE1",-0.0417749726279684,6.06065138796129,0.336496741989298,0.563773688858651,0.918471281043703,31701,33,33,"decontX","Not significant",0.248895196378816
"Astrocytes","EPN2-AS1",-0.130411900415963,2.14987933905413,0.335838071816979,0.563935853542842,0.918471281043703,31701,33,33,"decontX","Not significant",0.248770293244913
"Astrocytes","B3GNT9",0.104527226235915,1.83990008405458,0.335762429003694,0.563951596200087,0.918471281043703,31701,33,33,"decontX","Not significant",0.248758169784946
"Astrocytes","TRMT1",0.0787697023666623,3.83276320880742,0.335936237373148,0.564021206167907,0.918471281043703,31701,33,33,"decontX","Not significant",0.248704567029836
"Astrocytes","FBXW9",-0.10533089044979,2.1893235351172,0.335544489888245,0.564128522535306,0.918471281043703,31701,33,33,"decontX","Not significant",0.248621941638659
"Astrocytes","ATAD5",0.0746988461091403,3.32685838711019,0.335452497512022,0.564259831704045,0.918471281043703,31701,33,33,"decontX","Not significant",0.248520865005867
"Astrocytes","TNKS",-0.0343150950828838,8.11248933142435,0.33564596189974,0.56426319770812,0.918471281043703,31701,33,33,"decontX","Not significant",0.248518274297556
"Astrocytes","ESRRA",0.0528035439293259,4.87747114638641,0.335542986047048,0.56431185161767,0.918471281043703,31701,33,33,"decontX","Not significant",0.24848082862752
"Astrocytes","KDM5C",-0.050580725536808,5.10455154490907,0.335437358604643,0.564378426200973,0.918471281043703,31701,33,33,"decontX","Not significant",0.248429595840696
"Astrocytes","CPLANE1",-0.0294679346266922,7.18334319876492,0.335402288990729,0.564405241812171,0.918471281043703,31701,33,33,"decontX","Not significant",0.24840896146707
"Astrocytes","NOC2L",-0.0531583669670743,4.07466727164442,0.335297182396472,0.564414264713168,0.918471281043703,31701,33,33,"decontX","Not significant",0.248402018645669
"Astrocytes","CCDC174",0.0466465191064151,4.23253425890988,0.334964269231155,0.564617999698933,0.918687917880511,31701,33,33,"decontX","Not significant",0.248245280908693
"Astrocytes","TMEM9B",-0.0551444262503144,4.81744300296425,0.334911895658412,0.564677231978283,0.918687917880511,31701,33,33,"decontX","Not significant",0.248199722844912
"Astrocytes","RCC1",0.0634260105565857,3.89232847685543,0.334648872641129,0.564777751572701,0.918697328894734,31701,33,33,"decontX","Not significant",0.248122419887415
"Astrocytes","RAPGEF3",-0.0728836065491972,7.37470752566171,0.334634092801812,0.564850313446473,0.918697328894734,31701,33,33,"decontX","Not significant",0.248066625909919
"Astrocytes","HACE1",-0.0413243742956683,6.29211899122604,0.33459011532748,0.564877779571273,0.918697328894734,31701,33,33,"decontX","Not significant",0.248045508640169
"Astrocytes","ITPR2",0.0536638653891794,9.91359428459993,0.33428944008727,0.565049272536529,0.918700900911314,31701,33,33,"decontX","Not significant",0.247913679866039
"Astrocytes","DENND4A",0.0838194098606934,8.25547084098609,0.33428416087476,0.565052558818653,0.918700900911314,31701,33,33,"decontX","Not significant",0.247911154050838
"Astrocytes","RNF4",0.0509006631117965,5.21090755928245,0.334199508121015,0.565098240123225,0.918700900911314,31701,33,33,"decontX","Not significant",0.247876045216634
"Astrocytes","COL6A1",0.0579057932403998,5.67578715310649,0.334085087998023,0.565168810770731,0.918700900911314,31701,33,33,"decontX","Not significant",0.247821813001669
"Astrocytes","CCDC146",0.0460901442640928,6.07377047108109,0.334027056909004,0.565204582243933,0.918700900911314,31701,33,33,"decontX","Not significant",0.247794325883656
"Astrocytes","LHFPL6",0.0597831756178338,8.75464952518426,0.33369289411229,0.565395846230793,0.918906238659923,31701,33,33,"decontX","Not significant",0.247647386447264
"Astrocytes","PTPN23",0.0471727669666503,4.54082099823748,0.333488558295602,0.565492902840306,0.918958436850386,31701,33,33,"decontX","Not significant",0.24757284127192
"Astrocytes","PRKCI",0.0325255593087732,5.67123637478065,0.333400162955967,0.565568056658496,0.918975033847098,31701,33,33,"decontX","Not significant",0.2475151275151
"Astrocytes","AC015908.2",0.11306897242836,4.35406509957317,0.332730192273277,0.565922780712417,0.91933494770731,31701,33,33,"decontX","Not significant",0.247242823579134
"Astrocytes","TMUB1",0.0718197518934908,3.64916412109529,0.332587309657444,0.565955427201466,0.91933494770731,31701,33,33,"decontX","Not significant",0.247217771077986
"Astrocytes","GCLC",-0.0589155399404157,6.45539281332453,0.332685676265158,0.565984457948278,0.91933494770731,31701,33,33,"decontX","Not significant",0.247195494465395
"Astrocytes","GYG1",-0.0666333103088524,5.1788193895799,0.332395914365052,0.566146938763444,0.919493323819752,31701,33,33,"decontX","Not significant",0.247070836634809
"Astrocytes","CEP290",-0.0539180435120932,6.27418757039549,0.331849822846709,0.566471869252033,0.91962038152331,31701,33,33,"decontX","Not significant",0.246821652141193
"Astrocytes","SLC39A10",-0.0561412172194731,5.87484238505097,0.331814090058924,0.566492676848119,0.91962038152331,31701,33,33,"decontX","Not significant",0.246805699966531
"Astrocytes","TSNAXIP1",0.0942095336553837,2.94285639527288,0.331390315077398,0.566607797142721,0.91962038152331,31701,33,33,"decontX","Not significant",0.246717453407606
"Astrocytes","SLC25A10",-0.137663416708656,2.08657008612754,0.331184208912546,0.566644786224476,0.91962038152331,31701,33,33,"decontX","Not significant",0.246689102880392
"Astrocytes","ZNF236-DT",-0.0586811755882744,3.61225572117477,0.33129324622619,0.566707071201602,0.91962038152331,31701,33,33,"decontX","Not significant",0.246641368327841
"Astrocytes","SLC39A14",0.204516979443496,6.07449619382627,0.331418809490312,0.566723598534997,0.91962038152331,31701,33,33,"decontX","Not significant",0.246628702833804
"Astrocytes","SLC25A24",-0.0724832635392975,4.18275413910094,0.331324796076583,0.566734411548284,0.91962038152331,31701,33,33,"decontX","Not significant",0.24662041663006
"Astrocytes","MAP2K1",0.0517207285068362,6.17587512321276,0.331316575720123,0.566783119771604,0.91962038152331,31701,33,33,"decontX","Not significant",0.246583092615142
"Astrocytes","AKIP1",0.0595222888709261,3.25636911731914,0.331066651817917,0.566810046473486,0.91962038152331,31701,33,33,"decontX","Not significant",0.246562460666408
"Astrocytes","SRP14-AS1",-0.067212458586125,5.22290333192955,0.331141787202453,0.566878005974866,0.919625204923802,31701,33,33,"decontX","Not significant",0.246510392663374
"Astrocytes","MRPS18C",-0.0534428717286825,4.06325137851827,0.330880321213379,0.566985271338754,0.919693784355193,31701,33,33,"decontX","Not significant",0.246428222693313
"Astrocytes","IFT74",-0.044161727606808,5.82833246326423,0.330662150502243,0.567165219815294,0.919818635733117,31701,33,33,"decontX","Not significant",0.24629040918152
"Astrocytes","MORN5",-0.115859101674646,1.55951487216903,0.329859479407704,0.567322188697051,0.919818635733117,31701,33,33,"decontX","Not significant",0.246170230289976
"Astrocytes","AC112206.2",-0.111625997363964,3.91168717871576,0.330200884856404,0.567370154137305,0.919818635733117,31701,33,33,"decontX","Not significant",0.246133513507373
"Astrocytes","HFE",-0.0841925739933242,2.76015320134868,0.329961813312234,0.567409160398517,0.919818635733117,31701,33,33,"decontX","Not significant",0.246103657122446
"Astrocytes","CCK",0.230140724730227,5.72493870351629,0.330071706207024,0.567501942232778,0.919818635733117,31701,33,33,"decontX","Not significant",0.246032647792048
"Astrocytes","TFE3",0.0649758731548882,4.71161212247624,0.330041468810983,0.567511441765486,0.919818635733117,31701,33,33,"decontX","Not significant",0.246025378107489
"Astrocytes","AC012358.3",-0.0692801728211425,4.61746951943715,0.330025382058821,0.567517243204427,0.919818635733117,31701,33,33,"decontX","Not significant",0.246020938514106
"Astrocytes","ZNF596",0.0654241466912805,3.83119812954174,0.329343786382639,0.567867431670433,0.919859257318703,31701,33,33,"decontX","Not significant",0.245753038256862
"Astrocytes","STRN",0.0379421770895621,6.00958459825983,0.32939937696172,0.567904853272605,0.919859257318703,31701,33,33,"decontX","Not significant",0.245724419852366
"Astrocytes","CDC42SE2",-0.0295478127752775,6.48728602746696,0.329348616616519,0.567934234031981,0.919859257318703,31701,33,33,"decontX","Not significant",0.245701952054213
"Astrocytes","TUSC3",-0.096835562687915,5.3224423668064,0.329080852010643,0.568088752661656,0.919859257318703,31701,33,33,"decontX","Not significant",0.245583809042285
"Astrocytes","CMAS",-0.0576742154772369,4.51068903334842,0.328972919264973,0.56812839974468,0.919859257318703,31701,33,33,"decontX","Not significant",0.245553500558821
"Astrocytes","AZIN2",-0.0550150064374253,3.98345150381974,0.328679478739113,0.568268434115059,0.919859257318703,31701,33,33,"decontX","Not significant",0.245446467253504
"Astrocytes","LINC02198",0.0984476044616048,4.15856048337101,0.328684251577594,0.568279755005639,0.919859257318703,31701,33,33,"decontX","Not significant",0.245437815442069
"Astrocytes","AFG1L",0.0360763527891543,6.66840191693584,0.328733825932436,0.568294475550138,0.919859257318703,31701,33,33,"decontX","Not significant",0.245426565756699
"Astrocytes","UNC5C",-0.0866805921540048,8.21865454246807,0.328710484263917,0.568306161905447,0.919859257318703,31701,33,33,"decontX","Not significant",0.245417635056755
"Astrocytes","RGS22",-0.101554881792037,4.71202181549282,0.328678864839359,0.568309576525606,0.919859257318703,31701,33,33,"decontX","Not significant",0.245415025642434
"Astrocytes","EPM2A",-0.0749550243139759,6.63625517949377,0.328645543594961,0.56834636457566,0.919859257318703,31701,33,33,"decontX","Not significant",0.245386913622664
"Astrocytes","SLC1A3",-0.0829294285165614,11.8774615030401,0.32842148445457,0.568475593660999,0.919859257318703,31701,33,33,"decontX","Not significant",0.245288176122919
"Astrocytes","ZMPSTE24",0.0494601275261756,4.87497873410235,0.328347827088062,0.568509551472465,0.919859257318703,31701,33,33,"decontX","Not significant",0.245262234376529
"Astrocytes","FAM47E",-0.114910389765917,2.11930348344727,0.327832268569198,0.568630876490558,0.919859257318703,31701,33,33,"decontX","Not significant",0.245169561941747
"Astrocytes","LINC02234",-0.128827652609642,1.69014763768793,0.327673608213649,0.568632304561378,0.919859257318703,31701,33,33,"decontX","Not significant",0.245168471247373
"Astrocytes","DMAP1",-0.0665813336129642,4.19630863703302,0.328026016074656,0.568665121977063,0.919859257318703,31701,33,33,"decontX","Not significant",0.245143407579393
"Astrocytes","SIL1",0.0374537520672271,6.93877498965549,0.328087018116315,0.568673827140165,0.919859257318703,31701,33,33,"decontX","Not significant",0.245136759421775
"Astrocytes","HIVEP1",0.0434250169977025,7.21641506693749,0.327700620349885,0.56890050812195,0.919859257318703,31701,33,33,"decontX","Not significant",0.244963678335479
"Astrocytes","AIFM3",-0.0932542687407262,6.05643105250544,0.327495231702706,0.569021986222851,0.919859257318703,31701,33,33,"decontX","Not significant",0.244870952742381
"Astrocytes","MGRN1",0.0443795523186635,5.6784266048209,0.327356786273347,0.569102700226486,0.919859257318703,31701,33,33,"decontX","Not significant",0.244809353786015
"Astrocytes","TMEM238L",0.153272682641367,1.62699560660377,0.326847420570046,0.569116531116944,0.919859257318703,31701,33,33,"decontX","Not significant",0.244798799264987
"Astrocytes","B3GALT6",0.0910560013009614,2.39489557513141,0.326963169515118,0.569157678100395,0.919859257318703,31701,33,33,"decontX","Not significant",0.244767401017144
"Astrocytes","PLIN3",0.0611885504238679,4.09826597189575,0.326968250495787,0.56928379700143,0.919859257318703,31701,33,33,"decontX","Not significant",0.244671176935001
"Astrocytes","USP16",-0.0417659800156125,5.34327546934024,0.327026967963825,0.56929504141329,0.919859257318703,31701,33,33,"decontX","Not significant",0.244662598897436
"Astrocytes","ZNF248",-0.0493729995664484,7.09926674762181,0.32698072147701,0.569324496069919,0.919859257318703,31701,33,33,"decontX","Not significant",0.244640129592419
