"UMAP_1","UMAP_2","subtype","group"
-7.78975288117918,4.46366291187524,"Capillary","CN"
-12.180952946792,-1.57235236026526,"Pericyte","CN"
0.0946101740500058,-8.41111202098609,"Pericyte","CN"
4.31702287947145,10.160303880198,"SMC","CN"
-10.9816168948511,-0.551161955373297,"Pericyte","CN"
-11.8236054583887,-1.28152282096625,"Pericyte","CN"
-12.2567290469507,-0.319716881291876,"Pericyte","CN"
-9.15719978059324,3.81250815532922,"Capillary","CN"
-9.05261317933592,4.84762983463525,"Capillary","CN"
0.377960999359759,-7.07218046046973,"Pericyte","CN"
-0.238502363810865,-7.63221473552466,"Pericyte","CN"
-0.345286230693189,-8.38429279186011,"Pericyte","CN"
4.5928374127051,9.31241874836205,"SMC","CN"
-7.1681226893762,3.36481862209558,"Capillary","CN"
-7.76578132356199,3.00760393284081,"Capillary","CN"
-8.19350091661009,3.01612405918359,"Capillary","CN"
-9.14886085237059,2.2052336230111,"Capillary","CN"
-5.98197452271971,4.51314430378198,"Capillary","CN"
13.7743588284155,-7.78137702800513,"Venous","CN"
-10.5970114871362,1.87116389415978,"Capillary","CN"
2.26911576544252,-5.97094745494605,"Pericyte","CN"
1.35840400015322,-6.35562438823462,"Pericyte","CN"
-4.57017747605833,4.06371336124658,"Venous","CN"
0.428262908806476,-7.98952407695533,"Pericyte","CN"
-12.8495024844507,-1.12765652992011,"Pericyte","CN"
2.14282186781374,-6.38004083492042,"Pericyte","CN"
-6.061520020614,4.87311248920678,"Capillary","CN"
0.12543173586336,-8.44885463573218,"Pericyte","CN"
-9.09644500459227,2.90442924640893,"Capillary","CN"
0.626217801918658,-6.15519351817847,"Pericyte","CN"
14.2994623974463,-5.62726325847388,"Venous","CN"
-8.23386899674925,5.6825616850686,"Capillary","CN"
-8.92133704865965,4.4299457564187,"Capillary","CN"
13.5593272045752,-4.47400541164161,"Venous","CN"
-7.5281719371179,8.56188802860497,"Capillary","CN"
-7.95535031999144,5.967685986979,"Capillary","CN"
