rank,score,metric_display,hit,running_es
207,9.29294080045185e-8,0.9635185368121546,FALSE,0.8014948797113453
208,9.251067809480949e-8,0.9624456697866003,FALSE,0.8009710452430372
209,9.168079486896113e-8,0.9603049234947291,FALSE,0.8004472107747292
210,9.000220671562474e-8,0.9559149993960443,FALSE,0.7999233763064212
211,8.999902897520623e-8,0.9559066114094513,FALSE,0.7993995418381132
212,8.882297591595382e-8,0.9527817769587706,FALSE,0.7988757073698052
213,8.778676732020305e-8,0.9499940366729511,FALSE,0.7983518729014971
214,8.692391204236213e-8,0.947647448731232,FALSE,0.7978280384331892
215,8.687624267874021e-8,0.9475171308523594,FALSE,0.7973042039648811
216,8.58503068002275e-8,0.9446949748026132,FALSE,0.7967803694965732
217,8.480386291374035e-8,0.9417814462369724,FALSE,0.7962565350282651
218,8.468279042564682e-8,0.9414420360810629,FALSE,0.7957327005599572
219,8.451025948028088e-8,0.9409575297799372,FALSE,0.7952088660916491
220,8.325846483422433e-8,0.9374122954725018,FALSE,0.794685031623341
221,8.304695223474242e-8,0.9368080062101111,FALSE,0.7941611971550331
222,8.19057197972073e-8,0.9335207278720635,FALSE,0.793637362686725
223,8.17965736312063e-8,0.9332039399746092,FALSE,0.7931135282184171
224,8.084819321973363e-8,0.9304334141719999,FALSE,0.792589693750109
225,8.02911441521876e-8,0.9287909027272178,FALSE,0.792065859281801
226,7.994411111963718e-8,0.9277618723060727,FALSE,0.791542024813493
227,7.968335379527277e-8,0.9269857251294534,FALSE,0.791018190345185
228,7.90913261762842e-8,0.9252140767530784,FALSE,0.790494355876877
229,7.784471275840464e-8,0.921439806092169,FALSE,0.7899705214085689
230,7.768463573667613e-8,0.9209507804947485,FALSE,0.7894466869402609
231,7.752289079543822e-8,0.9204556349427444,FALSE,0.7889228524719529
232,7.752288633799134e-8,0.9204556212830488,FALSE,0.7883990180036449
233,7.597695609518144e-8,0.9156702962734627,FALSE,0.7878751835353369
234,7.57634704105776e-8,0.9150018253202704,FALSE,0.7873513490670289
235,7.509407321169914e-8,0.9128935151424462,FALSE,0.7868275145987208
236,7.45555070426248e-8,0.9111835776411645,FALSE,0.7863036801304129
237,7.45328887031673e-8,0.9111114948366006,TRUE,0.7973377351523033
238,7.426506669611469e-8,0.9102563010009439,FALSE,0.7968139006839954
239,7.38457211194929e-8,0.908911056173114,TRUE,0.8077462255159059
240,7.346713939141782e-8,0.9076900025436742,FALSE,0.807222391047598
241,7.341110233421803e-8,0.9075087297314258,FALSE,0.8066985565792899
242,7.279581493726452e-8,0.9055092018736209,FALSE,0.806174722110982
243,7.148428795942183e-8,0.901190059266239,FALSE,0.8056508876426739
244,7.147536149682083e-8,0.9011603917825737,FALSE,0.8051270531743658
245,7.145040998151516e-8,0.9010774446875144,FALSE,0.8046032187060579
246,7.05713461034961e-8,0.8981365064857274,TRUE,0.8150507960027871
247,6.952689258053628e-8,0.8945942558571576,FALSE,0.814526961534479
248,6.910075348538819e-8,0.8931337016010413,TRUE,0.8247568282319637
249,6.897494241507785e-8,0.8927007727461931,FALSE,0.8242329937636558
250,6.897185761054034e-8,0.892690147700247,FALSE,0.8237091592953477
251,6.876582889472946e-8,0.8919794415209148,FALSE,0.8231853248270398
252,6.786841188529327e-8,0.8888587144366841,FALSE,0.8226614903587317
253,6.762207820728908e-8,0.8879948805188317,FALSE,0.8221376558904236
254,6.762207218937182e-8,0.8879948593770045,FALSE,0.8216138214221157
255,6.743134902222122e-8,0.887323874171492,TRUE,0.8315965448648457
256,6.725174658695057e-8,0.8866902756066872,FALSE,0.8310727103965376
257,6.700540236778766e-8,0.885818468834053,FALSE,0.8305488759282296
258,6.648952732183526e-8,0.8839823672400383,FALSE,0.8300250414599216
259,6.5608579386519607e-08,0.8808137127707926,FALSE,0.8295012069916136
260,6.555777856825022e-8,0.8806296936015454,FALSE,0.8289773725233056
261,6.52807405556354e-8,0.8796236444751442,FALSE,0.8284535380549976
262,6.468187177839083e-8,0.8774342142515628,FALSE,0.8279297035866895
263,6.436819322034443e-8,0.8762793199014655,FALSE,0.8274058691183815
264,6.394842534658357e-8,0.8747249920234771,FALSE,0.8268820346500735
265,6.349024740929408e-8,0.8730167492176856,FALSE,0.8263582001817655
266,6.335325651381859e-8,0.8725036061819768,FALSE,0.8258343657134575
267,6.332004694573581e-8,0.8723790420698107,FALSE,0.8253105312451494
268,6.322397038892163e-8,0.8720183050671981,FALSE,0.8247866967768415
269,6.233999421254524e-8,0.8686732943613659,FALSE,0.8242628623085334
270,6.195720765157283e-8,0.8672100680596897,FALSE,0.8237390278402255
271,6.170358165512364e-8,0.8662355785749161,FALSE,0.8232151933719174
272,6.148377384885574e-8,0.8653877808695284,FALSE,0.8226913589036093
273,6.12555079565138e-8,0.8645041462086855,FALSE,0.8221675244353014
274,6.10691985331892e-8,0.8637804842035525,FALSE,0.8216436899669933
275,6.093988400213466e-8,0.8632769022866996,FALSE,0.8211198554986854
276,6.090163544749354e-8,0.8631277484145266,FALSE,0.8205960210303773
277,6.063258281503207e-8,0.8620758975229099,FALSE,0.8200721865620693
278,6.054270576929739e-8,0.8617234864044545,FALSE,0.8195483520937613
279,6.046082137726187e-8,0.8614019590245301,FALSE,0.8190245176254533
280,6.025916134487526e-8,0.8606082599605799,FALSE,0.8185006831571453
281,5.971167554381115e-8,0.8584399818629774,FALSE,0.8179768486888372
282,5.961821951620653e-8,0.8580678704902539,FALSE,0.8174530142205292
283,5.937666632911589e-8,0.8571033757402896,FALSE,0.8169291797522212
284,5.9355631793156904e-8,0.8570192015664816,FALSE,0.8164053452839132
285,5.7688702335394996e-8,0.8502519707803449,TRUE,0.8249457403603107
286,5.755085619638246e-8,0.849683631041089,FALSE,0.8244219058920027
287,5.705951913098912e-8,0.8476467153693918,FALSE,0.8238980714236946
288,5.697334963872319e-8,0.8472876790669783,FALSE,0.8233742369553867
289,5.6451580573485675e-8,0.845101993593662,FALSE,0.8228504024870786
290,5.6190568491453523e-8,0.8440010241727632,FALSE,0.8223265680187706
291,5.5846884067442053e-8,0.8425435100118362,FALSE,0.8218027335504626
292,5.56812504039312e-8,0.841837876358111,FALSE,0.8212788990821546
293,5.5484321781687177e-8,0.8409961832226474,FALSE,0.8207550646138466
294,5.5340995200570044e-8,0.8403817102327422,FALSE,0.8202312301455386
295,5.532534294513338e-8,0.8403145091630599,FALSE,0.8197073956772305
296,5.4865091881911264e-8,0.8383299309223303,FALSE,0.8191835612089226
297,5.460294149184181e-8,0.837192097153434,FALSE,0.8186597267406145
298,5.457580058121489e-8,0.8370739832196665,FALSE,0.8181358922723065
299,5.4481262024334046e-8,0.8366621038138996,FALSE,0.8176120578039985
300,5.3947098813312345e-8,0.83432138421719,FALSE,0.8170882233356904
301,5.38760307844091e-8,0.8340082163488666,FALSE,0.8165643888673825
302,5.3800004814618273e-8,0.8336727431887717,FALSE,0.8160405543990744
303,5.3698684928007724e-8,0.8332249201330814,FALSE,0.8155167199307665
304,5.3412288109085576e-8,0.8319544921348149,FALSE,0.8149928854624584
305,5.3334323043450984e-8,0.8316074670846276,FALSE,0.8144690509941505
306,5.2935578273215383e-8,0.8298246714701022,FALSE,0.8139452165258424
307,5.29009052967813e-8,0.8296690137969239,FALSE,0.8134213820575343
308,5.2428073389778296e-8,0.8275360837330216,FALSE,0.8128975475892264
309,5.1040208890401894e-8,0.8211625443753133,FALSE,0.8123737131209183
310,5.0969391150669466e-8,0.8208326948354784,FALSE,0.8118498786526104
311,5.0867069768827865e-8,0.820355299643367,FALSE,0.8113260441843023
312,5.0866470111262686e-8,0.8203524990248434,FALSE,0.8108022097159943
313,5.0729538227869826e-8,0.8197121113043662,FALSE,0.8102783752476863
314,5.0598389535598225e-8,0.8190971470931977,FALSE,0.8097545407793783
315,5.0560672691105656e-8,0.818919995373419,FALSE,0.8092307063110703
316,5.032415156366246e-8,0.8178060607816314,FALSE,0.8087068718427622
317,5.0136338994349826e-8,0.8169177914630259,FALSE,0.8081830373744542
318,5.006857712202034e-8,0.8165964910890625,FALSE,0.8076592029061462
319,4.995790577728292e-8,0.8160707944967808,FALSE,0.8071353684378382
320,4.971714458213801e-8,0.8149231280955618,FALSE,0.8066115339695302
321,4.95074259689765e-8,0.8139188980935809,FALSE,0.8060876995012222
322,4.917626284635442e-8,0.8123244403269669,FALSE,0.8055638650329141
323,4.905945315081242e-8,0.8117594715099863,FALSE,0.8050400305646062
324,4.887451207759968e-8,0.8108622176259197,FALSE,0.8045161960962981
325,4.8680196097141616e-8,0.8099158156144634,FALSE,0.8039923616279901
326,4.8618946935910066e-8,0.8096167227968866,FALSE,0.8034685271596821
327,4.75415225489665e-8,0.8042929048347215,FALSE,0.802944692691374
328,4.7204783840808187e-8,0.8026042247643352,FALSE,0.8024208582230661
329,4.7182985884044884e-8,0.8024944974205038,FALSE,0.801897023754758
330,4.7011728488170634e-8,0.8016306479387624,FALSE,0.8013731892864501
331,4.6814309912129905e-8,0.8006309240438013,FALSE,0.800849354818142
332,4.6662294667903113e-8,0.7998582445408328,FALSE,0.8003255203498341
