receiver_context,target_clean,max_regulatory_potential,sum_regulatory_potential,n_supporting_top_ligands,best_ligand,supporting_ligands_top5,logFC,PValue,FDR,direction,neglog10P,upstream_evidence_score,upstream_priority_tier,upstream_sources,celloracle_rank_in_lineage,celloracle_perturbation_score,celloracle_log2FC_AD_vs_CN,abs_logFC,display_class
Cerebrovascular cells,PMAIP1,0.22780053795474572,1.3010759583201055,20,EGF,EGF:0.2278;FGF2:0.1959;IL1B:0.1916;VEGFA:0.1479;TNFSF10:0.1212,0.688113707425305,0.0354034978581081,0.908262525040509,AD-enriched_nominal,1.45095382765136,NA,NA,NA,NA,NA,NA,0.688113707425305,NicheNet target
Cerebrovascular cells,GEM,0.2258181247509402,1.3907474236254411,20,EGF,EGF:0.2258;FGF2:0.1939;TGFB1:0.1797;IGF1:0.1514;VEGFA:0.1458,0.971925701436794,0.0333408322781704,0.908262525040509,AD-enriched_nominal,1.47702356319712,NA,NA,NA,NA,NA,NA,0.971925701436794,NicheNet target
Cerebrovascular cells,HBP1,0.22396674083542564,0.3866249140978449,20,IGF1,IGF1:0.224;JAM2:0.0148;IL1B:0.0124;IL6:0.0113;TGFB1:0.0101,0.321990264441905,0.0229773131970444,0.908262525040509,AD-enriched_nominal,1.63870075597486,NA,NA,NA,NA,NA,NA,0.321990264441905,NicheNet target
Cerebrovascular cells,IER3,0.22325514774191205,1.6326469211086612,20,TGFB1,TGFB1:0.2233;FGF2:0.1978;IL1B:0.1946;EGF:0.1868;IL6:0.1546,0.838308827289835,0.0195915118350472,0.908262525040509,AD-enriched_nominal,1.70793204913623,NA,NA,NA,NA,NA,NA,0.838308827289835,NicheNet target
Cerebrovascular cells,ELK3,0.1979041845144099,0.4602435671218807,20,TGFB1,TGFB1:0.1979;FGF2:0.1425;JAM2:0.0101;IL6:0.0097;IL1B:0.0096,0.466170284977584,0.00985649701003559,0.908262525040509,AD-enriched_nominal,2.00627740549684,NA,NA,NA,NA,NA,NA,0.466170284977584,NicheNet target
Cerebrovascular cells,PLAT,0.1950577514713471,0.9589327436048758,20,VEGFA,VEGFA:0.1951;EGF:0.1705;IGF1:0.1271;FGF2:0.1181;THBS1:0.0675,0.535674920766635,0.0323490125970486,0.908262525040509,AD-enriched_nominal,1.49013897095193,NA,NA,NA,NA,NA,NA,0.535674920766635,NicheNet target
Cerebrovascular cells,SDF2L1,0.19221162063832611,0.8657713146231962,20,IGF1,IGF1:0.1922;VEGFA:0.1423;TGFB1:0.1293;IL6:0.0844;CSF1:0.0683,0.847206663320001,0.00473999212564541,0.908262525040509,AD-enriched_nominal,2.32422237980093,NA,NA,NA,NA,NA,NA,0.847206663320001,NicheNet target
Cerebrovascular cells,CCNL1,0.19052769888330712,0.39666575065959536,20,EGF,EGF:0.1905;IL1B:0.0565;PDGFB:0.053;IL6:0.0079;IGF1:0.0077,0.371446131346709,0.0168795555189926,0.908262525040509,AD-enriched_nominal,1.77263899362212,NA,NA,NA,NA,NA,NA,0.371446131346709,NicheNet target
Cerebrovascular cells,PHLDA1,0.18846265442455137,1.2448133104540386,20,FGF2,FGF2:0.1885;EGF:0.1866;TGFB1:0.1494;HGF:0.1426;IGF1:0.1418,0.59275887202501,0.0449631654013683,0.908262525040509,AD-enriched_nominal,1.3471431220841,NA,NA,NA,NA,NA,NA,0.59275887202501,NicheNet target
Cerebrovascular cells,SUSD6,0.1869199163727948,0.46897153607071823,20,IL1B,IL1B:0.1869;IL6:0.0849;TGFB1:0.0833;JAM2:0.01;IGF1:0.009,0.373913126745595,0.00926030143032457,0.908262525040509,AD-enriched_nominal,2.03337487645025,NA,NA,NA,NA,NA,NA,0.373913126745595,NicheNet target
Cerebrovascular cells,GBP2,0.18650354713425185,0.8674515563982536,20,IL1B,IL1B:0.1865;TGFB1:0.153;IL6:0.1496;HGF:0.1457;CSF1:0.0706,0.731063949134791,0.00824928158362004,0.908262525040509,AD-enriched_nominal,2.08358387179615,NA,NA,NA,NA,NA,NA,0.731063949134791,NicheNet target
Cerebrovascular cells,FOXC1,0.18649667501285572,0.6345083008549125,20,VEGFA,VEGFA:0.1865;PDGFB:0.1178;TGFB1:0.1169;FGF2:0.1156;IGF1:0.0091,0.313454879031845,0.0322353048323345,0.908262525040509,AD-enriched_nominal,1.49166821853881,NA,NA,NA,NA,NA,NA,0.313454879031845,NicheNet target
Cerebrovascular cells,TNFSF10,0.16836726658850595,0.9307440066945312,20,TGFB1,TGFB1:0.1684;IL1B:0.1276;VEGFA:0.1139;IL6:0.0798;HGF:0.0747,0.734186172108031,0.0437837522163984,0.908262525040509,AD-enriched_nominal,1.35868702264363,NA,NA,NA,NA,NA,NA,0.734186172108031,NicheNet target
Cerebrovascular cells,SELENOP,0.1532897327779133,0.6072088456572395,20,IGF1,IGF1:0.1533;FGF2:0.1195;CSF1:0.0699;TGFB1:0.0569;PDGFB:0.0553,0.493176585563087,7.5501786163791e-4,0.718861109399258,AD-enriched_nominal,3.12204277404098,NA,NA,NA,NA,NA,NA,0.493176585563087,NicheNet target
Cerebrovascular cells,NFIL3,0.15046491030729686,0.6878147820920915,20,IL6,IL6:0.1505;VEGFA:0.1457;PDGFB:0.0789;CSF1:0.071;FGF2:0.0587,0.805874041541184,0.0219739218284353,0.908262525040509,AD-enriched_nominal,1.65809242480702,NA,NA,NA,NA,NA,NA,0.805874041541184,NicheNet target
Cerebrovascular cells,ETS2,0.14511343063794857,0.7596036494440109,20,FGF2,FGF2:0.1451;PDGFB:0.1369;TGFB1:0.1312;IL6:0.0851;EGF:0.0704,0.405682158681564,0.0457335844657518,0.908262525040509,AD-enriched_nominal,1.33976475854301,NA,NA,NA,NA,NA,NA,0.405682158681564,NicheNet target
Cerebrovascular cells,ST6GAL1,0.14503972316763705,0.39974463437661645,20,IL6,IL6:0.145;TGFB1:0.0555;VEGFA:0.0551;PDGFB:0.0271;JAM2:0.0126,0.384495366151084,0.0490128066848316,0.908262525040509,AD-enriched_nominal,1.30969042719899,NA,NA,NA,NA,NA,NA,0.384495366151084,NicheNet target
Cerebrovascular cells,HSPA5,0.1443997208744724,0.5557213642020798,20,IGF1,IGF1:0.1444;VEGFA:0.1443;CSF1:0.0697;TGFB1:0.045;JAM2:0.0151,0.633512723250171,0.0138358665739037,0.908262525040509,AD-enriched_nominal,1.85899363475371,NA,NA,NA,NA,NA,NA,0.633512723250171,NicheNet target
Cerebrovascular cells,CAT,0.14414150761807323,0.40278814759025877,20,TGFB1,TGFB1:0.1441;IL1B:0.0992;IL6:0.0645;JAM2:0.0084;IGF1:0.0079,0.485996245861801,0.0389627251532712,0.908262525040509,AD-enriched_nominal,1.40935067505734,NA,NA,NA,NA,NA,NA,0.485996245861801,NicheNet target
Cerebrovascular cells,XBP1,0.14163537801582052,0.5596769266234815,20,IL6,IL6:0.1416;IL1B:0.1305;VEGFA:0.0806;TGFB1:0.0548;IGF1:0.0491,0.682917574610969,0.00618949764959047,0.908262525040509,AD-enriched_nominal,2.20834459764613,NA,NA,NA,NA,NA,NA,0.682917574610969,NicheNet target
Cerebrovascular cells,KBTBD2,0.12742548907157725,0.2954427191954305,20,EGF,EGF:0.1274;VEGFA:0.0798;IL1B:0.0071;JAM2:0.0069;IL6:0.0064,0.349350344068679,0.0162965884444901,0.908262525040509,AD-enriched_nominal,1.78790330202575,NA,NA,NA,NA,NA,NA,0.349350344068679,NicheNet target
Cerebrovascular cells,GBP4,0.12289001395935215,0.4878945680943722,20,IL1B,IL1B:0.1229;TGFB1:0.0913;CSF1:0.0709;PDGFB:0.0553;VEGFA:0.0469,0.857110639090676,0.0146212412446658,0.908262525040509,AD-enriched_nominal,1.83501575714376,NA,NA,NA,NA,NA,NA,0.857110639090676,NicheNet target
Cerebrovascular cells,CEMIP2,0.12013545279051777,0.47565762814562373,20,VEGFA,VEGFA:0.1201;IL6:0.076;PDGFB:0.0562;TGFB1:0.0497;EGF:0.0439,0.362329658297538,0.0248938536611291,0.908262525040509,AD-enriched_nominal,1.60390786778613,NA,NA,NA,NA,NA,NA,0.362329658297538,NicheNet target
Cerebrovascular cells,MT1M,0.11661822849679646,0.25116547621461327,20,IL1B,IL1B:0.1166;TGFB1:0.057;JAM2:0.0078;FGF2:0.006;IL6:0.0059,0.737142114571002,0.032785759834032,0.908262525040509,AD-enriched_nominal,1.48431474678766,NA,NA,NA,NA,NA,NA,0.737142114571002,NicheNet target
Cerebrovascular cells,HPCAL1,0.11645699170898602,0.38810240633393633,20,PDGFB,PDGFB:0.1165;FGF2:0.0556;EGF:0.0542;TGFB1:0.0424;JAM2:0.0122,0.384943814658228,0.0320907937105988,0.908262525040509,AD-enriched_nominal,1.49361954124446,NA,NA,NA,NA,NA,NA,0.384943814658228,NicheNet target
Cerebrovascular cells,BTG1,0.1108453393234449,0.43602851398022846,20,IGF1,IGF1:0.1108;IL6:0.0852;TGFB1:0.057;PDGFB:0.03;JAM2:0.0152,0.339506898036103,0.045033122477482,0.908262525040509,AD-enriched_nominal,1.34646793916352,NA,NA,NA,NA,NA,NA,0.339506898036103,NicheNet target
Cerebrovascular cells,LIMA1,0.11017198129075104,0.4499451084297896,20,IGF1,IGF1:0.1102;TGFB1:0.09;CSF1:0.0695;VEGFA:0.0549;IL1B:0.0112,0.299758255669614,0.0319474818349674,0.908262525040509,AD-enriched_nominal,1.49556336812461,NA,NA,NA,NA,NA,NA,0.299758255669614,NicheNet target
Cerebrovascular cells,HECA,0.10977224439496149,0.2607430464669645,20,IGF1,IGF1:0.1098;PDGFB:0.0545;IL6:0.008;IL1B:0.0078;FGF2:0.0073,0.465418847420177,0.0111250178750818,0.908262525040509,AD-enriched_nominal,1.9536992825454,NA,NA,NA,NA,NA,NA,0.465418847420177,NicheNet target
Cerebrovascular cells,CYTH1,0.1073441112998483,0.20366526328182097,20,TGFB1,TGFB1:0.1073;IL1B:0.0081;IGF1:0.0072;IL6:0.0068;HGF:0.0058,0.35490553062708,0.019021379848362,0.908262525040509,AD-enriched_nominal,1.72075798167867,NA,NA,NA,NA,NA,NA,0.35490553062708,NicheNet target
Cerebrovascular cells,RNF19B,0.10535457766914527,0.251541263693582,20,IL1B,IL1B:0.1054;TGFB1:0.0267;PDGFB:0.0258;IL6:0.0086;IGF1:0.0073,0.663664710765239,0.00142922748386444,0.783216661157713,AD-enriched_nominal,2.84489864096113,NA,NA,NA,NA,NA,NA,0.663664710765239,NicheNet target
Cerebrovascular cells,TIMP1,0.10429513208250243,0.9116209873766113,20,TGFB1,TGFB1:0.1043;EGF:0.1026;HGF:0.0853;IL6:0.0737;IL1B:0.0734,0.762336431429073,0.0115717082427079,0.908262525040509,AD-enriched_nominal,1.93660252474574,NA,NA,NA,NA,NA,NA,0.762336431429073,NicheNet target
Cerebrovascular cells,AIF1L,0.09101119746396372,0.25109692747605594,20,TGFB1,TGFB1:0.091;HGF:0.0544;JAM2:0.0109;IL1B:0.0083;IL6:0.0079,0.578525779275199,0.0218596272536863,0.908262525040509,AD-enriched_nominal,1.66035724783222,NA,NA,NA,NA,NA,NA,0.578525779275199,NicheNet target
Cerebrovascular cells,NEDD4,0.08812121672467284,0.23359511928090979,20,TGFB1,TGFB1:0.0881;VEGFA:0.0528;JAM2:0.0093;IL1B:0.0073;IGF1:0.0073,0.351917358038427,0.0427503636866721,0.908262525040509,AD-enriched_nominal,1.36906018628217,NA,NA,NA,NA,NA,NA,0.351917358038427,NicheNet target
Cerebrovascular cells,STARD4,0.08809601890399775,0.2966977861034011,20,EGF,EGF:0.0881;PDGFB:0.0526;VEGFA:0.046;IL1B:0.0095;IGF1:0.0094,0.547880999289429,0.0417848431053678,0.908262525040509,AD-enriched_nominal,1.37898122419206,NA,NA,NA,NA,NA,NA,0.547880999289429,NicheNet target
Cerebrovascular cells,PRX,0.08671162955472864,0.1595428399144519,20,TGFB1,TGFB1:0.0867;JAM2:0.0072;IL1B:0.0055;TIMP1:0.0051;IL6:0.0049,0.551388865489536,0.0494341717409058,0.908262525040509,AD-enriched_nominal,1.30597273795909,NA,NA,NA,NA,NA,NA,0.551388865489536,NicheNet target
Cerebrovascular cells,SERPINB1,0.08595932568476905,0.4787001895620763,20,IL6,IL6:0.086;EGF:0.0695;IGF1:0.0575;TGFB1:0.0558;PDGFB:0.0555,0.698020323814768,0.0100119089157656,0.908262525040509,AD-enriched_nominal,1.99948311007863,NA,NA,NA,NA,NA,NA,0.698020323814768,NicheNet target
Cerebrovascular cells,TPST2,0.0840425002439661,0.2887077663202359,20,IL6,IL6:0.084;IGF1:0.0564;TGFB1:0.0548;IL1B:0.0084;FGF2:0.0069,0.465040490949267,0.0479495513106645,0.908262525040509,AD-enriched_nominal,1.31921545239768,NA,NA,NA,NA,NA,NA,0.465040490949267,NicheNet target
Cerebrovascular cells,KRT10,0.08286534013940076,0.15059223692226095,20,IGF1,IGF1:0.0829;JAM2:0.01;IL6:0.004;IL1B:0.004;HGF:0.0038,0.610142634536486,0.00225428009316863,0.908262525040509,AD-enriched_nominal,2.64699212406622,NA,NA,NA,NA,NA,NA,0.610142634536486,NicheNet target
Cerebrovascular cells,PSME1,0.08109303849196779,0.23562477742846136,20,CSF1,CSF1:0.0811;TGFB1:0.0416;IL1B:0.0101;IL6:0.0088;FGF2:0.008,0.672091021786638,0.0124266219139536,0.908262525040509,AD-enriched_nominal,1.90564691508477,NA,NA,NA,NA,NA,NA,0.672091021786638,NicheNet target
Cerebrovascular cells,CDA,0.08049988814886737,0.1770579320409567,20,TGFB1,TGFB1:0.0805;IL1B:0.0077;IGF1:0.0075;IL6:0.0069;JAM2:0.0065,0.527166584368684,0.0360763067441909,0.908262525040509,AD-enriched_nominal,1.44277792907679,NA,NA,NA,NA,NA,NA,0.527166584368684,NicheNet target
Cerebrovascular cells,TNFRSF10D,0.08009543698030658,0.3434741125823261,20,HGF,HGF:0.0801;TGFB1:0.0544;PDGFB:0.0525;IGF1:0.0466;TNFSF10:0.0411,0.556136545994883,0.0113378127026513,0.908262525040509,AD-enriched_nominal,1.94547072170357,NA,NA,NA,NA,NA,NA,0.556136545994883,NicheNet target
Cerebrovascular cells,SCARB2,0.0797547262294067,0.26065800868827566,20,CSF1,CSF1:0.0798;TNFSF10:0.0676;CD59:0.0216;IL6:0.0076;IL1B:0.0073,0.334754068729408,0.00561999601571816,0.908262525040509,AD-enriched_nominal,2.25026399232279,NA,NA,NA,NA,NA,NA,0.334754068729408,NicheNet target
Cerebrovascular cells,MT1A,0.07121690055360784,0.17271998206951386,20,IL1B,IL1B:0.0712;TGFB1:0.0546;JAM2:0.0053;IGF1:0.0037;IL6:0.0036,1.55598764209559,7.0206247195153e-4,0.718861109399258,AD-enriched_nominal,3.15362424112279,NA,NA,NA,NA,NA,NA,1.55598764209559,NicheNet target
Cerebrovascular cells,PODN,0.07029650088409346,0.13813947209781094,20,IGF1,IGF1:0.0703;TGFB1:0.0049;IL6:0.0049;IL1B:0.0048;FGF2:0.0043,0.420863688166977,0.0444371590589445,0.908262525040509,AD-enriched_nominal,1.35225371400801,NA,NA,NA,NA,NA,NA,0.420863688166977,NicheNet target
Cerebrovascular cells,S1PR3,0.06957591515575383,0.2746029792443633,20,CSF1,CSF1:0.0696;VEGFA:0.0669;TGFB1:0.0552;JAM2:0.0087;IGF1:0.0066,0.56371840036421506,0.0111365810707061,0.908262525040509,AD-enriched_nominal,1.95324811706383,NA,NA,NA,NA,NA,NA,0.56371840036421506,NicheNet target
Cerebrovascular cells,ITPR3,0.06927394835926293,0.16814209013150902,20,FGF2,FGF2:0.0693;JAM2:0.0099;IL1B:0.0077;IL6:0.0073;IGF1:0.0069,0.45177746848356,0.0316127502842482,0.908262525040509,AD-enriched_nominal,1.50013771924066,NA,NA,NA,NA,NA,NA,0.45177746848356,NicheNet target
Cerebrovascular cells,TMEM44,0.06840237606744415,0.23867376505058058,20,VEGFA,VEGFA:0.0684;PDGFB:0.0529;TGFB1:0.0406;IL1B:0.0068;JAM2:0.0059,0.451345210359339,0.0386664079480994,0.908262525040509,AD-enriched_nominal,1.41266617136573,NA,NA,NA,NA,NA,NA,0.451345210359339,NicheNet target
Cerebrovascular cells,DHX9,0.06833472993638891,0.17191261839875688,20,TNFSF10,TNFSF10:0.0683;IL1B:0.008;IL6:0.0077;IGF1:0.0065;FGF2:0.0063,0.233841993702961,0.0483918356803423,0.908262525040509,AD-enriched_nominal,1.3152279031916,NA,NA,NA,NA,NA,NA,0.233841993702961,NicheNet target
Cerebrovascular cells,B3GNT2,0.06773037772097784,0.31949926518800414,20,CSF1,CSF1:0.0677;PDGFB:0.067;IL1B:0.0549;TGFB1:0.0542;IGF1:0.0068,0.439389648837141,0.0142722601219042,0.908262525040509,AD-enriched_nominal,1.84550724757571,NA,NA,NA,NA,NA,NA,0.439389648837141,NicheNet target
Cerebrovascular cells,PLP1,0.06522426564807608,0.15307172714212794,20,TIMP1,TIMP1:0.0652;IL1B:0.0242;IL6:0.0059;IGF1:0.0047;TGFB1:0.0043,0.847223085650702,0.0181386111350815,0.908262525040509,AD-enriched_nominal,1.74139596972698,NA,NA,NA,NA,NA,NA,0.847223085650702,NicheNet target
Cerebrovascular cells,CDK2AP2,0.060841559032955385,0.320228228012103,20,LGALS1,LGALS1:0.0608;IL1B:0.0544;FGF2:0.0527;TGFB1:0.0522;PDGFB:0.0246,0.492011250926225,0.0323487581018516,0.908262525040509,AD-enriched_nominal,1.4901423876341,NA,NA,NA,NA,NA,NA,0.492011250926225,NicheNet target
Cerebrovascular cells,ETV6,0.057924509477533456,0.19369148881536938,20,IL1B,IL1B:0.0579;IL6:0.0112;IGF1:0.0089;FGF2:0.0087;HGF:0.0085,0.30053228789238,0.0401778144425988,0.908262525040509,AD-enriched_nominal,1.39601369131437,NA,NA,NA,NA,NA,NA,0.30053228789238,NicheNet target
Cerebrovascular cells,SAMHD1,0.05662905188843693,0.21227687006371185,20,IL1B,IL1B:0.0566;HGF:0.0545;IL6:0.0093;JAM2:0.0084;IGF1:0.0072,0.776846652582419,0.00109614421135665,0.775591345862384,AD-enriched_nominal,2.96013230527104,NA,NA,NA,NA,NA,NA,0.776846652582419,NicheNet target
Cerebrovascular cells,TM4SF18,0.05648404564833927,0.13898456525578262,20,VEGFA,VEGFA:0.0565;IGF1:0.0064;IL6:0.0064;JAM2:0.0056;IL1B:0.0056,0.496986558003936,0.0454848689930809,0.908262525040509,AD-enriched_nominal,1.34213305181974,NA,NA,NA,NA,NA,NA,0.496986558003936,NicheNet target
Cerebrovascular cells,TSPO,0.056373879305488345,0.14411480766972898,20,IL1B,IL1B:0.0564;IL6:0.0064;IGF1:0.0063;JAM2:0.0063;TNFSF10:0.0053,0.545687299754978,0.0220994311984635,0.908262525040509,AD-enriched_nominal,1.65561890416772,NA,NA,NA,NA,NA,NA,0.545687299754978,NicheNet target
Cerebrovascular cells,RAMP3,0.05589292080433495,0.11987627197817569,20,IGF1,IGF1:0.0559;JAM2:0.0045;IL6:0.0045;IL1B:0.0044;TGFB1:0.004,0.714892165476049,0.0287290843214633,0.908262525040509,AD-enriched_nominal,1.54167821600155,NA,NA,NA,NA,NA,NA,0.714892165476049,NicheNet target
Cerebrovascular cells,SGMS1,0.055855117340945476,0.296578177697207,20,TGFB1,TGFB1:0.0559;IGF1:0.0558;EGF:0.0538;IL6:0.0119;IL1B:0.0109,0.225983008266077,0.0403576769756876,0.908262525040509,AD-enriched_nominal,1.39407384009805,NA,NA,NA,NA,NA,NA,0.225983008266077,NicheNet target
Cerebrovascular cells,FES,0.05571459127597179,0.1519991731269292,20,IL1B,IL1B:0.0557;JAM2:0.0102;IL6:0.0072;IGF1:0.0064;TGFB1:0.0058,0.522794304660916,0.0302719150515523,0.908262525040509,AD-enriched_nominal,1.51896010398515,NA,NA,NA,NA,NA,NA,0.522794304660916,NicheNet target
Cerebrovascular cells,PRKD2,0.0555899411252079,0.14399539168624526,20,IL1B,IL1B:0.0556;IL6:0.007;FGF2:0.0057;CSF1:0.0055;VEGFA:0.0054,0.537653617968559,0.0063514553602847,0.908262525040509,AD-enriched_nominal,2.19712674990151,NA,NA,NA,NA,NA,NA,0.537653617968559,NicheNet target
Cerebrovascular cells,VAMP5,0.054580584486715766,0.15136576821670503,20,TGFB1,TGFB1:0.0546;IGF1:0.0078;IL1B:0.0076;IL6:0.0068;VEGFA:0.006,0.446473160871128,0.0322496975792428,0.908262525040509,AD-enriched_nominal,1.49147435359559,NA,NA,NA,NA,NA,NA,0.446473160871128,NicheNet target
Cerebrovascular cells,RASSF8,0.0541078959616546,0.13870768358625823,20,TGFB1,TGFB1:0.0541;IL1B:0.0066;IGF1:0.0065;IL6:0.0065;HGF:0.0051,0.306683888836472,0.017331272848761,0.908262525040509,AD-enriched_nominal,1.76116954052362,NA,NA,NA,NA,NA,NA,0.306683888836472,NicheNet target
Cerebrovascular cells,GRAMD1A,0.05401647930535786,0.1643727171556249,20,VEGFA,VEGFA:0.054;IL1B:0.0089;IL6:0.0079;JAM2:0.0077;IGF1:0.0071,0.53320267699877,0.00290192122996357,0.908262525040509,AD-enriched_nominal,2.53731438027059,NA,NA,NA,NA,NA,NA,0.53320267699877,NicheNet target
Cerebrovascular cells,RPS6KA3,0.05346579676533596,0.14325124609411724,20,EGF,EGF:0.0535;IL1B:0.0071;IGF1:0.0066;THBS1:0.0062;IL6:0.006,0.330246551036888,0.026869832092339,0.908262525040509,AD-enriched_nominal,1.57073504743354,NA,NA,NA,NA,NA,NA,0.330246551036888,NicheNet target
Cerebrovascular cells,RABAC1,0.05319919721051597,0.15890635766664266,20,TGFB1,TGFB1:0.0532;JAM2:0.0112;IL6:0.0076;IL1B:0.0074;IGF1:0.007,0.317915705611552,0.0403648716993673,0.908262525040509,AD-enriched_nominal,1.39399642359294,NA,NA,NA,NA,NA,NA,0.317915705611552,NicheNet target
Cerebrovascular cells,DBI,0.05308481241534008,0.15985777998250036,20,PDGFB,PDGFB:0.0531;JAM2:0.0088;IL1B:0.0081;IGF1:0.008;IL6:0.0076,0.555174463509193,0.014291715963451,0.908262525040509,AD-enriched_nominal,1.8449156236431,NA,NA,NA,NA,NA,NA,0.555174463509193,NicheNet target
Cerebrovascular cells,EVA1B,0.05168854329052054,0.11893857544976377,20,TGFB1,TGFB1:0.0517;THBS1:0.0052;IL1B:0.005;JAM2:0.0049;IGF1:0.0048,0.612171611159908,0.00293939029322589,0.908262525040509,AD-enriched_nominal,2.5317427443321,NA,NA,NA,NA,NA,NA,0.612171611159908,NicheNet target
Cerebrovascular cells,LITAF,0.04924191492166386,0.18379464170811793,20,IL1B,IL1B:0.0492;JAM2:0.0105;IGF1:0.0097;IL6:0.0094;FGF2:0.0083,0.88250113653302,0.00127378140743822,0.775591345862384,AD-enriched_nominal,2.89490509451922,NA,NA,NA,NA,NA,NA,0.88250113653302,NicheNet target
Cerebrovascular cells,APOL6,0.04736172973599893,0.24923432021480027,20,IL1B,IL1B:0.0474;IGF1:0.0465;HGF:0.0451;TGFB1:0.0402;IL6:0.0067,0.621295718509628,0.0218537256728439,0.908262525040509,AD-enriched_nominal,1.66047451287085,NA,NA,NA,NA,NA,NA,0.621295718509628,NicheNet target
Cerebrovascular cells,VPS26A,0.04723169354258055,0.1606491696543087,20,IGF1,IGF1:0.0472;IL1B:0.0089;IL6:0.0087;JAM2:0.0084;TGFB1:0.0073,0.364707145351644,0.0333626083784768,0.908262525040509,AD-enriched_nominal,1.47674000239595,NA,NA,NA,NA,NA,NA,0.364707145351644,NicheNet target
Cerebrovascular cells,SPIDR,0.04625160308636132,0.12555887351499853,20,IGF1,IGF1:0.0463;IL6:0.0065;IL1B:0.0061;JAM2:0.0056;FGF2:0.005,0.251566221955745,0.0312992218460314,0.908262525040509,AD-enriched_nominal,1.50446645964766,NA,NA,NA,NA,NA,NA,0.251566221955745,NicheNet target
Cerebrovascular cells,UBE2Q1,0.04579500715373062,0.15482418568825707,20,HGF,HGF:0.0458;JAM2:0.0085;IL1B:0.0083;IL6:0.0074;IGF1:0.0072,0.458903915267441,0.0249271451687258,0.908262525040509,AD-enriched_nominal,1.60332745709446,NA,NA,NA,NA,NA,NA,0.458903915267441,NicheNet target
Cerebrovascular cells,EIF1B,0.04538484974656604,0.1305715130609934,20,IGF1,IGF1:0.0454;JAM2:0.007;IL1B:0.0062;TGFB1:0.0055;IL6:0.0051,0.418850728644951,0.0489883876728259,0.908262525040509,AD-enriched_nominal,1.3099068539978,NA,NA,NA,NA,NA,NA,0.418850728644951,NicheNet target
Cerebrovascular cells,ZC3H13,0.044836772581066116,0.10016793413958933,20,IGF1,IGF1:0.0448;IL6:0.0042;IL1B:0.004;THBS1:0.0035;TGFB1:0.0034,0.241963123528947,0.0339698497354019,0.908262525040509,AD-enriched_nominal,1.46890637421417,NA,NA,NA,NA,NA,NA,0.241963123528947,NicheNet target
Cerebrovascular cells,MCFD2,0.04220642868827486,0.1657708388981284,20,TGFB1,TGFB1:0.0422;JAM2:0.0111;IL1B:0.0092;IGF1:0.0084;IL6:0.0082,0.359058592825257,0.025526388739837,0.908262525040509,AD-enriched_nominal,1.59301062120417,NA,NA,NA,NA,NA,NA,0.359058592825257,NicheNet target
Cerebrovascular cells,GALNT15,0.04115825973704579,0.11158517132399613,20,TGFB1,TGFB1:0.0412;IL6:0.0054;IGF1:0.0052;IL1B:0.005;JAM2:0.0044,0.376370840273744,0.0497617822593389,0.908262525040509,AD-enriched_nominal,1.30310407342305,NA,NA,NA,NA,NA,NA,0.376370840273744,NicheNet target
Cerebrovascular cells,SLFN5,0.04094269312358365,0.14922233014158265,20,TGFB1,TGFB1:0.0409;IL6:0.0105;IL1B:0.009;JAM2:0.0075;IGF1:0.007,0.430493105169604,0.0324723641693898,0.908262525040509,AD-enriched_nominal,1.48848609116017,NA,NA,NA,NA,NA,NA,0.430493105169604,NicheNet target
Cerebrovascular cells,STAU2,0.03955626761489196,0.13178168652163844,20,EGF,EGF:0.0396;IL1B:0.0072;IL6:0.0072;IGF1:0.0064;TGFB1:0.0059,0.433735391562592,0.0235968354546914,0.908262525040509,AD-enriched_nominal,1.62714623587384,NA,NA,NA,NA,NA,NA,0.433735391562592,NicheNet target
Cerebrovascular cells,ATP5MG,0.03842933471113094,0.10462797600295302,20,TGFB1,TGFB1:0.0384;JAM2:0.0062;THBS1:0.005;IGF1:0.0048;IL1B:0.0047,0.4317359591157,0.0100552177434732,0.908262525040509,AD-enriched_nominal,1.99760852041632,NA,NA,NA,NA,NA,NA,0.4317359591157,NicheNet target
Cerebrovascular cells,CDC27,0.026299694869431157,0.12161964735711514,20,VEGFA,VEGFA:0.0263;IL1B:0.0074;IGF1:0.0069;IL6:0.0068;TGFB1:0.0064,0.187759219180394,0.0497150400515254,0.908262525040509,AD-enriched_nominal,1.30351220637197,NA,NA,NA,NA,NA,NA,0.187759219180394,NicheNet target
Cerebrovascular cells,LEMD3,0.026279378689304588,0.10019530556101253,20,TGFB1,TGFB1:0.0263;IL6:0.0057;IL1B:0.0053;IGF1:0.0052;FGF2:0.0047,0.320567842956594,0.0163205379918299,0.908262525040509,AD-enriched_nominal,1.7872655292199,NA,NA,NA,NA,NA,NA,0.320567842956594,NicheNet target
Cerebrovascular cells,PGAP1,0.0253113256106855,0.10034852692701443,20,VEGFA,VEGFA:0.0253;IGF1:0.0057;IL6:0.0057;IL1B:0.0056;TGFB1:0.0051,0.728479155475168,0.0391308392982439,0.908262525040509,AD-enriched_nominal,1.40748083702937,NA,NA,NA,NA,NA,NA,0.728479155475168,NicheNet target
