rank_metric,library,ID,Description_clean,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,core_enrichment
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::KEGG_GNRH_SIGNALING_PATHWAY,Kegg Gnrh Signaling Pathway,12,0.47369754729376345,1.2364698467259383,0.2034548944337812,0.7967437748637101,0.7733892935039696,CACNA1C/MAP2K6/CAMK2G/ADCY5
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,Reactome Developmental Lineage of Pancreatic Ductal Cells,20,0.3998247139215574,1.2091756639618774,0.2035225048923679,0.7967437748637101,0.7733892935039696,COL5A3/COL24A1/CA2/COL5A2/LAMC3/ANXA3
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::REACTOME_SEMAPHORIN_INTERACTIONS,Reactome Semaphorin Interactions,23,0.38154619908670434,1.2001017704124106,0.20355731225296442,0.7967437748637101,0.7733892935039696,SEMA5A/MYL9/RRAS/PLXNA2/SEMA6D/MYH11/SEMA6A/NRP1/ITGA1/MYL12B/HSP90AB1/RHOC/CFL1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY,Kegg Medicus Reference Gf Rtk Pi3k Signaling Pathway,28,0.3663616983924336,1.21459672256821,0.20481927710843373,0.7985393258426966,0.7751322125538566,PDGFRB/PGF/PDGFA/CSF1R/EFNA5/FGF1/FLT1/TEK/KITLG
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY,Kegg Medicus Reference Gf Rtk Ras Pi3k Signaling Pathway,28,0.3663616983924336,1.21459672256821,0.20481927710843373,0.7985393258426966,0.7751322125538566,PDGFRB/PGF/PDGFA/CSF1R/EFNA5/FGF1/FLT1/TEK/KITLG
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::BILD_SRC_ONCOGENIC_SIGNATURE,Bild Src Oncogenic Signature,11,-0.4717824855663149,-1.2282142546221564,0.205761316872428,0.7985393258426966,0.7751322125538566,ITGAV/FERMT1/COL1A1/FRMD4B/IRS1/CASP1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::PILON_KLF1_TARGETS_UP,Pilon Klf1 Targets Up,94,0.2781016651100517,1.1636870034415636,0.20582120582120583,0.7985393258426966,0.7751322125538566,SLC30A10/ABCC9/SNTB1/LPL/BGN/GUCY1A1/NDRG2/ATP1B2/HIPK2/MYL9/ELL2/COL5A2/FERMT2/TIMP3/COL4A1/PLXNA2/SEMA6D/SPARC/PTPRB/ABCA1/FLT1/GRB10/C1GALT1/GPC6/C1QA/VWF
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::KATSANOU_ELAVL1_TARGETS_UP,Katsanou Elavl1 Targets Up,52,0.3072004456856029,1.159031801637213,0.20594059405940593,0.7985393258426966,0.7751322125538566,NOTCH3/TXNIP/RGS5/TMTC1/HIPK2/SYTL2/GPX3/FOXD1/NUPR1/SNCG/LDB2/MYH11/APOE/EPHA4/PALMD/TIMM8B/C1QA
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK,Wakabayashi Adipogenesis Pparg Rxra Bound with H4k20me1 Mark,14,0.4468512446534153,1.2193947703980188,0.206,0.7985393258426966,0.7751322125538566,LPL/FAM13A/ETFB/ABCC4/ATP1B3/STOM/TMCC3/PPARG
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::KEGG_ECM_RECEPTOR_INTERACTION,Kegg Ecm Receptor Interaction,31,0.3479123865021538,1.180817301148866,0.20634920634920634,0.798611111111111,0.7752018936229463,COL4A4/COL5A3/COL5A2/COL4A1/COL4A2/LAMC3/ITGA6/VWF/CD44/ITGA2/LAMA3/ITGA4/SPP1/ITGA9/ITGA1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7,Pedersen Metastasis by Erbb2 Isoform 7,75,-0.2850860160551145,-1.1365943870122739,0.20703125,0.79996875,0.7765197368421054,LGR4/CYP4B1/CTNND2/SLC35F2/EZH2/PMAIP1/GPD1L/GPX8/PARM1/B3GNT5/SOX2/HILPDA/STC1/BCL2L11/FAM117B/CDC7/TMEM156/AP1S3
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::LINDGREN_BLADDER_CANCER_CLUSTER_2B,Lindgren Bladder Cancer Cluster 2b,141,0.25282132932414425,1.1225945066897467,0.208067940552017,0.8015702044138063,0.7780742487651943,PDGFRB/DAAM2/ATP1A2/HEYL/GUCY1A1/RGS5/COLEC12/TTN/MCAM/EDNRA/TMTC1/MYL9/LGALS1/JAM3/RCAN2/ADAMTS9/CRISPLD2/COL5A2/TPM2/SPRY1/ACTA2/SEMA6D/SPARC/CHSY1/GJA5/STARD4/EMP3/PECAM1/RGL1/RARRES2/GPC6/CRIP1/GSN/CSRP1/ENTPD1/ST6GAL1/NR4A1/ITGA4/IFITM3/IFITM2/ARHGAP15/CLIC2/RAMP3
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::LI_ESTROGENE_EARLY_E2_RESPONSE_UP,Li Estrogene Early E2 Response Up,29,-0.352738310067518,-1.170046992698495,0.20833333333333334,0.8015702044138063,0.7780742487651943,FMN1/MYC/PMAIP1/SEMA3G/ADRB1/CCDC88C/SGK1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,Reactome Cell Surface Interactions at the Vascular Wall,28,0.3641037571790403,1.2071109837216738,0.20883534136546184,0.8015702044138063,0.7780742487651943,ATP1B2/JAM3/PECAM1/TEK/SLC7A5/ITGA6/BSG/CD44/ATP1B3/ESAM/ITGA4/CAV1/SLC16A1/JAM2
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_MODERATELY_DN,Rickman Tumor Differentiated Well vs Moderately Dn,13,-0.43375168257473196,-1.197676327500306,0.20892494929006086,0.8015702044138063,0.7780742487651943,NOCT/TUBA4A/NRG1/APLN
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::COWLING_MYCN_TARGETS,Cowling Mycn Targets,15,-0.4251681683614588,-1.2136585586221784,0.20944558521560575,0.8015702044138063,0.7780742487651943,CPEB1/SAMD9L/GRIA3/IGFBP5/CRYAB/AP1S3/ANO4
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::IVANOVA_HEMATOPOIESIS_EARLY_PROGENITOR,Ivanova Hematopoiesis Early Progenitor,41,0.32871076641710023,1.1822095505242531,0.20980392156862746,0.8015702044138063,0.7780742487651943,P2RY14/BCL2/ARHGAP6/SLC22A3/PITPNC1/WDFY4/PARP8/ABCC4/CSRP1/SUGCT/RPGR/ASRGL1/RAMP3/ARSB/HEG1/GATB/DEPTOR/ZRANB3/TAGLN2/HERC6/MTMR7/ANAPC11/PRDX1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::SMIRNOV_RESPONSE_TO_IR_2HR_DN,Smirnov Response to Ir 2hr Dn,16,-0.4200538848523899,-1.216825353233635,0.20987654320987653,0.8015702044138063,0.7780742487651943,KCNN3/TSPAN12/HILPDA/CCNG2
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::WOO_LIVER_CANCER_RECURRENCE_UP,Woo Liver Cancer Recurrence Up,40,0.33323904702765084,1.1833366342725382,0.2101010101010101,0.8015702044138063,0.7780742487651943,PLCE1/JAG1/BCL2/FLNA/PDGFA/CCND2/TPM2/TPM4/CSGALNACT1/SEMA6A/BHLHE41/CRIP1/PTMA/PLAU
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::HELLEBREKERS_SILENCED_DURING_TUMOR_ANGIOGENESIS,Hellebrekers Silenced During Tumor Angiogenesis,35,-0.34836233984341936,-1.1990500096730397,0.21095334685598377,0.8035525751690864,0.7799985114532225,IL32/CXCL8/SLCO1A2/ICAM1/IL6/CXCL1/TSPAN2/SERPINE2/CLU/ABI3BP
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_UP,Hahtola Mycosis Fungoides Skin Up,38,0.3412822905681787,1.1917509315153898,0.21181262729124237,0.8055551100918903,0.7819423472483992,TXNIP/SEMA5A/RGS5/COLEC12/FLNA/CCND2/ERG/NFIB/CRIM1/LDB2/BACE2/PFN1/EIF1/CLDN5
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::LENAOUR_DENDRITIC_CELL_MATURATION_UP,Lenaour Dendritic Cell Maturation Up,35,-0.34677613634188986,-1.1935903571609248,0.2129817444219067,0.8074534161490684,0.7837850093773456,HLA-DPA1/BIRC3/LIPA/CD83/SLA/CTSC/CCNG2
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::WP_APOPTOSIS,Wp Apoptosis,15,-0.42451767419103525,-1.2118016984994864,0.2135523613963039,0.8074534161490684,0.7837850093773456,MYC/CASP7/TNFSF10/PMAIP1/BIRC3/CASP1/BCL2L11
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::KEGG_ABC_TRANSPORTERS,Kegg Abc Transporters,16,-0.41499619299352974,-1.202174071803713,0.2139917695473251,0.8074534161490684,0.7837850093773456,ABCB4/ABCA2/CFTR/ABCC1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::REACTOME_ATTENUATION_PHASE,Reactome Attenuation Phase,14,0.44427636112657987,1.212368272106753,0.214,0.8074534161490684,0.7837850093773456,HSPA2/TNFRSF21/HSP90AB1/HSPB1/HSPA8/UBB/HSPH1/SERPINH1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::REACTOME_SIGNALING_BY_PTK6,Reactome Signaling by Ptk6,12,-0.4586450432334551,-1.2190276345643227,0.21413721413721415,0.8074534161490684,0.7837850093773456,ERBB4/ERBB2/CDK4/NRG3/KHDRBS2/NRG1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::VECCHI_GASTRIC_CANCER_EARLY_UP,Vecchi Gastric Cancer Early Up,50,-0.3136129511468174,-1.1621301528743295,0.2147117296222664,0.8074534161490684,0.7837850093773456,EZH2/KIF26B/RUNX1/CXCL8/CXCL1/TUBA4A/FANCI/RFC3/CFTR/MSRB1/XRCC4/FOSL1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::BAELDE_DIABETIC_NEPHROPATHY_UP,Baelde Diabetic Nephropathy Up,31,-0.3452748736944122,-1.1647449102398884,0.21485943775100402,0.8074534161490684,0.7837850093773456,MYC/CD34/IGFBP5/CCDC69/MT3/HLA-DRB1/AQP1/CLU
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::MARTINEZ_TP53_TARGETS_DN,Martinez Tp53 Targets Dn,103,0.26871526210094787,1.1409556484462606,0.2153209109730849,0.8074534161490684,0.7837850093773456,DMD/PDE3A/PRELP/FLNA/HIPK2/MNDA/CCND2/CSF1R/GSTP1/ADAMTS4/JUNB/PDK4/ELOVL6/PFKFB3/TIMP1/TIMP3/PLXNA2/CD248/MARCKSL1/NHSL1/PPCDC/NFIB/CRIM1/APOE/RRAD/GGT1/SMAD1/SLC7A5
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::ONDER_CDH1_TARGETS_2_UP,Onder Cdh1 Targets 2 Up,103,0.26833943734831395,1.1393599096296745,0.2153209109730849,0.8074534161490684,0.7837850093773456,BGN/SEMA5A/TFPI/LIN7A/SYNM/PRR16/MYL9/JAM3/RCAN2/COL5A2/FERMT2/SATB2/ENOX1/TAGLN/PID1/RGS4/ACTA2/NUPR1/SPARC/MITF
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::SAUL_SEN_MAYO,Saul Sen Mayo,44,-0.3238769833499127,-1.168308043171058,0.21584158415841584,0.8074922600619195,0.7838227146814405,BMP2/IL18/IGFBP5/IL32/IL15/CXCL8/ICAM1/IL6/CXCL1/SERPINE1/SERPINE2/NRG1/CXCL2
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::REACTOME_RAC2_GTPASE_CYCLE,Reactome Rac2 Gtpase Cycle,14,0.4425635288537701,1.2076941915463348,0.216,0.8074922600619195,0.7838227146814405,ARHGAP42/MCAM/CYBA
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::HECKER_IFNB1_TARGETS,Hecker Ifnb1 Targets,27,-0.35753813493323405,-1.1673750930998974,0.21713147410358566,0.810467557898237,0.7867107993633538,IFIT2/CCL2/EPSTI1/RSAD2/LAP3/TNFAIP6/SPON2/SAMD9L/IFI44L/CXCL8/CLU/OAS3/EGR1/IFIT1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::REACTOME_GPCR_LIGAND_BINDING,Reactome Gpcr Ligand Binding,50,-0.31226001027237293,-1.1571166692809431,0.21868787276341947,0.815017303585892,0.791127181033358,CXCL8/CYSLTR1/CXCL1/HRH1/CX3CL1/EDN3/ADRB1/ADRA1A/CXCL11/APLN/CXCL2/NPY/GNG2
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::KEGG_SMALL_CELL_LUNG_CANCER,Kegg Small Cell Lung Cancer,21,0.389173768036432,1.1938878460346558,0.21912350597609562,0.8153825376460261,0.791481709202441,COL4A4/BCL2/COL4A1/COL4A2/LAMC3/ITGA6/CASP9/ITGA2/LAMA3
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,Reactome Developmental Cell Lineages of the Exocrine Pancreas,22,0.3811090321540549,1.1814729933527148,0.2210953346855984,0.8189398357081284,0.7949347342800489,COL5A3/COL24A1/CA2/COL5A2/LAMC3/ANXA3
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::HUANG_FOXA2_TARGETS_UP,Huang Foxa2 Targets Up,14,-0.42564126652783707,-1.2083210547777172,0.22111553784860558,0.8189398357081284,0.7949347342800489,F2R/RGS2/TUBB2B/NRG1/HPGD/ENPP1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::REACTOME_TCR_SIGNALING,Reactome Tcr Signaling,15,-0.4220734053165033,-1.2048244408873232,0.22176591375770022,0.8189398357081284,0.7949347342800489,HLA-DRB1/HLA-DPA1/HLA-DRB5/CD247
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,Kegg Systemic Lupus Erythematosus,10,-0.4785668014747845,-1.2071963674145227,0.222,0.8189398357081284,0.7949347342800489,HLA-DQB1/C1S/HLA-DRB1/HLA-DPA1/HLA-DRB5
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER,Rosty Cervical Cancer Proliferation Cluster,10,-0.4770988830890155,-1.2034935076726845,0.222,0.8189398357081284,0.7949347342800489,GMNN/SLC38A1/EZH2/MRPS15/MCUB/FANCI
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::SCHRAETS_MLL_TARGETS_UP,Schraets Mll Targets Up,12,-0.4530348780098718,-1.2041164378929161,0.22245322245322247,0.8189398357081284,0.7949347342800489,CAVIN2/CD34/FOXG1/SERPINE2/CTSC
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::MORI_LARGE_PRE_BII_LYMPHOCYTE_DN,Mori Large Pre Bii Lymphocyte Dn,12,-0.45244758699364,-1.202555483536426,0.22245322245322247,0.8189398357081284,0.7949347342800489,VCAM1/SERPINB1/BIRC3/CD83
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::WP_OSTEOARTHRITIC_CHONDROCYTE_HYPERTROPHY,Wp Osteoarthritic Chondrocyte Hypertrophy,13,-0.4301819211443967,-1.1878194925145429,0.2231237322515213,0.8201580112441765,0.7961172021535495,FGFR2/COL3A1/JUN/FOS/COL1A1/NGF/FGFR3/SOX9/DIO2/FOSL1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::NABA_ECM_AFFILIATED,Naba Ecm Affiliated,34,0.3385980031492034,1.1646048922565888,0.22357723577235772,0.8205760249091852,0.7965229628300122,GPC5/C1QTNF1/SEMA5A/COLEC12/LGALS1/PLXNA2/SEMA6D/ANXA3/SEMA6A/GPC6/C1QA
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::REACTOME_STIMULI_SENSING_CHANNELS,Reactome Stimuli Sensing Channels,24,-0.3660595852334112,-1.1616500010834492,0.22469635627530365,0.8206572769953052,0.7966018332215516,SLC9C2/TRPM2/SGK1/ANO4
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::LIU_SOX4_TARGETS_DN,Liu Sox4 Targets Dn,23,0.36962851836754274,1.1626163236578342,0.22529644268774704,0.8206572769953052,0.7966018332215516,TFPI/MELTF/KIF5C/AGAP2/CEBPD/FSTL3/FAM13A/RAB31
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_UP,Izadpanah Stem Cell Adipose vs Bone Up,45,-0.31762603894069114,-1.1474299201004092,0.22535211267605634,0.8206572769953052,0.7966018332215516,SERPINB1/MT1F/ABCB4/CASP1/KYNU/NETO1/HECW2/ODC1/BTN3A3/FOSL1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::XU_GH1_AUTOCRINE_TARGETS_DN,Xu Gh1 Autocrine Targets Dn,34,0.3366511891056785,1.157908842255361,0.22560975609756098,0.8206572769953052,0.7966018332215516,UNC5C/CA2/TIMP3/EFNA5/MCF2L/RAB31/GPX4/SLC39A10/ELOVL2/CD44/TMSB4X/ARID5B
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::BROWNE_HCMV_INFECTION_20HR_UP,Browne Hcmv Infection 20hr Up,34,0.33631503925178297,1.1567526577512086,0.22560975609756098,0.8206572769953052,0.7966018332215516,GUCY1B1/PLCL1/PIP5K1B/HSPA2/CA2/KIF5C/NR4A3/CDK2AP2/PTPRB/APOE
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::NAKAMURA_ADIPOGENESIS_LATE_DN,Nakamura Adipogenesis Late Dn,12,-0.44734325344632153,-1.1889887313344454,0.22661122661122662,0.8206572769953052,0.7966018332215516,SERPINE1/SERPINE2/ABI3BP
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::DAZARD_UV_RESPONSE_CLUSTER_G2,Dazard Uv Response Cluster G2,12,-0.4468044607135922,-1.1875566800342308,0.22661122661122662,0.8206572769953052,0.7966018332215516,PMAIP1/CXCL8/CXCL2/SGK1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::WILCOX_RESPONSE_TO_PROGESTERONE_DN,Wilcox Response to Progesterone Dn,23,0.3675937425752215,1.1562162126447975,0.22727272727272727,0.8206572769953052,0.7966018332215516,HIPK2/MYL9/DST/FRMD4A/COL5A2/KCNK3/PECAM1/NTM/ATP2B4/PLAU
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP,Turashvili Breast Lobular Carcinoma vs Ductal Normal Up,23,0.3669621150156904,1.1542295139062204,0.22727272727272727,0.8206572769953052,0.7966018332215516,BGN/ENPEP/EDNRA/COL5A2/SPARC
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::WP_TCELL_ACTIVATION_SARSCOV2,Wp Tcell Activation Sarscov2,10,-0.4746392076786965,-1.1972889167750178,0.228,0.8206572769953052,0.7966018332215516,PTPRC/JUN/FOS/HLA-DRB1/IL18R1/CD247
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,Reactome Interferon Alpha Beta Signaling,25,-0.3614887871926835,-1.1561296046830927,0.22828282828282828,0.8206572769953052,0.7966018332215516,IFIT2/RSAD2/IRF1/OAS3/EGR1/IFIT1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::HEBERT_MATRISOME_TNBC_BRAIN_METASTASIS,Hebert Matrisome Tnbc Brain Metastasis,11,-0.4667278184338544,-1.2150551942195515,0.22839506172839505,0.8206572769953052,0.7966018332215516,SERPINB1/SERPINE2/FGF14
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::NUTT_GBM_VS_AO_GLIOMA_UP,Nutt Gbm vs Ao Glioma Up,16,-0.41162250398426464,-1.1924010629864228,0.22839506172839505,0.8206572769953052,0.7966018332215516,MAOB/IGFBP5/AQP4/SMOX/CHL1/ITGB4
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::YAMAZAKI_TCEB3_TARGETS_UP,Yamazaki Tceb3 Targets Up,50,0.3090575422502507,1.1499053699747985,0.22845691382765532,0.8206572769953052,0.7966018332215516,PTH1R/ENPEP/TFPI/CD38/CCND2/TIMP3/COL4A1/COL4A2/SEMA6D/SPARC
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::GYORFFY_DOXORUBICIN_RESISTANCE,Gyorffy Doxorubicin Resistance,10,0.49602320531317434,1.2133867404076495,0.2290836653386454,0.8206572769953052,0.7966018332215516,SNTB1/ADAMTS1/GJA5/FAT4
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::SANSOM_APC_TARGETS_DN,Sansom Apc Targets Dn,53,-0.30995339201196487,-1.1545744684293202,0.22937625754527163,0.8206572769953052,0.7966018332215516,IRF1/SYNPO/TRIM47/IL18/LTBP4/PTPRE/MEIS2/PCOLCE/MYO7A/RGS2/CDKN2D/CASP1/ANK3/CX3CL1/EDN3/LIPA/SLC5A11
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN,Stark Prefrontal Cortex 22q11 Deletion Dn,61,0.29503771849645827,1.1511899610054832,0.22937625754527163,0.8206572769953052,0.7966018332215516,MPPED2/PPM1L/PDGFA/SAMD5/ATP5ME/DYNLL1/NACA/TXN/TIMM8B/ELOB/COX7A2/HSPA4L/EIF1/CLDN5/TRMT112/ARHGAP15/SERF2/NDUFB10/EIF4G2/ATP5F1E/RGS20/PFDN2/GSKIP/S100A6/TMSB10/GUK1/METTL8/COX5B/PRDX1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::JIANG_MELANOMA_TRM2_CD8,Jiang Melanoma Trm2 Cd8,57,-0.3016278550128189,-1.145338884422054,0.23061630218687873,0.8237529141677493,0.7996067298034557,COTL1/BHLHE40/HLA-DRB1/HLA-DPA1/HLA-DRB5/RGS2/BIRC3/TUBA4A/SLA/CTSC/GNG2
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::OSMAN_BLADDER_CANCER_DN,Osman Bladder Cancer Dn,31,-0.3396782261292608,-1.1458652660417243,0.23092369477911648,0.8237529141677493,0.7996067298034557,SCFD2/BACH2/TNFAIP2/CHMP3/CACNA1A/PDE7A/PTPRE/CXCL8/STRBP/MYO1F/SGK1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::YAGI_AML_WITH_INV_16_TRANSLOCATION,Yagi Aml with Inv 16 Translocation,75,0.2808475722403032,1.1347868830526187,0.23265306122448978,0.8258413173477679,0.8016339168501598,DGKB/DMD/MELTF/CCND2/COL5A2/TIMP1/OPCML/NR4A3/DTNA/CDK2AP2/SPARC/ERG/NFIB/CRIM1/CPS1/MYH11/FLT1/RRAD/NACA/SMAD6/ELOVL2/DOCK4/PTMA/B2M/TPT1/EMP1/NR4A1/GRIP2/EEF1A1/SLC4A7/PLS3/SPP1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::DANG_MYC_TARGETS_UP,Dang Myc Targets Up,19,-0.3899529650010315,-1.169570025083813,0.23333333333333334,0.8258413173477679,0.8016339168501598,HSPD1/CDK4/MGST1/ODC1/CTSC/FOSL1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN,Li Wilms Tumor vs Fetal Kidney 1 Dn,19,-0.38979993058418194,-1.1691110351983203,0.23333333333333334,0.8258413173477679,0.8016339168501598,EZH2/MTHFD2/MN1/ABCA2/FANCI/SHMT2
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,Wp Dna Damage Response Only Atm Dependent,19,-0.3897867331830305,-1.1690714527712556,0.23333333333333334,0.8258413173477679,0.8016339168501598,MYC/IRS1/PMAIP1/BCL2L11/CCNG2/FOSL1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::PID_SYNDECAN_1_PATHWAY,Pid Syndecan 1 Pathway,16,0.41246755207562025,1.1725210552271044,0.23449612403100775,0.8258413173477679,0.8016339168501598,COL4A3/COL4A4/COL5A2/COL4A1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::LIM_MAMMARY_STEM_CELL_UP,Lim Mammary Stem Cell Up,171,0.24280058283354067,1.1020273904849565,0.2345415778251599,0.8258413173477679,0.8016339168501598,GJC1/SGIP1/TBX2/AXL/JAG1/SEMA5A/STXBP4/SYNM/MCAM/CCDC3/PGF/STAC/MYL9/PDGFA/DST/LGALS1/CCND2/JAM3/SORCS1/KLHL29/COL5A2/FERMT2/CACNB4/SLC1A3/TIMP3/COL4A1/TAGLN/TPM2/PLXNA2/COL4A2/ACTA2
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLUE_DN,Gargalovic Response to Oxidized Phospholipids Blue Dn,13,-0.42423577998003936,-1.1714009913337462,0.23529411764705882,0.8258413173477679,0.8016339168501598,SOX7/PIK3R3/NREP/ZFP36L2/HILPDA/GDPD1/FAM117B
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::BURTON_ADIPOGENESIS_3,Burton Adipogenesis 3,15,-0.41182602281042435,-1.1755729013614276,0.23613963039014374,0.8258413173477679,0.8016339168501598,VCAN/MAN2A1/NQO1/EZH2/CX3CL1/AQP1/CDC7
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::WP_5Q35_COPY_NUMBER_VARIATION,Wp 5q35 Copy Number Variation,16,0.41144327214876575,1.1696093358090804,0.2364341085271318,0.8258413173477679,0.8016339168501598,TPM2/FGF1/NTN1/COX6C/COX6B1/KDM6B/COX5B/INPP5D/GNAI2/BARD1/COX7B
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::HARRIS_BRAIN_CANCER_PROGENITORS,Harris Brain Cancer Progenitors,16,0.4110082185656294,1.1683726094682754,0.2364341085271318,0.8258413173477679,0.8016339168501598,BGN/ARHGAP6/OPCML/PID1
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN,Watanabe Rectal Cancer Radiotherapy Responsive Dn,18,0.3966871144939378,1.173724749401442,0.23653846153846153,0.8258413173477679,0.8016339168501598,FLNA/LGALS1/GSTP1/COL5A2
Z_signed_desc,msigdb_C2_CP,MSigDB_C2_CP::BHAT_ESR1_TARGETS_VIA_AKT1_DN,Bhat Esr1 Targets via Akt1 Dn,18,0.39649566185574,1.1731582759981463,0.23653846153846153,0.8258413173477679,0.8016339168501598,S1PR3/SYTL2/PDK4/CDYL2/RNF144B/ARID5B/NRP1/YPEL2/PSD3
