"","D1_NC1","D1_NC10","D1_NC11","D1_NC12","D1_NC13","D1_NC14","D1_NC15","D1_NC16","D1_NC17","D1_NC18","D1_NC19","D1_NC2","D1_NC20","D1_NC21","D1_NC22","D1_NC23","D1_NC24","D1_NC25","D1_NC26","D1_NC27","D1_NC3","D1_NC4","D1_NC5","D1_NC6","D1_NC7","D1_NC8","D1_NC9","D1_UC1","D1_UC10","D1_UC11","D1_UC12","D1_UC13","D1_UC14","D1_UC15","D1_UC16","D1_UC17","D1_UC18","D1_UC19","D1_UC2","D1_UC20","D1_UC21","D1_UC22","D1_UC23","D1_UC24","D1_UC25","D1_UC26","D1_UC27","D1_UC28","D1_UC29","D1_UC3","D1_UC4","D1_UC5","D1_UC6","D1_UC7","D1_UC8","D1_UC9","D2_NC1","D2_NC2","D2_NC3","D2_NC4","D2_NC5","D2_NC6","D2_UC2","D2_UC3","D2_UC4","D2_UC5"
"1203",5,3,5,1,3,4,1,4,0,0,3,0,1,2,2,2,1,1,0,4,1,5,4,4,2,0,4,0,0,4,2,2,1,1,1,4,0,0,0,2,0,1,0,0,3,4,1,0,0,1,0,0,4,5,0,0,2,3,2,0,7,0,1,0,1,0
"1204",1,1,1,2,0,1,0,2,1,0,1,0,1,2,0,0,1,2,0,0,0,1,2,2,3,0,0,0,6,1,4,1,3,2,1,3,0,0,2,2,2,0,0,0,4,1,1,1,2,0,0,1,0,0,1,1,0,1,1,0,0,0,0,2,1,0
"1205",1,0,0,0,0,1,0,1,2,4,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,3,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1
"1206",1,4,0,0,0,4,2,1,0,2,0,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1207",0,5,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,1,2,1,1,1,0,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,3,0,2,1,2,1,0,2,0
"1208",0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,4,1,1,0,3,0,0
"1209",1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,1,0,0,0
"1210",1,1,1,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,2,2,1,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,3,0,0,4,0,0,0,0,0
"1211",1,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,2,0,1,1,2,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,5,0,0,3,0,0,0,0,0
"1212",0,2,1,0,2,1,0,0,3,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,4,1,2,5,0,0,0,5,0,0,0,1,2,1,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
"1213",0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,6,0,0,1,1,2,0,0,1,2,0,0,1,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,1,1,1
"1214",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,0,0,0,2,0,1
"1215",3,0,1,0,2,3,0,1,0,0,0,1,0,0,0,1,1,1,3,0,0,0,2,0,0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,3,0,0,3,1,0,0,0,0
"1216",0,0,0,0,0,3,1,3,2,0,0,0,0,0,1,0,1,2,0,0,1,1,3,1,1,1,0,0,1,1,1,12,2,0,1,2,0,0,0,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1
"1217",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"1218",1,0,1,0,0,0,0,1,3,2,1,0,0,2,1,0,0,0,0,0,0,3,3,0,0,0,0,0,1,2,2,3,4,0,0,2,1,0,0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,12,1,0,5,0,1,0,0,1
"1219",3,2,0,0,0,0,3,1,0,0,0,0,0,0,7,9,0,0,10,2,0,0,0,0,4,5,1,3,0,0,0,0,0,0,2,0,1,0,0,5,0,1,2,0,0,1,0,0,0,0,0,1,7,0,1,0,0,0,0,4,0,3,1,2,0,0
"1220",2,2,3,3,1,1,1,3,2,0,1,0,0,4,1,0,0,0,0,0,1,1,0,2,0,0,1,0,1,1,3,0,5,1,3,1,0,2,2,0,2,0,0,1,1,5,2,0,0,1,1,0,2,1,1,0,2,2,0,0,2,0,0,0,0,0
"1221",0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,2,2,2,4,4,1,1,4,0,0,1,0,0,1,0,2,2,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,3,0,1,0,0,0
"1222",1,2,0,0,0,0,7,1,0,0,0,0,0,0,4,9,0,0,3,2,0,0,0,0,3,5,1,0,0,0,0,0,0,0,5,0,1,0,0,1,0,5,1,0,0,5,0,0,0,1,0,0,7,2,1,5,0,0,0,5,0,0,0,2,0,0
"1223",0,2,0,0,0,0,0,0,2,1,1,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,3,4,0,0,0,3,0,0,0,0,1,0,0,3,0,0,4,5,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0
"1224",1,2,1,1,0,3,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,2,0,0,1,0,0,3,1,5,2,0,0,2,0,1,0,0,0,2,0,1,1,0,4,2,0,0,0,0,0,0,0,0,4,6,0,0,7,0,0,0,0,1
"1225",1,1,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,1,0,2,2,0,1,2,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0
"1226",3,3,5,3,4,3,2,1,1,0,3,1,0,2,0,0,0,1,0,0,2,0,6,1,1,4,4,0,0,1,0,0,0,0,0,2,0,3,2,1,0,1,0,0,1,3,1,1,0,1,0,1,0,3,0,1,0,4,0,0,5,3,1,1,1,0
"1227",0,0,1,1,2,0,0,0,2,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,2,0,1,0,0,1,1,1,3,0,2,0,0,0,0,1,0,0,0,1,1,0,2,0,2,0,1,1,0,0,0,0,2,0,0,0
"1228",1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,1,0,0,2,1,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
"1229",2,0,1,1,0,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,1,1,0,0,0,3,0,2,0,1,2,0,1,0,0,0,1,1,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0
"1230",1,2,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,2,0,1,0,4,0,1,0,0,1,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,1,0,2
"1231",1,2,2,3,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,0,3,2,0,0,2,0,1,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,1,3,9,0,0,4,1,2,0,1,0
"1232",2,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,4,1,0,1,0,2,0,1,1,1,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,1,0,1,1,1,0
"1233",1,0,2,0,1,0,2,3,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,3,0,1,2,0,1,0,0,0,2,1,1,1,2,0,1,2,0,1,0,0,3,0,0,0,0,1,1,3,0,1,0,0,0,0,1,0,0,0,1,1,1
"1234",2,3,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,2,1,0,2,3,0,0,1,0,0,0,1,2,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0,1,0,0,0,0,0
"1235",1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,3,0,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,1,0,0,1
"1236",0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,2,1,0,0,0,0,0,4,0,0,2,0,1,0,0,0
"1237",0,0,0,0,0,0,5,0,0,0,0,2,0,0,1,4,0,0,2,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,5,0,1,0,0,1,0,2,1,0,1,1,0,0,0,0,0,2,3,0,0,2,0,0,0,5,0,2,0,5,0,1
"1238",7,1,2,0,1,2,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,3,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,2
"1239",4,3,5,1,0,2,1,1,1,0,1,1,0,1,0,0,1,4,0,0,3,0,4,2,0,1,4,0,2,1,0,4,0,0,0,1,0,1,0,0,2,3,0,1,0,1,0,1,0,0,0,0,2,2,0,0,3,11,0,0,3,3,0,0,1,0
"1240",4,1,0,0,2,0,1,2,0,0,1,2,0,0,0,0,2,1,1,0,3,0,2,2,0,2,1,0,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,4,8,0,0,5,1,2,0,0,1
"1241",0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,3,2,1,1,0,1,0,0,0,2,1,0,0,0,1,0,0,1,2,0,0,1,2,0,0,1,0,0,0,0,0
"1242",0,2,0,0,0,0,1,2,5,2,1,0,2,3,0,0,0,0,0,0,1,1,4,0,0,0,0,0,3,7,1,3,4,0,0,2,0,0,1,0,0,1,1,8,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,1
"1243",0,0,0,0,0,0,1,1,0,0,0,1,0,0,7,4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,0,0,4,1,5,0,0,2,1,0,0,0,0,0,0,5,0,0,1,0,0,0,4,0,0,0,4,0,0
"1244",1,4,0,0,2,1,4,2,0,0,2,1,0,0,5,3,2,1,5,2,3,0,2,2,2,3,2,0,0,0,0,0,0,0,3,2,0,1,1,0,1,2,0,0,0,1,0,0,0,2,0,1,2,2,0,2,0,2,0,0,3,1,3,2,1,0
"1245",0,0,1,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,4,0,0,0,0,0,0,6,0,2,0,2,0,0,1,0,0,0,1,0,0,1,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,21,0,3,0,3,0,0
"1246",0,0,0,0,1,1,0,3,3,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
"1247",2,4,1,1,3,1,1,1,0,0,1,1,0,0,0,0,0,2,0,0,2,1,3,2,0,1,3,0,0,1,0,1,0,0,0,0,0,4,2,0,0,1,0,0,0,1,1,2,0,2,0,1,0,2,0,1,1,10,0,0,8,2,3,0,0,0
"1248",0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,1,0,0,0,0,0
"1249",3,3,3,2,0,4,0,1,0,0,3,0,0,0,1,0,1,2,1,1,3,0,4,0,0,2,1,0,2,2,3,2,0,1,1,0,0,0,0,3,1,0,1,0,1,2,1,5,0,1,0,0,2,2,0,0,5,0,1,0,7,0,0,1,0,1
"1250",0,2,0,0,0,0,2,0,0,0,0,0,0,0,4,3,1,1,2,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,2,0,0,0,4,0,3,0,6,0,0
"1251",0,5,3,2,2,1,1,1,0,0,0,0,0,1,0,0,2,5,0,0,2,0,1,2,0,1,2,0,0,1,1,0,0,0,0,2,0,0,2,1,0,1,0,1,0,2,2,1,0,4,0,0,0,1,2,0,0,2,0,0,4,0,2,0,0,0
"1252",0,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,1,0,1,1,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,4,0,0,4,0,1,0,0,0
"1253",3,6,3,0,4,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,3,0,1,3,6,8,5,1,0,4,0,0,0,1,4,0,0,0,3,0,2,3,1,0,0,0,3,1,0,0,3,10,0,0,2,0,0,0,0,0
"1254",0,0,1,1,0,0,0,1,3,3,1,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,2,9,15,0,0,4,0,0,0,1,2,1,0,7,1,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"1255",1,2,2,0,1,2,0,2,2,0,2,1,1,1,1,3,0,1,0,1,0,0,0,2,1,0,2,0,1,3,3,1,0,1,1,1,0,0,0,2,2,1,0,1,1,3,0,0,1,0,0,0,4,1,0,0,4,0,1,0,0,0,0,2,0,0
"1256",1,3,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,1,0,1,0,0
"1257",2,1,2,0,0,1,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
"1258",4,3,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,2,2,0,0,0,1,1,0,0,0
"1259",0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0
"1260",0,1,1,1,0,0,0,2,7,1,1,0,0,2,0,0,1,0,0,0,0,1,3,1,0,0,0,0,3,5,3,2,3,2,0,3,1,0,0,0,2,0,0,5,2,1,2,1,0,0,0,1,0,0,0,0,0,11,1,0,5,0,0,0,0,2
"1261",0,1,0,1,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,3,0,0,3,1,0,0,3,1,3,0,0,0,1,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,6,0,3,5,3,2,0,1,0
"1262",0,2,1,0,0,2,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,1,3,2,1,1,0,2,0,0,0,3,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,11,0,0,3,0,0,0,0,0
"1263",4,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,2,3,1,1,2,0,0,0,1,0,2,1,1,0,0,3,0,0,1,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0
"1264",0,4,1,1,0,2,1,2,0,0,1,2,0,0,0,0,0,1,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,2,0,0,0,0,0,1,0,3,0,0,2,1,1,3,0,2,0,0,1,3,2,0,1,0
"1265",0,3,1,0,0,1,1,0,2,0,0,3,1,0,0,1,0,0,0,0,2,0,0,0,2,1,1,0,4,0,3,4,1,0,1,1,0,0,0,1,1,2,0,2,3,3,3,1,0,0,0,1,4,1,0,0,2,1,0,0,2,0,0,0,0,1
"1266",1,1,0,0,0,0,4,2,0,0,0,2,0,0,4,6,1,0,4,2,1,0,0,0,1,3,0,4,0,0,0,0,0,1,5,1,1,0,1,1,0,2,2,0,0,0,0,1,0,2,0,1,2,0,4,3,0,0,0,4,0,3,0,3,0,0
"1267",2,3,2,1,2,1,0,3,2,2,0,0,0,0,1,0,1,0,4,0,0,3,1,3,1,0,1,1,0,0,2,2,0,0,2,3,2,2,3,1,1,2,1,0,2,4,0,0,1,1,0,0,3,6,2,0,2,3,0,0,0,0,1,0,1,0
"1268",0,1,0,0,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,3,0,2,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,2,0,1,0,0
"1269",0,3,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,2,0,0,3,0,3,1,0,0,2,0,1,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1
"1270",1,1,0,1,1,0,0,2,2,3,1,1,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,5,3,1,1,3,0,1,1,0,1,0,0,3,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0
"1271",0,0,2,0,1,1,0,0,1,1,3,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"1272",2,3,1,1,1,1,0,1,3,2,1,1,1,1,0,0,0,0,0,0,2,1,1,1,1,0,0,0,6,0,2,2,4,0,0,2,0,0,0,0,3,0,0,2,5,0,2,2,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1
"1273",0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,2,1,1
"1274",1,2,2,0,0,3,2,1,0,0,2,1,0,0,0,5,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,2,0,0,1,2,0,1,1,1,1,0,3,4,0,0,1,1,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,1
"1275",0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,2,1,1,0,0,2,0,0,1,2,0,0,1,1,0,4,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
"1276",2,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,4,0,1,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,2,0,0,4,0,0,0,0,0
"1277",0,4,4,2,0,2,1,2,0,0,0,1,0,0,0,0,3,0,0,0,3,3,3,2,0,2,3,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,6,0,0,1,8,1,0,4,0,0,0,0,0
"1278",0,0,0,1,1,0,1,1,0,0,1,1,0,0,3,4,1,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3,2,0,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2,0,2,0,0
"1279",1,2,0,0,1,3,0,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,1,0,0,0,0,4,4,1,0,1,0,1,0,0,2,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,2,4,0,0,2,0,0,0,0,1
"1280",0,0,0,0,0,0,0,1,5,2,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,0,2,4,4,0,0,3,0,0,1,1,1,1,0,3,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"1281",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,2,2,1,2,2,0,2,0,0,2,1,1,1,0,2,0,0,0,2,1,1,0,1,1,0,1,0,1,1,1,1,2,0,1,0,0,0
"1282",2,2,4,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,2,0,1,0,1,1,0,1,0,0,1,2,0,1,0,3,0,1,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,2,4,0,0,0,2,3,0,0,0
"1283",3,0,1,1,1,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,3,1,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,6,0,0,3,0,2,0,0,0
"1284",1,2,0,0,0,0,8,0,0,0,0,0,0,0,1,4,0,0,7,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,3,0,4,1,3,0,0
"1285",0,2,2,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,3,0,0,1,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,5,0,1,0,0,0
"1286",2,3,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,4,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,1,0,1,1,1,0,2,0,1,1,1,2,1,0,0
"1287",1,2,0,0,2,0,0,1,0,0,1,2,0,0,0,3,0,0,0,0,3,1,0,1,0,0,1,0,0,1,0,0,1,1,0,2,0,2,0,1,1,1,0,0,1,1,2,1,0,2,0,1,1,1,0,0,2,4,1,0,5,0,0,0,0,0
"1288",0,1,0,1,0,0,1,1,2,0,1,0,0,1,2,1,1,0,2,0,0,1,1,0,2,3,0,2,0,2,1,0,1,1,1,2,0,0,1,1,0,1,1,2,1,0,0,0,0,0,2,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0
"1289",0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,4,1,0,0,1,1,0,1,4,2,2,0,0,0,0,0,0,0,1,0,0,0
"1290",0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
"1291",0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,2,3,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,4,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0
"1292",0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,6,0,0,7,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,2,1,0,1,0,0,0,0,0,0,0,5,0,2,4,0,0,0,8,0,3,0,8,0,0
"1293",0,1,0,0,0,0,3,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,7,1,1,1,2,0,0
"1294",0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,3,0,0,1,1,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0,2,4,1,0,0,1,0,1,0,0
"1295",1,0,2,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,2,3,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0
"1296",1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,1,2,0,2,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,0,0
"1297",2,1,0,1,1,1,0,2,0,0,0,0,0,2,0,0,1,1,0,2,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,2,0,0,1,1,1,1,0,0,1,1,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0
"1298",0,1,0,0,1,1,2,0,0,0,0,0,0,0,4,3,0,0,3,1,0,0,0,1,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,1,1,1,0,0,0,0,1,1,0,0,0,0
"1299",1,0,1,0,0,0,2,1,0,0,0,0,0,0,6,4,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,1,1,6,0,0
"1300",0,1,0,0,1,1,0,2,3,1,3,0,1,2,0,0,2,4,0,0,0,0,1,0,1,2,0,2,8,2,1,10,0,0,0,8,0,0,0,1,0,2,0,4,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0
"1301",2,0,1,0,0,2,2,2,1,1,2,1,0,1,2,1,0,1,1,1,1,1,0,0,1,3,2,2,2,1,0,0,2,2,2,2,0,0,0,4,1,2,0,0,3,1,1,0,2,0,0,0,2,1,0,2,0,2,0,0,0,0,1,2,1,1
