"sample_id","group","RHBDF2","SLC38A11","PDGFRB","PTH1R","DGKB","GPC5","RNF152","GRM8","SLC6A12","INPP4B","CPM","CNTN4","GJC1","PDE7B","PLCE1","GRM3","COL4A3","CACNA1C"
"GSM3896056","AD",7.408832087,7.52297345,10.43130017,8.555287963,6.97664925333333,8.668033201,6.367402385,6.918003788,10.23000892,7.074708432,6.35776392025,6.298002112,9.9884990995,8.630604122,8.192765653,10.2595276815,6.4586238985,6.60914644833333
"GSM3896057","AD",7.0771640135,7.251027774,9.17151522,7.4970645145,7.68946805566667,8.970514723,6.271815228,7.3107934935,7.645365816,7.595335383,6.26859668875,6.5497050655,9.809511127,8.96787084,7.573119613,9.9761833245,6.383842508,6.67905835116667
"GSM3896058","AD",7.22452631475,7.525958091,9.561745837,7.761616195,7.471015073,8.613761877,6.306338455,7.2019897475,8.444241852,7.271462896,6.30709067675,6.4624493935,9.991333365,8.609566749,7.665931962,10.0063907975,6.281332332,6.78231416233333
"GSM3896059","AD",7.933661642,7.666676764,10.94700574,9.1153323865,6.48149739966667,9.149077042,6.244202424,6.7220413135,10.17796467,6.863321101,6.5616437185,6.1853369065,9.9369466265,9.550908851,8.075369009,10.1300576865,6.3884019725,6.53025125666667
"GSM3896060","AD",7.6871985785,7.656049265,10.39571019,8.447955508,6.964763316,9.328339962,6.306049591,6.928323032,9.461492145,6.950985276,6.44070324,6.2440481175,9.8871359045,8.81888555,7.957776684,10.0789037175,6.5012570305,6.5887541795
"GSM3896061","AD",7.79075201875,7.182969601,9.958001045,8.2621636525,6.91171509166667,8.748148343,6.486000848,6.8841901705,8.931734268,6.92236053,6.4464578655,6.302917846,9.8128675225,8.137531127,7.684522638,10.251456923,6.377047515,6.53228925683333
"GSM3896062","AD",7.336273577,7.677961666,10.1202465,7.8918118865,7.53921995166667,9.929767874,6.209107586,7.4010886005,8.202265434,6.938304666,6.30318569775,6.3410150755,10.023949049,9.006739931,7.562492321,10.3911189265,6.4231918985,6.65482847233333
"GSM3896063","AD",7.44080440225,8.213663167,10.81852852,8.6745547395,6.84447497633333,8.98778276,6.248817896,6.7997073705,10.16442679,6.742520233,6.3152696535,6.27806509,10.0341255855,9.056207573,7.924136083,10.175972209,6.392864158,6.5598633395
"GSM3896064","AD",7.684931974,7.407137937,10.72719042,8.6242739385,6.82741744566667,9.348407455,6.316049317,6.7329741855,10.21444745,6.870421399,6.3253830045,6.2613366535,9.988390905,8.703505511,8.077560731,10.065919712,6.414955647,6.4959772625
"GSM3896065","AD",7.3926278955,6.923192157,10.33907283,7.7786005415,6.80339187366667,7.811384257,6.271841853,6.547917128,9.863165138,6.602237636,6.3798867815,6.245751181,9.9584287325,8.265117198,7.215464588,9.8600429545,6.260731222,6.71977392
"GSM3896066","AD",7.5142140625,7.51454662,10.35886087,8.284603762,7.225183206,8.406264032,6.185773613,6.801495914,9.793946161,6.739658101,6.295032195,6.227294232,9.9836478185,8.775831711,7.803891914,9.8192233695,6.220513751,6.69485089816667
"GSM3896067","AD",7.6507004625,7.710501202,10.7561386,8.3922476,7.04477954466667,8.826855004,6.201422149,6.906643719,10.35599516,6.63453822,6.3657254575,6.1534797955,9.9808052985,8.7405841,7.370620034,9.9752149335,6.268212973,6.5976713425
"GSM3896068","AD",7.81396560975,7.181457221,10.25725993,8.4419351105,7.011845671,8.858083354,6.146303787,6.58517573,9.497590447,6.613088347,6.33193871075,6.190526374,9.977053913,8.702121061,7.811259502,9.733143587,6.2338787415,6.59537783
"GSM3896069","AD",7.698164845,7.780624779,10.49666329,8.085688582,6.90072448633333,9.44381425,6.296827263,6.730871644,8.862287792,6.8072176,6.36739121025,6.2672199075,10.019085252,8.777062435,7.475946663,9.9333786065,6.3579105995,6.473409165
"GSM3896070","AD",7.84419994275,6.370687161,10.06896752,8.887015188,6.69776952666667,7.45632222,6.162564871,6.270564134,9.773010158,6.447800598,6.6313602585,6.1664342465,10.0205037205,8.337391906,7.25995201,9.635926761,6.21567031,6.46497506383333
"GSM3896071","AD",8.189452165,7.210254472,10.57865898,8.971159081,6.79194069666667,7.56804743,6.148188681,6.3383133205,10.23920804,6.701566533,6.45359186925,6.1974671315,9.9324801555,9.175675373,7.547834785,9.575349488,6.1931950915,6.63168150433333
"GSM3896072","AD",7.822433,7.165118787,10.72576673,9.0464990675,6.92711622466667,7.692423279,6.184857008,6.7317234545,10.57391642,6.616451419,6.4881286675,6.2455355005,9.9588521495,8.505905359,7.455419967,9.869159868,6.2109803895,6.71124307583333
"GSM3896073","AD",7.258552053,7.701558435,9.927416659,7.5499757575,7.21787307633333,9.294051348,6.237148855,6.936186098,8.568565367,7.167438069,6.33341227,6.2509079045,9.966969862,8.719639372,7.609399551,10.1247977305,6.218958669,6.65611062566667
"GSM3896074","AD",7.863498498,6.746536299,10.46911741,8.9719456065,6.83400138233333,8.16188023,6.215028044,6.7301644405,11.08967296,6.664528538,6.51725060875,6.3253453925,10.0206598195,8.397272523,7.519132402,9.794758541,6.23134221,6.6185551455
"GSM3896075","AD",7.43807045775,7.700069395,10.21537493,7.849829394,7.00013255366667,7.77723535,6.532839854,7.7039674935,8.483664085,6.696351531,6.253877176,6.311820341,9.918111805,8.505156332,8.309183831,9.036975457,6.808894858,6.44915904933333
"GSM3896076","AD",7.265202693,7.152580461,9.525690652,7.522452762,7.39318222766667,8.792152488,6.359105634,7.069929307,8.837929774,7.449460791,6.2693950695,6.4420268685,10.0144707515,7.922729373,7.479572007,10.0337930185,6.245027678,6.65158663416667
"GSM3896077","AD",7.7240384325,7.096600526,10.08151618,8.0701898625,7.17783182666667,7.895283192,6.22044281,6.6580415165,8.885216512,7.005193171,6.32193031525,6.2107822775,10.0213226535,8.602040362,8.320748156,9.977250839,6.3731273935,6.57275562816667
"GSM3896078","AD",7.8669555575,6.564651265,10.3667437,9.107544735,7.07907254966667,7.658963068,6.12621754,6.382555373,10.33997132,6.480210829,6.57375074025,6.2122745975,9.9881652695,8.45023574,7.146703694,9.6188214285,6.215491466,6.63192330033333
"GSM3896079","AD",7.54502780225,6.884061536,9.246872401,6.9942076095,7.50898602,8.566512495,6.265157474,6.9633754785,7.866602591,7.389072408,6.30048487725,6.461793749,9.9925326775,8.081488705,7.601884111,9.873410433,6.228145178,6.70776299383333
"GSM3896080","AD",7.24300190475,7.434225243,10.02460049,8.101980397,7.49354684033333,8.344237365,6.164886362,7.2515069235,9.177398023,7.249421833,6.37087028775,6.2506630255,9.955356795,9.092560522,7.672645466,10.118253131,6.2158461295,6.7276793185
"GSM3896081","AD",7.9002123595,7.536691682,10.35095676,8.630547873,7.12196215066667,9.479915423,6.298840281,7.112126602,9.126422366,6.927311195,6.37192024225,6.159955543,9.951287869,8.593211177,7.778377221,9.764182722,6.3733657755,6.53603074016667
"GSM3896082","AD",7.92524504225,8.053339008,10.79748139,9.0324750755,6.48023180133333,9.072016081,6.237252767,6.756631976,9.142476116,6.926470782,6.53031829075,6.2311447235,10.054337755,9.031163406,8.366037067,9.8952450145,6.2858250045,6.390058373
"GSM3896083","AD",7.058377484,7.322044122,9.351179326,7.27234768,7.337739358,8.988823347,6.308624349,7.108590971,7.768992093,7.187938679,6.2521442635,6.3057434765,10.0251333945,8.428544704,7.694943349,9.914217522,6.3178156275,6.58887175083333
"GSM3896084","AD",7.7208093535,7.368216689,9.793620268,8.183703778,7.226690546,8.616439193,6.292200536,6.760738158,8.706063824,7.144211023,6.28950364025,6.2552477545,10.1045918945,8.38650863,7.8832174,9.726662228,6.3005074395,6.62736986483333
"GSM3896085","AD",8.04587119025,7.644641295,10.70950122,8.860748869,7.03557998433333,9.467030645,6.391119352,7.1075186175,9.088141345,6.914312171,6.39196670925,6.334238729,9.997313788,8.700932278,8.215611047,9.876713861,6.440538828,6.51886309233333
"GSM3896086","AD",7.57540327825,7.491795786,10.33607279,8.2046911,7.18835990966667,8.97941265,6.238528947,7.160309392,9.447589208,7.106515849,6.33859991275,6.331132898,10.0175509825,8.614428032,7.704349866,10.0781283995,6.318571809,6.50886713816667
"GSM3896087","AD",7.62173392175,6.732313703,8.696295436,8.644227152,7.73634007866667,7.364736481,6.204912554,7.191089332,8.522933169,6.370540854,6.663291358,6.261317667,10.1229966195,8.859110876,7.124263795,9.077099854,6.146047007,6.60039755166667
"GSM3896088","AD",7.086646027,7.736117171,9.339810555,7.290286671,7.462449279,8.870091405,6.383489577,7.2328586545,8.039580879,7.254986426,6.2920570015,6.449398416,9.9262123285,8.411712559,7.763829322,9.696830192,6.268982111,6.75779793016667
"GSM3896089","AD",7.243477955,7.288287798,9.538245668,7.5282847465,7.049772815,8.616439193,6.162259881,6.9585432095,8.803375247,7.100014385,6.27636835025,6.26190623,10.029035577,8.168603012,7.520013824,10.41964059,6.3283272505,6.57622008366667
"GSM3896090","AD",7.5157600715,7.800740592,10.34393434,8.038629307,7.14755156533333,8.708816653,6.334603645,7.1257325755,10.11422515,7.061496571,6.419771553,6.310070216,10.0955744295,8.456142013,7.562171123,9.692679122,6.3329418935,6.650174745
"GSM3896091","AD",7.41238850775,7.673820735,10.70492928,8.274049635,6.83747403966667,9.367832621,6.304247501,6.8740432775,9.686731399,6.73187344,6.317049921,6.2454287855,9.9940515165,9.052447981,7.988003458,9.969676948,6.441393469,6.56440653716667
"GSM3896092","AD",7.46998858775,7.597093753,9.88411954,7.8689320415,7.161169754,9.511171909,6.308372951,6.9902334365,8.884594161,6.970834742,6.26812725375,6.300506747,9.9865903465,8.517047154,7.96865033,9.758359149,6.4760814745,6.580333668
"GSM3896093","AD",7.56405207025,7.130179534,9.996984254,7.8021906235,7.10850311033333,9.218347441,6.264197413,6.795300874,8.175054934,7.108500982,6.33364702825,6.278484976,9.961157933,8.210783296,7.823938523,9.935794625,6.2176010405,6.54938799316667
"GSM3896094","AD",7.2473403805,7.944458323,10.3117263,8.060601109,7.32377767633333,9.344470268,6.214213467,7.0307732315,9.231207213,7.125688461,6.35403281975,6.307727404,10.016293272,8.440147356,7.813111211,9.80018218,6.3365731995,6.64357888616667
"GSM3896095","AD",7.77972639425,7.525061123,10.1092346,7.9056425935,7.14688081566667,8.358633845,6.442659836,6.8611684815,10.07897481,7.021905962,6.28248562325,6.25725663,10.0308903785,8.316666785,8.193691609,9.655744915,6.3682254455,6.66963440016667
"GSM3896096","AD",7.44470694975,7.757776278,10.16537188,7.9377796665,7.10375526533333,8.585037552,6.283484705,6.9191799545,9.094602897,6.900248086,6.321514224,6.330428474,9.8376369475,8.695325225,7.872321494,9.990997852,6.285047449,6.63213655316667
"GSM3896097","AD",7.17246505075,7.76421683,9.32859141,7.38135825,7.26661386166667,8.766135025,6.242643615,7.136609859,7.639147164,7.275861397,6.2681773295,6.4213599335,9.951289851,8.450049682,7.489556392,10.3296144925,6.2911206595,6.67006374616667
"GSM3896098","AD",7.7413977695,7.088973723,10.0543683,8.227477534,6.72722505566667,9.344470268,6.35276351,6.7676761825,9.474358853,6.783539166,6.37063961175,6.175735256,9.845556382,8.418081808,8.12977306,9.646307805,6.3518267385,6.530626858
"GSM3896099","AD",7.0844735465,7.046220513,8.927483793,7.050454542,7.29831172366667,8.626493295,6.320008629,7.2949178535,7.858507307,7.359652351,6.330316279,6.5420208875,9.96014082,8.387168066,7.275613042,10.5093561265,6.323299829,6.65033417266667
"GSM3896100","AD",7.08192336975,7.475385657,9.466504183,7.266817403,7.505263101,8.807611365,6.18336588,7.40963132,8.227425685,7.34298501,6.27668201825,6.5469677345,9.8536218935,8.542421533,7.057420795,9.932000192,6.2448694925,6.74812794733333
"GSM3896101","AD",7.556586207,7.498848345,10.43013762,8.0764262325,6.887626701,8.808293315,6.288303761,6.838566333,9.916636827,6.722210464,6.33365757325,6.2258376625,9.849291074,8.434397975,7.723363719,10.422263734,6.3702558695,6.519269762
"GSM3896102","AD",7.51991404975,7.914407755,10.33120654,7.9431556545,6.879499145,10.50499597,6.211223775,6.8968728155,9.318059101,6.783199053,6.37690283925,6.274037361,9.8748855025,9.227488679,7.738977441,10.19524459,6.466226352,6.5460495925
"GSM3896103","AD",7.70632732375,7.359111853,10.49666329,8.266117242,6.84361832733333,9.604779522,6.364565365,6.784546325,9.956973207,6.84429899,6.338092819,6.2305763435,10.054224179,8.891091045,7.763570999,9.9980245525,6.519273532,6.52367588816667
"GSM3896104","AD",7.2889800245,7.643908846,9.446167004,7.3381880245,7.20601248633333,9.269620247,6.227852663,7.381402453,8.399991221,7.269158813,6.32897449725,6.421323704,9.900354818,8.901848871,7.173063412,10.381975172,6.2734463795,6.6931011945
"GSM3896105","AD",7.35978846525,7.329474911,9.593580149,7.554114661,6.98369632566667,9.362052758,6.249341663,7.3538570885,8.496782901,7.149223198,6.36720062775,6.3836733055,9.979853821,8.228703443,7.445235968,10.2458355275,6.200535509,6.688109059
"GSM3896106","AD",7.3270841445,7.56804743,10.57865898,7.5721378295,7.01943850433333,9.196632521,6.30644911,6.986900222,9.858845733,7.028214396,6.294717018,6.2796822395,9.9570394345,8.765932399,7.715354084,9.98709602,6.250766593,6.68604485016667
"GSM3896107","AD",7.330608431,7.669631719,10.55732892,7.841658116,6.94465860266667,9.981501864,6.100068093,6.9359267875,9.452075255,6.832611841,6.3338632655,6.2456309545,9.983209296,8.99805589,7.59857643,10.2746594475,6.423296907,6.62613659883333
"GSM3896108","AD",7.8961341445,7.478102766,10.78964867,8.6788175835,6.85455390266667,8.850382497,6.432850739,6.7957360435,10.79090362,7.055178834,6.40166852575,6.267807555,10.037309664,8.82531155,7.989398076,9.8220267255,6.424509425,6.52588413766667
"GSM3896109","AD",7.05946488175,7.537604453,9.248896982,7.3579901,7.57094967466667,9.012895577,6.155429502,7.1550056,8.438762822,7.296582348,6.299211018,6.4921893975,10.052767971,8.503600718,6.989641374,9.6848516285,6.271419611,6.75843441133333
"GSM3896110","AD",7.59496323925,7.529341227,9.490398406,7.587891871,7.24936371466667,8.583474587,6.255442911,7.1960772365,9.018877046,7.255307745,6.27676330175,6.294927284,9.873538319,8.052776164,7.470020783,9.8989747285,6.352923671,6.70646539716667
"GSM3896111","AD",7.400294032,7.604608783,9.624595638,7.684567854,7.59814974566667,9.251976418,6.27868689,7.275389183,8.058711391,7.153396952,6.29625540025,6.3163987635,10.005677661,8.663181899,7.30270826,9.912335827,6.3316772535,6.75037472116667
"GSM3896112","CN",6.68566431725,7.229656903,8.573469027,6.9318692975,7.54380877766667,9.065415526,6.217912067,7.5314256505,7.662363881,7.654960193,6.2243606495,6.6142609435,9.8919954805,8.612458958,6.975831917,10.4846207075,6.249390786,6.64166494283333
"GSM3896113","CN",7.10705698025,7.397944995,9.03043841,7.3085708535,7.51518228333333,8.937067702,6.242387691,7.2574225585,7.952805866,7.448080401,6.2356727985,6.421938993,9.961785035,8.636906224,7.301524247,9.8250917045,6.207191893,6.6920768705
"GSM3896114","CN",7.0800211975,7.550474262,9.590014823,7.542032088,7.31675446866667,9.370977287,6.177393188,7.4043444415,8.270979255,7.296485213,6.29337669825,6.3067319935,9.992249725,8.841489272,7.344187627,10.3950050235,6.3307634465,6.62356599783333
"GSM3896115","CN",7.1400882565,7.678320896,8.996934497,7.0714002715,7.41566971133333,9.074251307,6.270337993,7.40302608,7.567812637,7.626892692,6.2686488665,6.468379489,9.9986565115,8.358774563,7.631760255,9.773814736,6.426133684,6.7226020485
"GSM3896116","AD",7.60949085675,7.394846446,10.5232374,8.3910518715,6.69643359766667,9.231445295,6.401831832,6.868120984,9.545572258,6.949220451,6.40185053275,6.1130486605,10.04345735,8.873602752,7.774375479,10.027264706,6.381941718,6.49354345866667
"GSM3896117","AD",7.2320268625,7.324035836,10.14191395,7.908222965,6.96062596666667,8.944441356,6.207138317,7.0090491795,8.806831628,6.887186155,6.31187402275,6.2660542105,10.01544267,8.544567012,7.578513322,10.511045345,6.2781403745,6.53426568683333
"GSM3896118","AD",6.8480076555,7.527964233,9.370209277,7.4628497415,7.368277917,9.222835906,6.271954773,7.2216237445,8.159447401,7.251128552,6.34497145775,6.2556379625,10.005404631,9.046544335,7.214969908,10.2616727325,6.249107927,6.69822063933333
"GSM3896119","AD",7.2127609925,7.121327337,9.012895577,8.383810297,7.345637339,7.420916919,6.138293595,6.91536645,8.166457828,6.899126212,6.468416486,6.0936730425,9.973090655,9.170223226,7.121327337,9.4970738815,6.1675512405,6.7185933555
"GSM3896120","AD",7.46068604825,7.558248768,10.08646542,8.094723938,7.00138749866667,9.510617786,6.271188143,7.0634996075,8.570915348,6.895818206,6.3605013315,6.2096741645,10.0339744435,9.193203038,7.472076573,9.705020091,6.407778484,6.5709674395
"GSM3896121","AD",7.28422245,7.443752255,9.493257996,7.6520831055,7.582011199,9.31646932,6.341148023,7.283472651,8.294284211,7.279473079,6.35885770775,6.209692156,9.9588578495,8.936592165,7.440644724,9.860647735,6.2120768435,6.7227432705
"GSM3896122","AD",7.323596979,7.46632487,10.02378327,7.783026697,7.075202548,9.330976034,6.302735407,7.123701358,9.10602231,7.40744925,6.28552533475,6.264033028,9.964473404,8.364524449,7.805157925,10.1689542885,6.2798319195,6.59049512966667
"GSM3896123","AD",7.782284905,7.710048634,10.61542613,8.5770890425,6.86607928933333,9.351791532,6.270337993,6.9375949525,9.043824347,6.852099827,6.57230103475,6.189733581,9.9995215365,8.765729773,7.580438962,9.850126849,6.239916781,6.58780346666667
"GSM3896124","AD",7.77252243875,6.599178364,10.05638409,8.552966872,7.41063000533333,9.036194981,6.258880628,7.263648196,9.978213592,7.131130681,6.57428660875,6.2100003325,9.9665477655,8.574647198,7.65430361,9.733454972,6.284336288,6.57411402583333
"GSM3896125","AD",7.20581746775,7.292276951,8.71808676,7.104580773,7.66888187033333,8.801150784,6.327448146,7.2727322375,7.716164769,7.543081418,6.304191952,6.4210762165,9.8358952355,9.037558409,7.549348474,9.536559525,6.338494934,6.64587259
"GSM3896126","CN",7.14397846675,7.350259432,8.915387536,7.338173268,7.475862602,8.765932399,6.2550539,7.263885801,7.358313368,7.321067039,6.25492685425,6.556770094,9.894041315,8.423819608,7.342706442,10.1613852635,6.2635493115,6.68859210066667
"GSM3896127","AD",7.130589699,7.543692612,9.5233734,7.3209239595,7.200712217,8.370816196,6.302014693,7.067712856,8.514940916,7.376436607,6.25537586775,6.4133139585,9.934044349,8.24707645,7.702519925,9.831092261,6.283091041,6.76188871716667
"GSM3896128","AD",7.25346680225,7.801967598,9.860582852,8.0853856415,7.17883369133333,8.375452767,6.190268835,6.7080896615,8.61765537,7.134659514,6.3328406965,6.2562606,10.0320127605,8.557380966,7.814814952,9.939448862,6.2962509585,6.597753619
"GSM3896129","AD",7.64895536525,7.232626829,10.34306435,8.361631595,6.46980001966667,7.989809176,6.3179252,6.5376584945,9.595826784,6.431772112,6.3331931365,6.198623453,9.8455790415,8.397104213,7.956590647,11.006181175,6.2957556065,6.38628694433333
"GSM3896130","AD",6.95697563775,7.134817072,8.637967146,7.06316773,7.59715179333333,8.56024229,6.273509368,7.293478617,7.646334773,7.540654051,6.28150322675,6.5156971365,9.942735064,8.246506411,7.214163347,10.4055150345,6.229711213,6.63193570483333
"GSM3896131","AD",7.46311862325,7.34834397,9.832395159,8.010388006,7.07625125933333,8.320587335,6.404474003,6.8838269365,9.238937228,6.866472357,6.3926633565,6.2923200745,10.082271447,8.307025806,7.606050067,10.3202364875,6.3096618285,6.71734886383333
"GSM3896132","AD",7.100804261,7.593021525,9.314988097,7.4391297655,7.526902829,8.277857514,6.316484042,7.172362873,8.376005284,7.467506206,6.319574808,6.385772129,9.8697340805,8.475373052,7.265156571,10.1486256855,6.218998829,6.634321946
"GSM3896133","AD",7.02397017825,7.733613616,9.559852943,7.366376865,7.38225957,8.879872493,6.07452963,7.1513293015,8.40131719,7.434313032,6.2963309,6.3758420835,10.0555812215,8.151147547,7.277915717,10.175803425,6.2948585705,6.6361439015
"GSM3896134","CN",6.7532899075,7.19098406,8.878127035,6.958232752,7.49340093233333,8.774680236,6.358841159,7.4263929415,8.016569062,7.337351919,6.2874146845,6.5370206475,9.842485433,8.780334723,6.97682675,10.6302734185,6.236841941,6.6876610125
"GSM3896135","CN",7.53519604125,7.178183348,9.439880011,7.8068789615,7.27043656966667,9.31018339,6.281582557,7.1766686975,8.751946676,7.116496601,6.3283117505,6.221713604,9.775187414,8.600906502,7.272091382,9.665425258,6.3334958185,6.561142742
"GSM3896136","CN",7.007413192,7.452729216,9.050193096,7.26012606,7.36579803466667,8.363748568,6.222719706,7.1337861025,7.913488211,7.020057682,6.2894305155,6.303018006,10.0113431055,8.500340689,7.206052024,10.6841472795,6.269723152,6.63845636383333
"GSM3896137","CN",6.84415712375,6.877346501,8.525822316,6.84380926,7.10168618466667,8.783561041,6.238774329,7.212100951,7.254865618,7.343077066,6.2679096855,6.4417352125,9.7975647045,8.046229718,7.048046749,9.815224306,6.349234228,6.68682453116667
"GSM3896138","CN",7.1080992265,7.558689833,9.759179665,7.3791004245,7.239616177,9.335009604,6.217357145,7.0341389885,8.84023963,6.810311783,6.3391320425,6.2360609695,9.946751283,8.920879107,7.287901278,10.334345151,6.2543109715,6.65470777133333
"GSM3896139","CN",7.4709624,6.823023437,9.788096875,8.045180372,6.84013382733333,8.64291051,6.378564893,7.0755736855,9.471063724,6.800021184,6.3074306335,6.054275828,9.7387466015,8.339817535,7.331247837,10.56563344,6.262595665,6.45478993966667
"GSM3896140","CN",6.74870387275,7.213771212,8.677353311,7.1400460745,7.27094328833333,8.6589577,6.36774687,7.3232970025,7.970908494,7.444607738,6.30818848625,6.412559475,9.7952832045,8.335138507,7.107598592,10.087255223,6.1619345235,6.64625335833333
"GSM3896141","CN",7.53032569975,6.894932855,8.815783981,7.1639906995,7.20179868466667,8.809647094,6.310110259,6.9256694535,7.744300008,7.228583542,6.2624623045,6.3543443405,9.699475336,8.136829607,7.32722638,9.485873407,6.306019253,6.56572784566667
"GSM3896142","CN",7.394087267,7.335160455,10.13865783,7.971204803,6.99969651733333,9.300829044,6.216863289,7.032744582,8.848914698,6.656548867,6.36385679075,6.2122081335,9.907377637,8.762492482,7.513573422,10.4065420555,6.275806692,6.54628490916667
"GSM3896143","CN",7.380425212,7.340634001,9.27903808,7.833804825,7.10410535833333,9.231683377,6.336165476,6.9637601975,8.325389461,6.906895997,6.30622456975,6.164725862,9.8378303895,8.614593354,7.212985142,9.963794568,6.25056457,6.62500398783333
"GSM3896144","CN",6.65502644325,6.956110633,8.753731598,7.0216202255,7.58991523233333,8.780136781,6.3454083,7.415442642,7.862191389,7.666382758,6.2560170325,6.603341701,9.7600603005,8.472168922,7.078538656,10.1205922225,6.237713097,6.685526206
"GSM3896145","CN",6.99895227075,6.673751336,8.753149837,6.930324114,7.40916150766667,8.172245417,6.257709897,7.4601390345,7.754987675,7.630550815,6.262477036,6.562546394,9.689263737,8.344237365,6.980907984,9.7760679565,6.27075338,6.64489347966667
