"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","SpatialFDR_BH","SigCat","Direction","NhoodSubtype","SubtypePurity","NhoodSize"
0.870888205156527,11.2625413051783,4.640839007212,0.0312216506725588,0.333316853059241,440,0.333316853059241,0.333316853059241,"NS","NS","DAM",1,76
-0.6464427248894,11.1767221134697,2.43730893584748,0.11848187139915,0.543789177142941,441,0.543789177142941,0.543789177142941,"NS","NS","DAM",1,65
0.443151910885226,10.9755279236063,1.04345628951633,0.307020977872267,0.742238959334492,442,0.742238959334492,0.742238959334492,"NS","NS","DAM",1,37
-0.380091705226255,11.0780697172434,0.81944449563431,0.365344386130471,0.782273225130054,443,0.782273225130054,0.782273225130054,"NS","NS","DAM",1,53
0.925883883066348,11.105994365349,4.70449765907937,0.0300856810538578,0.332781518164557,444,0.332781518164557,0.332781518164557,"NS","NS","DAM",1,54
-0.263670506100434,11.0930047871726,0.393031635697581,0.530711285530122,0.866227495691595,445,0.866227495691595,0.866227495691595,"NS","NS","DAM",1,56
0.96547094298624,10.8967899685525,4.84276266583923,0.0277642161388882,0.32598166617206,446,0.32598166617206,0.32598166617206,"NS","NS","DAM",1,31
0.766624782365267,10.92954570753,3.16492804278218,0.0752381933714478,0.476603322100961,447,0.476603322100961,0.476603322100961,"NS","NS","DAM",1,36
0.352341341012481,11.2000881318877,0.751256872259012,0.386080261506879,0.78978292505143,448,0.78978292505143,0.78978292505143,"NS","NS","DAM",0.970149253731343,67
0.4551752863909,11.144783433139,1.19552059113082,0.274220927435596,0.711363500677388,449,0.711363500677388,0.711363500677388,"NS","NS","DAM",1,61
0.450330708689481,10.8792825950493,1.15380228237238,0.282756695285492,0.716537224348611,450,0.716537224348611,0.716537224348611,"NS","NS","DAM",1,31
-0.0940526103067446,10.8443526856454,0.0400554466001729,0.908120137834082,0.976633673405368,451,0.976633673405368,0.976633673405368,"NS","NS","DAM",0.925925925925926,27
-0.48895568047832,10.9709339212943,1.29562756357032,0.255015639615628,0.696809841919924,452,0.696809841919924,0.696809841919924,"NS","NS","Homeostatic",0.902439024390244,41
-0.602855902522435,11.0347969780367,2.02982462299991,0.154240914218906,0.599288882212422,453,0.599288882212422,0.599288882212422,"NS","NS","Homeostatic",0.959183673469388,49
-0.247527949751329,11.1429300460124,0.356662495005656,0.550366755798548,0.876327069100279,454,0.876327069100279,0.876327069100279,"NS","NS","DAM",0.84375,64
0.0753366302478848,11.2654188738069,0.0342463217489352,0.853184145603878,0.967559964288612,455,0.967559964288612,0.967559964288612,"NS","NS","DAM",1,78
-0.0870763159178011,10.865656244535,0.0344708021691739,0.915703721477292,0.976633673405368,456,0.976633673405368,0.976633673405368,"NS","NS","DAM",1,29
0.297306577870766,10.8935788467973,0.439955438203853,0.523863327239699,0.861139124218896,457,0.861139124218896,0.861139124218896,"NS","NS","DAM",1,29
0.0172932024543633,11.2553440574698,0.00359611410402015,0.952181529050379,0.980846934508217,458,0.980846934508217,0.980846934508217,"NS","NS","DAM",1,88
0.211041118896293,11.2065985842866,0.2658180947186,0.606151843085588,0.896993930780881,459,0.896993930780881,0.896993930780881,"NS","NS","DAM",1,68
0.191395962146535,11.0510394908688,0.213728246772224,0.643861613617155,0.907552112672352,460,0.907552112672352,0.907552112672352,"NS","NS","DAM",1,52
-1.25182989788449,10.8800136861423,7.82198955386386,0.00516222702740063,0.196670727730185,461,0.196670727730185,0.196670727730185,"NS","NS","Homeostatic",0.866666666666667,30
-0.300298354257496,11.1079638551698,0.522834590479905,0.469636384719319,0.840139605064473,462,0.840139605064473,0.840139605064473,"NS","NS","DAM",1,56
0.389902194036464,10.9342775223257,0.834776081502721,0.36089687242773,0.778271501805859,463,0.778271501805859,0.778271501805859,"NS","NS","DAM",1,36
0.988918850269289,10.8389504416277,5.08997732694471,0.0240662358237143,0.319155596637989,464,0.319155596637989,0.319155596637989,"NS","NS","DAM",1,25
-0.592939085126189,10.9718536663468,1.8767766862621,0.170703424489039,0.619568542565144,465,0.619568542565144,0.619568542565144,"NS","NS","Homeostatic",0.833333333333333,42
0.276239689139003,11.1488519026046,0.445299384123917,0.504576934509633,0.857473663046369,466,0.857473663046369,0.857473663046369,"NS","NS","DAM",1,60
0.890610652076126,10.9930501136173,4.12341829031484,0.0422956630338521,0.395098429205647,467,0.395098429205647,0.395098429205647,"NS","NS","DAM",1,40
-0.173948991537704,11.0045385312877,0.170150974432224,0.6799783778969,0.920695462197685,468,0.920695462197685,0.920695462197685,"NS","NS","Homeostatic",0.608695652173913,46
0.258174158465381,11.1159811160068,0.385489294088912,0.53468113952643,0.86864407775808,469,0.86864407775808,0.86864407775808,"NS","NS","Homeostatic",1,57
0.740548471233557,11.2008079226924,3.18298013153654,0.074411342753757,0.476603322100961,470,0.476603322100961,0.476603322100961,"NS","NS","DAM",1,66
0.697293451217964,10.9047774096397,2.42857645673096,0.121079780980757,0.545842260894689,471,0.545842260894689,0.545842260894689,"NS","NS","DAM",1,30
-0.699885565755135,10.9075209821628,2.55568739349163,0.109900546510938,0.534545432434209,472,0.534545432434209,0.534545432434209,"NS","NS","DAM",1,34
0.748158138213542,10.8605278761967,2.82779427641771,0.097560184480592,0.517547844820348,473,0.517547844820348,0.517547844820348,"NS","NS","DAM",1,26
-0.581275624847082,10.8883821995002,1.74774871179437,0.186162432908793,0.640719456991814,474,0.640719456991814,0.640719456991814,"NS","NS","DAM",0.633333333333333,30
1.18691071765109,11.0799929669307,7.57579472030643,0.00591658653449902,0.200223025554639,475,0.200223025554639,0.200223025554639,"NS","NS","DAM",1,52
0.943498651490303,11.1238413440576,4.89740488292834,0.0268988956240999,0.324624560233702,476,0.324624560233702,0.324624560233702,"NS","NS","DAM",0.963636363636364,55
0.44444532732982,10.9446231007006,1.0313390225773,0.309846353032517,0.745088445472995,477,0.745088445472995,0.745088445472995,"NS","NS","DAM",1,36
0.295840959786643,10.8649055950616,0.441491876331533,0.506404499841118,0.859339688376675,478,0.859339688376675,0.859339688376675,"NS","NS","DAM",1,25
0.881510816177675,10.9587408171243,3.8898875402514,0.0485798884580556,0.421172557149256,479,0.421172557149256,0.421172557149256,"NS","NS","DAM",1,34
0.233315298473445,11.015634688172,0.304874815582209,0.580843358388831,0.887205021242493,480,0.887205021242493,0.887205021242493,"NS","NS","DAM",1,46
1.02418115289568,11.1645611592251,5.95804049114998,0.014651699964791,0.263187261873835,481,0.263187261873835,0.263187261873835,"NS","NS","DAM",1,63
0.558116352541216,10.8923478851826,1.69438782639184,0.193025976937258,0.647082753269736,482,0.647082753269736,0.647082753269736,"NS","NS","DAM",0.53125,32
0.178210478097301,11.0426095309103,0.191500154706048,0.661671733771066,0.908617230260724,483,0.908617230260724,0.908617230260724,"NS","NS","DAM",0.576923076923077,52
0.118464739075194,10.9722025161533,0.0723984783308117,0.787876529074868,0.951895421574395,484,0.951895421574395,0.951895421574395,"NS","NS","Homeostatic",0.948717948717949,39
-0.475360942469691,10.8428403945179,1.19728154594573,0.27386780684247,0.711363500677388,485,0.711363500677388,0.711363500677388,"NS","NS","DAM",0.583333333333333,24
0.110309131857435,11.0274709581877,0.0718932041836922,0.788600406322605,0.951895421574395,486,0.951895421574395,0.951895421574395,"NS","NS","DAM",1,50
-0.43554370214503,11.1595417815417,1.12463417855401,0.288924838921426,0.723429074773622,487,0.723429074773622,0.723429074773622,"NS","NS","Homeostatic",0.656716417910448,67
1.40481537120685,11.188202358788,11.1460902190814,0.000842336807265954,0.07115914854425,488,0.07115914854425,0.07115914854425,"FDR<0.1","AD-enriched","DAM",1,68
-0.0620897244093699,10.8639283303431,0.0184656795982366,0.908120134060427,0.976633673405368,489,0.976633673405368,0.976633673405368,"NS","NS","Homeostatic",1,27
-0.115649323757856,11.0320510383828,0.0701672070672043,0.791093921389732,0.951895421574395,490,0.951895421574395,0.951895421574395,"NS","NS","DAM",1,50
0.811075436745215,10.9256086870707,3.3866522659029,0.0657286529295709,0.451274814989951,491,0.451274814989951,0.451274814989951,"NS","NS","DAM",1,33
-0.0214353980952241,11.1130576836172,0.00227137935660779,0.961988094473208,0.984846884014726,492,0.984846884014726,0.984846884014726,"NS","NS","DAM",0.859649122807018,57
-0.458289547676113,11.2172854975158,1.30238196258819,0.253780786420434,0.696463372902406,493,0.696463372902406,0.696463372902406,"NS","NS","Homeostatic",0.986301369863014,73
0.0706391560830993,11.1741742284353,0.034574242424705,0.852490938537765,0.967559964288612,494,0.967559964288612,0.967559964288612,"NS","NS","DAM",1,65
-0.124465768204824,10.8317295135239,0.087426250799745,0.767475497588516,0.951895421574395,495,0.951895421574395,0.951895421574395,"NS","NS","DAM",0.75,24
0.215622702680618,11.1380560698668,0.258368443790033,0.611244179497586,0.90011272979551,496,0.90011272979551,0.90011272979551,"NS","NS","DAM",0.947368421052632,57
-0.517722030948542,11.0671319131028,1.51450627427363,0.21845508227369,0.667387146002799,497,0.667387146002799,0.667387146002799,"NS","NS","DAM",1,52
0.638700339387462,10.9962578205609,2.1433924007386,0.143187480699634,0.584481670166781,498,0.584481670166781,0.584481670166781,"NS","NS","DAM",1,40
0.60175842417938,11.0626549681143,2.01816324497527,0.155429557338963,0.600396878547922,499,0.600396878547922,0.600396878547922,"NS","NS","DAM",1,50
-0.213300036296232,10.8231292708189,0.25465304306615,0.613818511054581,0.90011272979551,500,0.90011272979551,0.90011272979551,"NS","NS","DAM",0.739130434782609,23
-0.553681906301659,10.9666988615866,1.62306955678882,0.202666693358093,0.656302308657957,501,0.656302308657957,0.656302308657957,"NS","NS","DAM",0.707317073170732,41
0.570249861795727,10.9231491562648,1.6636616646273,0.19711205631511,0.652486046176291,502,0.652486046176291,0.652486046176291,"NS","NS","DAM",0.848484848484849,33
0.588559538309469,10.841637584288,1.77534372037586,0.192378422787621,0.647082753269736,503,0.647082753269736,0.647082753269736,"NS","NS","Homeostatic",0.875,24
-0.0181601187022395,10.9130584842297,0.00226544216584119,0.962037769356639,0.984846884014726,504,0.984846884014726,0.984846884014726,"NS","NS","Homeostatic",0.939393939393939,33
-0.306807629334,11.0363587028457,0.53206343115456,0.46574201368867,0.839458935618818,505,0.839458935618818,0.839458935618818,"NS","NS","DAM",1,49
-0.153978266479913,11.0407228997075,0.128906626818138,0.719568999559898,0.93605631726486,506,0.93605631726486,0.93605631726486,"NS","NS","DAM",1,51
0.79500995778016,11.2118129684181,3.8524917678926,0.0496743701690985,0.421641311649323,507,0.421641311649323,0.421641311649323,"NS","NS","DAM",1,73
-0.0338690302145483,11.2265255711438,0.00693151261207316,0.933648353320552,0.976633673405368,508,0.976633673405368,0.976633673405368,"NS","NS","Homeostatic",1,70
0.99704109765773,10.8742605547957,5.0651153829113,0.0244138200128386,0.319155596637989,509,0.319155596637989,0.319155596637989,"NS","NS","DAM",1,28
-0.561134538793053,10.940344369302,1.64679099145997,0.199398649141287,0.652486046176291,510,0.652486046176291,0.652486046176291,"NS","NS","Homeostatic",0.971428571428571,35
0.473263651168787,11.0104444384911,1.24857347996421,0.263827268679336,0.702791023103372,511,0.702791023103372,0.702791023103372,"NS","NS","DAM",1,43
-0.653950696814634,10.9646641014433,2.25420452089117,0.13325445251815,0.566550112128591,512,0.566550112128591,0.566550112128591,"NS","NS","Homeostatic",1,39
-0.349248182228454,10.9969305261608,0.656919176983838,0.417651252298025,0.815426684158234,513,0.815426684158234,0.815426684158234,"NS","NS","DAM",0.739130434782609,46
0.48390488702754,10.8887938884288,1.22931344647929,0.267542742240383,0.708222817674475,514,0.708222817674475,0.708222817674475,"NS","NS","DAM",1,30
0.416332364842328,11.1515282797431,1.01908145143795,0.312738954798413,0.746052767196148,515,0.746052767196148,0.746052767196148,"NS","NS","DAM",1,63
-0.115144592363854,11.2516442668359,0.0823930819282057,0.774080676770034,0.951895421574395,516,0.951895421574395,0.951895421574395,"NS","NS","Homeostatic",0.935897435897436,78
-0.380859583065637,10.850695450995,0.767583532796949,0.380967337789787,0.789494847055892,517,0.789494847055892,0.789494847055892,"NS","NS","DAM",1,27
-0.306334922612719,11.029610717811,0.525726891793343,0.468410288428873,0.83972497914276,518,0.83972497914276,0.83972497914276,"NS","NS","DAM",1,52
0.322823351222364,10.9982586159072,0.533493180383181,0.465143321051107,0.839458935618818,519,0.839458935618818,0.839458935618818,"NS","NS","DAM",1,40
0.228395425131785,10.9621099160099,0.275548994893743,0.599634451371181,0.893473726237887,520,0.893473726237887,0.893473726237887,"NS","NS","DAM",0.972972972972973,37
1.29077264010751,11.1245982103244,8.96880833124424,0.00274681697768562,0.144245010476842,521,0.144245010476842,0.144245010476842,"NS","NS","DAM",1,56
0.168248930232038,11.0697869653376,0.152801864958107,0.695872717189765,0.927933635439594,522,0.927933635439594,0.927933635439594,"NS","NS","DAM",0.74,50
0.157480375897535,11.0169523711799,0.145469106480226,0.702904052353515,0.927933635439594,523,0.927933635439594,0.927933635439594,"NS","NS","DAM",1,49
-0.37572513934395,11.2791865670516,0.917223646636802,0.338206871420454,0.767682185946194,524,0.767682185946194,0.767682185946194,"NS","NS","Homeostatic",0.914634146341463,82
-0.0995746547669714,10.8721229042924,0.044078872125332,0.915703722019341,0.976633673405368,525,0.976633673405368,0.976633673405368,"NS","NS","DAM",1,29
-0.541784888733168,11.2935455434433,1.90498353103458,0.16752404365116,0.61531042876031,526,0.61531042876031,0.61531042876031,"NS","NS","DAM",1,88
-0.689245469458231,10.9237556049965,2.51806984791832,0.112550811094302,0.538761164841037,527,0.538761164841037,0.538761164841037,"NS","NS","Homeostatic",0.828571428571429,35
-0.82409463908978,10.9897378770598,3.66907262948982,0.0554333089641134,0.430181411484643,528,0.430181411484643,0.430181411484643,"NS","NS","Homeostatic",1,45
1.22124373524033,10.974748777358,7.59789356287019,0.00584450470848933,0.200223025554639,529,0.200223025554639,0.200223025554639,"NS","NS","DAM",1,39
0.329999636733386,11.018981134912,0.584254872037857,0.444650813408717,0.829132946692071,530,0.829132946692071,0.829132946692071,"NS","NS","DAM",0.883720930232558,43
-0.0616637796130088,11.0587423873409,0.0211388117747293,0.884401675703952,0.973540577796013,531,0.973540577796013,0.973540577796013,"NS","NS","Homeostatic",0.7,50
0.344284276904848,11.0782013561525,0.702813613347346,0.401841502756077,0.802444028628014,532,0.802444028628014,0.802444028628014,"NS","NS","DAM",1,56
0.697095974774607,10.9409444608356,2.62052568087482,0.105492024418379,0.532326261387404,533,0.532326261387404,0.532326261387404,"NS","NS","DAM",0.945945945945946,37
0.118381707338126,11.1649307084647,0.0872394713922554,0.767716868634325,0.951895421574395,534,0.951895421574395,0.951895421574395,"NS","NS","DAM",1,65
0.319912186138673,10.9943982647499,0.553211487935428,0.457009848248891,0.834558397695109,535,0.834558397695109,0.834558397695109,"NS","NS","DAM",1,41
0.174820508486369,10.9111242517841,0.162622817273158,0.686753836788769,0.925355551234797,536,0.925355551234797,0.925355551234797,"NS","NS","DAM",0.8125,32
-1.12759456119939,10.8254351458805,6.41190055932712,0.0148999479187452,0.263187261873835,537,0.263187261873835,0.263187261873835,"NS","NS","Homeostatic",0.708333333333333,24
0.161783651383088,11.0395016106213,0.140424030914765,0.70786047062753,0.929934343765579,538,0.929934343765579,0.929934343765579,"NS","NS","DAM",1,48
0.537304402261364,10.8498899264087,1.52107667900939,0.217458963564401,0.667189057810132,539,0.667189057810132,0.667189057810132,"NS","NS","Homeostatic",0.846153846153846,26
0.22096115876831,11.0858907693492,0.289181690878223,0.590746362103882,0.892443028721712,540,0.892443028721712,0.892443028721712,"NS","NS","DAM",1,55
-0.223452313437143,11.2115016601673,0.30205433482662,0.582598381475212,0.887205021242493,541,0.887205021242493,0.887205021242493,"NS","NS","Homeostatic",0.753623188405797,69
-0.102171099011737,10.901966206022,0.0566164720743588,0.811926346544365,0.960763027610049,542,0.960763027610049,0.960763027610049,"NS","NS","DAM",0.90625,32
-0.196953411062363,10.9296294275735,0.196473756971035,0.657583081934326,0.908617230260724,543,0.908617230260724,0.908617230260724,"NS","NS","DAM",1,35
-0.376896607402934,11.0934518832651,0.806564224387597,0.369139731232817,0.785226845121962,544,0.785226845121962,0.785226845121962,"NS","NS","DAM",1,58
-0.590034123281096,10.9344624875042,1.88303287328701,0.169992317131205,0.619568542565144,545,0.619568542565144,0.619568542565144,"NS","NS","DAM",0.5,38
0.167640517231667,10.9748623610817,0.149087450887685,0.699409613135552,0.927933635439594,546,0.927933635439594,0.927933635439594,"NS","NS","DAM",0.575,40
0.606963335550967,11.1570592131556,2.19302971866133,0.138638914370021,0.5755884842328,547,0.5755884842328,0.5755884842328,"NS","NS","DAM",1,64
0.368464528484666,10.8451404595143,0.717343930946895,0.397018162301127,0.800036004467402,548,0.800036004467402,0.800036004467402,"NS","NS","DAM",1,26
-0.492682497101443,11.1272234988633,1.40210216044309,0.23637418069676,0.681416963047189,549,0.681416963047189,0.681416963047189,"NS","NS","Homeostatic",1,60
-0.473545815686435,11.0130072989891,1.21655830129939,0.270039280303832,0.708916283701709,550,0.708916283701709,0.708916283701709,"NS","NS","Homeostatic",1,45
-0.182015903567109,10.8962691813872,0.176312617462917,0.674562184452898,0.917196868013982,551,0.917196868013982,0.917196868013982,"NS","NS","DAM",1,29
-0.483516221159928,11.2832134808294,1.48430950567772,0.223103786961394,0.669925445861404,552,0.669925445861404,0.669925445861404,"NS","NS","Homeostatic",1,80
0.196881147398739,10.8734557010688,0.227901140022531,0.633085326502973,0.903790853924951,553,0.903790853924951,0.903790853924951,"NS","NS","Homeostatic",0.741935483870968,31
0.185736226000962,11.0639356967234,0.19312418156763,0.660329773179158,0.908617230260724,554,0.908617230260724,0.908617230260724,"NS","NS","DAM",0.96078431372549,51
0.685188662635912,10.9575970905252,2.43270595988425,0.118830163601637,0.543789177142941,555,0.543789177142941,0.543789177142941,"NS","NS","DAM",1,36
-0.189000192867973,11.2060533210416,0.218739454458828,0.640002893432293,0.906126344094601,556,0.906126344094601,0.906126344094601,"NS","NS","Homeostatic",1,72
0.806302626311081,10.9183277948466,3.28695653065567,0.0698347617352566,0.46897311119165,557,0.46897311119165,0.46897311119165,"NS","NS","DAM",0.78125,32
-0.200598934554782,11.1815130713819,0.239390835938554,0.624647294680043,0.903790853924951,558,0.903790853924951,0.903790853924951,"NS","NS","Homeostatic",0.742424242424242,66
1.51909713503746,10.9249849414433,11.3446040065769,0.000756904473427031,0.07115914854425,559,0.07115914854425,0.07115914854425,"FDR<0.1","AD-enriched","DAM",1,34
0.0121833068809516,11.1001344890639,0.00239288466139399,0.96098542370549,0.984807319757262,560,0.984807319757262,0.984807319757262,"NS","NS","DAM",1,60
0.229791023446939,10.8832105466903,0.29053742300231,0.589877307640908,0.891931213032128,561,0.891931213032128,0.891931213032128,"NS","NS","DAM",0.724137931034483,29
0.190213279510397,10.9817036944346,0.201970762925658,0.653135566805235,0.908617230260724,562,0.908617230260724,0.908617230260724,"NS","NS","DAM",0.975609756097561,41
1.00778470805333,10.9616451022335,5.29315383693823,0.021411059962692,0.307206603715455,563,0.307206603715455,0.307206603715455,"NS","NS","DAM",1,38
-0.182390850545222,11.071444772419,0.183272816492301,0.668576331763092,0.913532920264197,564,0.913532920264197,0.913532920264197,"NS","NS","DAM",1,52
0.493051155501532,10.8975225362821,1.26181999444288,0.261309040056083,0.70172887428231,565,0.70172887428231,0.70172887428231,"NS","NS","DAM",0.933333333333333,30
0.0305394060530696,11.4363527381688,0.00699818554458085,0.933330745100013,0.976633673405368,566,0.976633673405368,0.976633673405368,"NS","NS","Homeostatic",0.916666666666667,108
-1.18570537261272,10.9339708930852,7.14818238566247,0.0075049797800965,0.209516743503421,567,0.209516743503421,0.209516743503421,"NS","NS","Homeostatic",1,36
-0.216682009668052,11.1071394465116,0.260845920763862,0.609540497369586,0.89984989539793,568,0.89984989539793,0.89984989539793,"NS","NS","Homeostatic",0.945454545454545,55
0.131364150037462,11.2870770932151,0.116707745301638,0.73263358264036,0.939586500658481,569,0.939586500658481,0.939586500658481,"NS","NS","DAM",1,79
-0.0732373907854395,10.9465898426339,0.02540586304375,0.873360168358874,0.971897029393727,570,0.971897029393727,0.971897029393727,"NS","NS","DAM",1,39
0.195810772820247,10.8983559269711,0.199562719142209,0.661708339217328,0.908617230260724,571,0.908617230260724,0.908617230260724,"NS","NS","Homeostatic",0.6875,32
-0.0391233538525781,11.0539707851115,0.00649874141752819,0.935748448048212,0.976633673405368,572,0.976633673405368,0.976633673405368,"NS","NS","DAM",1,54
-0.471607767524486,10.9197884276379,1.16398989712035,0.280641697843159,0.716537224348611,573,0.716537224348611,0.716537224348611,"NS","NS","DAM",0.971428571428571,35
0.395568436824553,10.9629216417437,0.79934869910668,0.371289899486103,0.788433087105463,574,0.788433087105463,0.788433087105463,"NS","NS","DAM",1,37
0.036645694314445,10.9420245907495,0.00701470847457606,0.933252271067939,0.976633673405368,575,0.976633673405368,0.976633673405368,"NS","NS","DAM",1,36
0.010727539531074,10.9103455954276,0.00105372739759985,0.97410433561518,0.989474400213712,576,0.989474400213712,0.989474400213712,"NS","NS","Homeostatic",0.529411764705882,34
-0.144080368332675,10.964532912453,0.111949617179799,0.737935913050507,0.939586500658481,577,0.939586500658481,0.939586500658481,"NS","NS","DAM",0.783783783783784,37
1.30881321920822,10.918913638832,8.67188837081297,0.00323215960140484,0.154802310048164,578,0.154802310048164,0.154802310048164,"NS","NS","DAM",1,34
0.882638464546682,10.9766044598911,3.79195710424597,0.051501647556413,0.425426676952294,579,0.425426676952294,0.425426676952294,"NS","NS","DAM",1,35
0.908496742038012,11.0381571807622,4.34174999612645,0.0371907174330369,0.36312343704719,580,0.36312343704719,0.36312343704719,"NS","NS","DAM",1,45
0.202621732526197,10.9518293652433,0.226259012700144,0.634312531654943,0.904232757891088,581,0.904232757891088,0.904232757891088,"NS","NS","Homeostatic",0.918918918918919,37
0.070971657071477,11.0038932230868,0.0296545575505392,0.863276657622317,0.970779981680195,582,0.970779981680195,0.970779981680195,"NS","NS","DAM",0.933333333333333,45
-0.436463426936347,11.0979948585594,1.11405505510889,0.291204215793825,0.723541932592586,583,0.723541932592586,0.723541932592586,"NS","NS","Homeostatic",1,59
-0.103507944024732,11.0790928641555,0.0616626039157213,0.803887576166824,0.954723375637231,584,0.954723375637231,0.954723375637231,"NS","NS","DAM",1,55
0.306283062561158,10.8586462527182,0.525555748896262,0.468482695517629,0.83972497914276,585,0.83972497914276,0.83972497914276,"NS","NS","DAM",0.964285714285714,28
1.15509458447565,11.0757600928967,7.15400800404791,0.00748064335851766,0.209516743503421,586,0.209516743503421,0.209516743503421,"NS","NS","DAM",1,51
1.40478260796876,10.9540418393105,9.45950603330803,0.00210103192951664,0.131687259324221,587,0.131687259324221,0.131687259324221,"NS","NS","DAM",1,34
0.769971562616929,10.9990902178067,3.13265468827964,0.0767411356084374,0.477910341305108,588,0.477910341305108,0.477910341305108,"NS","NS","DAM",0.928571428571429,42
-0.274178818234311,11.0730572946957,0.4319084206483,0.511055214430883,0.860943870744726,589,0.860943870744726,0.860943870744726,"NS","NS","Homeostatic",1,53
0.163760038129399,10.8349703153118,0.157711489394527,0.691272973856906,0.927933635439594,590,0.927933635439594,0.927933635439594,"NS","NS","Homeostatic",0.75,24
-0.529468610911112,11.5299437606847,2.16308257891621,0.141363382988294,0.578250638202645,591,0.578250638202645,0.578250638202645,"NS","NS","Homeostatic",0.828125,128
-0.37630295999802,11.3505918400088,0.970695867434547,0.324508609801499,0.755615472543492,592,0.755615472543492,0.755615472543492,"NS","NS","DAM",0.978021978021978,91
0.110597358662063,11.0125908897581,0.0722596987839887,0.788075080052674,0.951895421574395,593,0.951895421574395,0.951895421574395,"NS","NS","DAM",0.869565217391304,46
0.46644739813114,10.9343107501866,1.17595606737825,0.278182902533871,0.716537224348611,594,0.716537224348611,0.716537224348611,"NS","NS","DAM",1,35
-0.555051807459638,11.3563108935899,2.09796441659188,0.147497908526496,0.59212486832021,595,0.59212486832021,0.59212486832021,"NS","NS","Homeostatic",0.979166666666667,96
-0.283504913135189,11.0930116145747,0.465094129170179,0.495254068916545,0.854287843693618,596,0.854287843693618,0.854287843693618,"NS","NS","DAM",0.947368421052632,57
0.488153375395532,10.9550316101628,1.3095560281064,0.252477257288382,0.693866069181508,597,0.693866069181508,0.693866069181508,"NS","NS","DAM",0.925,40
0.48672651410194,10.971295111187,1.25157866570196,0.263253335824858,0.702791023103372,598,0.702791023103372,0.702791023103372,"NS","NS","DAM",1,39
0.833143110326997,11.0237417136709,3.85182176576682,0.0496942153204812,0.421641311649323,599,0.421641311649323,0.421641311649323,"NS","NS","DAM",1,47
0.469797984857678,11.0779681962946,1.25982579075288,0.261686235744394,0.70172887428231,600,0.70172887428231,0.70172887428231,"NS","NS","DAM",0.961538461538462,52
0.544800365295711,11.1432543018005,1.7974662850777,0.180021559826702,0.631718819008192,601,0.631718819008192,0.631718819008192,"NS","NS","DAM",0.848484848484849,66
0.270963546424917,10.8723965874957,0.385054000590251,0.534911892152812,0.86864407775808,602,0.86864407775808,0.86864407775808,"NS","NS","Homeostatic",0.689655172413793,29
-0.357135290264491,10.8687242948971,0.675248626467522,0.411229235314507,0.80958357717956,603,0.80958357717956,0.80958357717956,"NS","NS","DAM",1,29
-0.153142490866868,11.2174356938522,0.142116481715471,0.706186586668572,0.928527840315839,604,0.928527840315839,0.928527840315839,"NS","NS","Homeostatic",0.788732394366197,71
1.2184358764313,10.9172369402736,7.55754199419119,0.00597680673297429,0.200223025554639,605,0.200223025554639,0.200223025554639,"NS","NS","DAM",1,33
-0.333850649574629,10.9359536527399,0.570534279098174,0.450048116816323,0.83359722685807,606,0.83359722685807,0.83359722685807,"NS","NS","Homeostatic",0.657142857142857,35
-0.531585269424737,11.106480467041,1.59117925940923,0.207160097707204,0.657072615352181,607,0.657072615352181,0.657072615352181,"NS","NS","Homeostatic",0.982142857142857,56
-0.273899088045063,11.0782464641882,0.424806542903458,0.514549569216015,0.860943870744726,608,0.860943870744726,0.860943870744726,"NS","NS","DAM",0.910714285714286,56
0.226959801503444,11.2516365797315,0.345381589176194,0.556740283436825,0.876617804471435,609,0.876617804471435,0.876617804471435,"NS","NS","DAM",1,84
0.402485912958413,11.0271203973446,0.889861387895893,0.345516705908172,0.769571210597439,610,0.769571210597439,0.769571210597439,"NS","NS","DAM",0.8,45
-0.223482271145886,10.8741430469192,0.258160771504778,0.647868133099957,0.907552112672352,611,0.907552112672352,0.907552112672352,"NS","NS","DAM",1,31
0.291736745986179,10.8260763608079,0.458817574392975,0.49817836051086,0.854287843693618,612,0.854287843693618,0.854287843693618,"NS","NS","DAM",0.869565217391304,23
-0.620533786174497,11.029638976816,2.06056722689847,0.151156410242577,0.596944929067736,613,0.596944929067736,0.596944929067736,"NS","NS","Homeostatic",0.954545454545455,44
-0.696053908623446,10.9670389806163,2.57115235388564,0.108830969008457,0.534228752622942,614,0.534228752622942,0.534228752622942,"NS","NS","DAM",1,40
-0.479637265850481,10.9057848025521,1.20329141898009,0.272666944925963,0.709439048285511,615,0.709439048285511,0.709439048285511,"NS","NS","Homeostatic",0.96969696969697,33
0.471221323896535,11.2908986211681,1.40640937522551,0.235655639044344,0.681416963047189,616,0.681416963047189,0.681416963047189,"NS","NS","DAM",1,79
-0.210434578735225,11.253160437874,0.285955712535182,0.592824894195626,0.892618915001629,617,0.892618915001629,0.892618915001629,"NS","NS","DAM",1,80
0.674043202624989,10.9338432560491,2.32688199624896,0.127158892202659,0.557757375201725,618,0.557757375201725,0.557757375201725,"NS","NS","DAM",1,33
0.524698596471978,11.4397619625883,1.95751148750934,0.161786813825652,0.608768674825704,619,0.608768674825704,0.608768674825704,"NS","NS","DAM",1,102
0.190205301592414,11.2324387789299,0.230148724047098,0.631414417530676,0.903790853924951,620,0.903790853924951,0.903790853924951,"NS","NS","Homeostatic",0.986666666666667,75
