source,target,ligand,receptor,communication_strength_AD,communication_strength_CN,delta_AD_vs_CN,source_n_AD,source_n_CN,target_n_AD,target_n_CN,min_group_cell_count,source_family,target_family,lr_pair
Astro_Homeostatic,CapEC_ActLow,EGF,CAV1,0.150179438520603,0.0942507579450407,0.0559286805755623,7441,10219,129,129,129,Astrocyte,Vascular,EGF - CAV1
Astro_Homeostatic,CapEC_ActLow,EGF,LDLR,0.470926504485471,0.223666246218208,0.247260258267263,7441,10219,129,129,129,Astrocyte,Vascular,EGF - LDLR
Astro_Homeostatic,CapEC_ActLow,F8,LDLR,0.326369123816368,0.269801146533224,0.056567977283144,7441,10219,129,129,129,Astrocyte,Vascular,F8 - LDLR
Astro_Homeostatic,CapEC_ActLow,FBN1,ITGA5,0.516990380848121,0.0,0.516990380848121,7441,10219,129,129,129,Astrocyte,Vascular,FBN1 - ITGA5
Astro_Homeostatic,CapEC_ActLow,FGF1,FGFR1,0.299592908937803,0.293479170966401,0.0061137379714019,7441,10219,129,129,129,Astrocyte,Vascular,FGF1 - FGFR1
Astro_Homeostatic,CapEC_ActLow,FGF11,FGFR1,0.0890168394681554,0.0,0.0890168394681554,7441,10219,129,129,129,Astrocyte,Vascular,FGF11 - FGFR1
Astro_Homeostatic,CapEC_ActLow,FGF2,FGFR1,1.60970571829794,1.07435044778334,0.5353552705145999,7441,10219,129,129,129,Astrocyte,Vascular,FGF2 - FGFR1
Astro_Homeostatic,CapEC_ActLow,FGF2,GPC4,0.742275892522364,0.0,0.742275892522364,7441,10219,129,129,129,Astrocyte,Vascular,FGF2 - GPC4
Astro_Homeostatic,CapEC_ActLow,FGF2,SDC3,1.22779815262043,0.761765758971541,0.466032393648889,7441,10219,129,129,129,Astrocyte,Vascular,FGF2 - SDC3
Astro_Homeostatic,CapEC_ActLow,FN1,ROBO4,0.454672611917832,0.327196131710796,0.127476480207036,7441,10219,129,129,129,Astrocyte,Vascular,FN1 - ROBO4
Astro_Homeostatic,CapEC_ActLow,GSTP1,EGFR,0.546353338823593,0.296400690169879,0.249952648653714,7441,10219,129,129,129,Astrocyte,Vascular,GSTP1 - EGFR
Astro_Homeostatic,CapEC_ActLow,LAMA1,DAG1,0.497571458369057,0.100054406550893,0.397517051818164,7441,10219,129,129,129,Astrocyte,Vascular,LAMA1 - DAG1
Astro_Homeostatic,CapEC_ActLow,LAMA2,ITGA6_ITGB1,0.591894781351698,0.359555989282588,0.23233879206911,7441,10219,129,129,129,Astrocyte,Vascular,LAMA2 - ITGA6/ITGB1
Astro_Homeostatic,CapEC_ActLow,LAMA4,ITGA2_ITGB1,0.315574532472797,0.280223227642616,0.035351304830181,7441,10219,129,129,129,Astrocyte,Vascular,LAMA4 - ITGA2/ITGB1
Astro_Homeostatic,CapEC_ActLow,LAMA5,BCAM,0.264966235643893,0.14072146427708,0.124244771366813,7441,10219,129,129,129,Astrocyte,Vascular,LAMA5 - BCAM
Astro_Homeostatic,CapEC_ActLow,LAMA5,ITGA2_ITGB1,1.27859791150618,0.824646573006303,0.4539513384998771,7441,10219,129,129,129,Astrocyte,Vascular,LAMA5 - ITGA2/ITGB1
