sample,group,LR_Pair,source,target,ligand,receptor,communication_strength,nvu_priority_score,n_source_target_edges,holonet_db_exact,support_status,support_reason,ligand_in_var,receptor_in_var,ligand_detected_frac,receptor_detected_frac,spatial_score_mean,spatial_score_max,official_ce_mean,official_ce_hotspot_mean,official_ce_hotspot_max,top_ce_contributor
2-5,CN,VWF:ITGB1,CapEC_ActHigh,Endothelial,VWF,ITGB1,3.77418129832661,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5347968239140588,0.304063521718823,0.1835280812611568,1.0,,,,
2-5,CN,VWF:ITGB1,CapEC_ActLow,CapEC_ActMid,VWF,ITGB1,3.7584674831426,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5347968239140588,0.304063521718823,0.1883727086620523,1.0,,,,
2-5,CN,VWF:LRP1,CapEC_ActHigh,Astrocytes,VWF,LRP1,3.74982005142202,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5347968239140588,0.6623073330219523,0.2377058838345961,1.0,,,,
2-5,CN,PDGFC:FLT1,CapEC_ActMid,CapEC_ActMid,PDGFC,FLT1,3.72422218612749,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0758991125642223,0.3061653432975245,0.122507357842187,1.0,,,,
2-5,CN,FN1:ITGA6,CapEC_ActHigh,CapEC_ActLow,FN1,ITGA6,3.72253369425623,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.278141055581504,0.2251284446520317,0.15524163262026,1.0,,,,
2-5,CN,FN1:ITGA6,CapEC_ActMid,CapEC_ActMid,FN1,ITGA6,3.70410558689883,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.278141055581504,0.2251284446520317,0.15524163262026,1.0,,,,
2-5,CN,VWF:ITGB1,CapEC_ActHigh,CapEC_ActLow,VWF,ITGB1,3.69086778987713,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5347968239140588,0.304063521718823,0.1883727086620523,1.0,,,,
2-5,CN,FN1:ITGA2,CapEC_ActHigh,Oligodendrocytes,FN1,ITGA2,3.66284018683941,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.278141055581504,0.0212517515179822,0.0655294440229569,1.0,,,,
2-5,CN,VWF:ITGB1,CapEC_ActMid,Endothelial,VWF,ITGB1,3.65035964933864,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5347968239140588,0.304063521718823,0.1835280812611568,1.0,,,,
2-5,CN,TGM2:ITGB1,CapEC_ActHigh,CapEC_ActMid,TGM2,ITGB1,3.63766296351018,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.294021485287249,0.304063521718823,0.1666930026073109,1.0,,,,
2-5,CN,FN1:ITGA6,CapEC_ActMid,CapEC_ActHigh,FN1,ITGA6,3.63450836147113,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.278141055581504,0.2251284446520317,0.15524163262026,1.0,,,,
2-5,CN,VWF:LRP1,CapEC_ActMid,Astrocytes,VWF,LRP1,3.62040803512039,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5347968239140588,0.6623073330219523,0.2377058838345961,1.0,,,,
2-5,CN,FN1:MAG,CapEC_ActHigh,Oligodendrocytes,FN1,MAG,4.46072536580911,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.278141055581504,0.3867351704810836,0.1780956014268541,1.0,,,,
2-5,CN,PDGFB:ADGRV1,CapEC_ActHigh,Astrocytes,PDGFB,ADGRV1,4.36124789214048,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1305464736104624,0.2926202709014479,0.142733817083276,1.0,,,,
2-5,CN,FN1:ROBO4,CapEC_ActHigh,CapEC_ActHigh,FN1,ROBO4,4.19207994522959,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.278141055581504,0.0920130780009341,0.1204294050928197,1.0,,,,
2-5,CN,SORBS1:ITGA1,CapEC_ActMid,CapEC_ActHigh,SORBS1,ITGA1,3.98360728722512,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5859411489957963,0.0728631480616534,0.1275883272210068,1.0,,,,
2-5,CN,VWF:SIRPA,CapEC_ActHigh,Excitatory,VWF,SIRPA,3.98360728722512,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5347968239140588,0.7174217655301262,0.3522770693882374,1.0,,,,
2-5,CN,SORBS1:ITGA1,CapEC_ActHigh,CapEC_ActHigh,SORBS1,ITGA1,3.96717039385805,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5859411489957963,0.0728631480616534,0.1275883272210068,1.0,,,,
2-5,CN,SORBS1:ITGA1,CapEC_ActLow,CapEC_ActHigh,SORBS1,ITGA1,3.95700302477388,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5859411489957963,0.0728631480616534,0.1275883272210068,1.0,,,,
2-5,CN,VWF:SIRPA,CapEC_ActMid,Excitatory,VWF,SIRPA,3.90344712748931,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5347968239140588,0.7174217655301262,0.3522770693882374,1.0,,,,
2-5,CN,VWF:SIRPA,CapEC_ActHigh,Astrocytes,VWF,SIRPA,3.86328298116282,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5347968239140588,0.7174217655301262,0.2776835480036126,1.0,,,,
2-5,CN,SPARC:FGFR1,CapEC_ActHigh,OPCs,SPARC,FGFR1,3.83342130048246,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.7638953759925269,0.2592246613731901,0.2011645501115094,1.0,,,,
2-5,CN,FN1:MAG,CapEC_ActMid,Oligodendrocytes,FN1,MAG,3.82987881623994,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.278141055581504,0.3867351704810836,0.1780956014268541,1.0,,,,
2-5,CN,PDGFB:ADGRV1,CapEC_ActMid,Astrocytes,PDGFB,ADGRV1,3.81087589061174,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1305464736104624,0.2926202709014479,0.142733817083276,1.0,,,,
2-5,CN,SORBS1:ITGA1,CapEC_ActMid,CapEC_ActMid,SORBS1,ITGA1,3.74637733727614,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5859411489957963,0.0728631480616534,0.1275883272210068,1.0,,,,
2-5,CN,VWF:SIRPA,CapEC_ActMid,Astrocytes,VWF,SIRPA,3.73781076761127,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5347968239140588,0.7174217655301262,0.2776835480036126,1.0,,,,
2-5,CN,SORBS1:ITGA1,CapEC_ActHigh,CapEC_ActMid,SORBS1,ITGA1,3.71580187585757,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5859411489957963,0.0728631480616534,0.1275883272210068,1.0,,,,
2-5,CN,LGALS3:ENG,CapEC_ActHigh,CapEC_ActHigh,LGALS3,ENG,3.71494992090924,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5765997197571229,0.3099019149929939,0.19596089567014,1.0,,,,
2-5,CN,CFH:ITGAM,CapEC_ActMid,Microglia,CFH,ITGAM,3.71077610784202,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0866417561886968,0.0429705744978981,0.0002918837358726,0.0866027375484033,,,,
2-5,CN,SORBS1:ITGA1,CapEC_ActLow,CapEC_ActMid,SORBS1,ITGA1,3.70410558689883,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5859411489957963,0.0728631480616534,0.1275883272210068,1.0,,,,
2-5,CN,ICAM2:ITGAM_ITGB2,CapEC_ActHigh,Microglia,ICAM2,ITGAM_ITGB2,3.69625626709721,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,False,0.2442783745913124,0.0,0.0,0.0,,,,
2-5,CN,SORBS1:ITGA1,CapEC_ActMid,CapEC_ActLow,SORBS1,ITGA1,3.65195562095133,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5859411489957963,0.0728631480616534,0.1275883272210068,1.0,,,,
2-5,CN,SORBS1:ITGA1,CapEC_ActHigh,CapEC_ActLow,SORBS1,ITGA1,3.62196709250441,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.5859411489957963,0.0728631480616534,0.1275883272210068,1.0,,,,
2-5,CN,ANXA1:GRM7,CapEC_ActHigh,OPCs,ANXA1,GRM7,4.43127687263872,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.170014012143858,0.1581036898645492,0.1217656905887268,1.0,,,,
2-5,CN,GNAI2:S1PR1,CapEC_ActHigh,CapEC_ActHigh,GNAI2,S1PR1,4.0992378509831,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6536665109761793,0.3425969173283512,0.2125495613461406,1.0,,,,
2-5,CN,GNAI2:P2RY12,CapEC_ActHigh,Microglia,GNAI2,P2RY12,3.933471439823,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6536665109761793,0.0035030359645025,5.700229614614876e-05,0.0428803687612365,,,,
2-5,CN,ANXA2:TLR2,CapEC_ActHigh,Microglia,ANXA2,TLR2,3.645583630928,2,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2631947687996263,0.0700607192900513,0.1116340014530875,1.0,,,,
2-3,AD,ANGPT2:TEK,CapEC_ActHigh,CapEC_ActMid,ANGPT2,TEK,4.54361491584708,4,,True,official_CE,official_CE_computed,True,True,0.1608585275790445,0.0867759058389106,0.0784056315867419,1.0,0.9999998211860656,0.1355988357753196,1.0,Endo_Capillary
2-3,AD,ANGPT2:TEK,CapEC_ActHigh,CapEC_ActHigh,ANGPT2,TEK,4.37288432730355,4,,True,official_CE,official_CE_computed,True,True,0.1608585275790445,0.0867759058389106,0.0784056315867419,1.0,0.9999998211860656,0.1355988357753196,1.0,Endo_Capillary
2-3,AD,DLL4:NOTCH3,CapEC_ActHigh,Endothelial,DLL4,NOTCH3,3.97571022943378,4,,True,official_CE,official_CE_computed,True,True,0.0722363258712208,0.2333256404338795,0.111330375248166,1.0,1.0,0.1015953117076328,1.0,Endo_Capillary
2-3,AD,ANGPT2:ITGA5_ITGB1,CapEC_ActHigh,CapEC_ActHigh,ANGPT2,ITGA5_ITGB1,4.20261655015507,5,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,False,0.1608585275790445,0.0,0.0,0.0,,,,
2-3,AD,EDN1:ADGRL4,CapEC_ActHigh,CapEC_ActHigh,EDN1,ADGRL4,5.53000649543383,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0823909531502423,0.0876990537733671,0.0659244952139132,1.0,,,,
2-3,AD,TGM2:SDC4,CapEC_ActHigh,Astrocytes,TGM2,SDC4,5.30562680132779,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2790214631894761,0.4004154165705054,0.1576176732683638,1.0,,,,
2-3,AD,EDN1:ADGRL4,CapEC_ActHigh,CapEC_ActMid,EDN1,ADGRL4,4.93295337198607,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0823909531502423,0.0876990537733671,0.0659244952139132,1.0,,,,
2-3,AD,TGM2:SDC4,CapEC_ActMid,Astrocytes,TGM2,SDC4,4.7448514396223,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2790214631894761,0.4004154165705054,0.1576176732683638,1.0,,,,
2-3,AD,ANGPT2:TIE1,CapEC_ActHigh,CapEC_ActHigh,ANGPT2,TIE1,4.67077082937509,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1608585275790445,0.0775444264943457,0.085692140690751,1.0,,,,
2-3,AD,VWF:ITGB1,CapEC_ActHigh,CapEC_ActHigh,VWF,ITGB1,4.61033774738797,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.4241864758827602,0.1565404580706132,1.0,,,,
2-3,AD,VWF:ITGB1,CapEC_ActMid,CapEC_ActHigh,VWF,ITGB1,4.5039011398043,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.4241864758827602,0.1565404580706132,1.0,,,,
2-3,AD,VWF:LRP1,CapEC_ActHigh,OPCs,VWF,LRP1,4.4793671420588,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.737825986614355,0.1925065907718692,1.0,,,,
2-3,AD,SPARC:ENG,CapEC_ActHigh,CapEC_ActHigh,SPARC,ENG,4.46727274052437,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6113547195938149,0.2344795753519501,0.1501657870128433,1.0,,,,
2-3,AD,VEGFC:FLT1,CapEC_ActLow,CapEC_ActHigh,VEGFC,FLT1,4.39084021559002,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0117701361643203,0.3207939072236326,0.0001506968985669,0.0795856350418097,,,,
2-3,AD,VWF:ITGB1,CapEC_ActHigh,CapEC_ActMid,VWF,ITGB1,4.36046463986151,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.4241864758827602,0.1565404580706132,1.0,,,,
2-3,AD,EDN1:ADGRL4,CapEC_ActMid,CapEC_ActHigh,EDN1,ADGRL4,4.35835110876904,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0823909531502423,0.0876990537733671,0.0659244952139132,1.0,,,,
2-3,AD,VEGFC:FLT1,CapEC_ActLow,CapEC_ActMid,VEGFC,FLT1,4.35226555679961,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0117701361643203,0.3207939072236326,0.0001506968985669,0.0795856350418097,,,,
2-3,AD,VWF:LRP1,CapEC_ActMid,OPCs,VWF,LRP1,4.34668604700358,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.737825986614355,0.1925065907718692,1.0,,,,
2-3,AD,VEGFC:FLT1,CapEC_ActMid,CapEC_ActHigh,VEGFC,FLT1,4.33360333036573,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0117701361643203,0.3207939072236326,0.0001506968985669,0.0795856350418097,,,,
2-3,AD,VEGFC:FLT1,CapEC_ActHigh,CapEC_ActHigh,VEGFC,FLT1,4.31533439774322,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0117701361643203,0.3207939072236326,0.0001506968985669,0.0795856350418097,,,,
2-3,AD,ANGPT2:TIE1,CapEC_ActHigh,CapEC_ActMid,ANGPT2,TIE1,4.30796734573952,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1608585275790445,0.0775444264943457,0.085692140690751,1.0,,,,
2-3,AD,FN1:ITGA6,CapEC_ActHigh,CapEC_ActMid,FN1,ITGA6,4.26439504314963,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.3168705285021925,0.2160166166628202,0.1325256288480273,1.0,,,,
2-3,AD,VWF:ITGB1,CapEC_ActMid,CapEC_ActMid,VWF,ITGB1,4.26182597876555,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.4241864758827602,0.1565404580706132,1.0,,,,
2-3,AD,VEGFC:FLT1,CapEC_ActMid,CapEC_ActMid,VEGFC,FLT1,4.24588149208192,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0117701361643203,0.3207939072236326,0.0001506968985669,0.0795856350418097,,,,
2-3,AD,SPARC:ENG,CapEC_ActHigh,CapEC_ActMid,SPARC,ENG,4.2313900266333,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6113547195938149,0.2344795753519501,0.1501657870128433,1.0,,,,
2-3,AD,EDN1:ADGRL4,CapEC_ActHigh,CapEC_ActLow,EDN1,ADGRL4,4.22032329726955,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0823909531502423,0.0876990537733671,0.0659244952139132,1.0,,,,
2-3,AD,VEGFC:FLT1,CapEC_ActHigh,CapEC_ActMid,VEGFC,FLT1,4.21313631423109,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0117701361643203,0.3207939072236326,0.0001506968985669,0.0795856350418097,,,,
2-3,AD,FN1:ITGA6,CapEC_ActHigh,CapEC_ActHigh,FN1,ITGA6,4.20410799381511,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.3168705285021925,0.2160166166628202,0.1325256288480273,1.0,,,,
2-3,AD,PDGFC:FLT1,CapEC_ActHigh,CapEC_ActHigh,PDGFC,FLT1,4.08019529361381,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1006231248557581,0.3207939072236326,0.109022735823924,1.0,,,,
2-3,AD,ANGPT2:TIE1,CapEC_ActHigh,CapEC_ActLow,ANGPT2,TIE1,4.04859840853247,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1608585275790445,0.0775444264943457,0.085692140690751,1.0,,,,
2-3,AD,VEGFC:FLT1,CapEC_ActLow,CapEC_ActLow,VEGFC,FLT1,4.02600600071754,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0117701361643203,0.3207939072236326,0.0001506968985669,0.0795856350418097,,,,
2-3,AD,PDGFC:FLT1,CapEC_ActHigh,CapEC_ActMid,PDGFC,FLT1,4.02350804712969,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1006231248557581,0.3207939072236326,0.109022735823924,1.0,,,,
2-3,AD,TGM2:SDC4,CapEC_ActLow,Astrocytes,TGM2,SDC4,4.01077358387843,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2790214631894761,0.4004154165705054,0.1576176732683638,1.0,,,,
2-3,AD,VWF:ITGB1,CapEC_ActLow,CapEC_ActHigh,VWF,ITGB1,3.97536257725821,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.4241864758827602,0.1565404580706132,1.0,,,,
2-3,AD,TGM2:ITGB1,CapEC_ActHigh,CapEC_ActHigh,TGM2,ITGB1,3.89763193889997,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2790214631894761,0.4241864758827602,0.1457372037546845,1.0,,,,
2-3,AD,PDGFC:FLT1,CapEC_ActHigh,CapEC_ActLow,PDGFC,FLT1,3.89569937689265,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1006231248557581,0.3207939072236326,0.109022735823924,1.0,,,,
2-3,AD,VEGFC:FLT1,CapEC_ActMid,CapEC_ActLow,VEGFC,FLT1,3.88311539457363,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0117701361643203,0.3207939072236326,0.0001506968985669,0.0795856350418097,,,,
2-3,AD,VEGFC:FLT1,CapEC_ActHigh,CapEC_ActLow,VEGFC,FLT1,3.87220743527883,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0117701361643203,0.3207939072236326,0.0001506968985669,0.0795856350418097,,,,
2-3,AD,VWF:LRP1,CapEC_ActLow,OPCs,VWF,LRP1,3.868944399429,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.737825986614355,0.1925065907718692,1.0,,,,
2-3,AD,EDN1:ADGRL4,CapEC_ActMid,CapEC_ActMid,EDN1,ADGRL4,3.84909649065464,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.0823909531502423,0.0876990537733671,0.0659244952139132,1.0,,,,
2-3,AD,TGM2:ITGA9,CapEC_ActHigh,Microglia,TGM2,ITGA9,3.80877750513831,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2790214631894761,0.0807754442649434,0.1139806027570151,1.0,,,,
2-3,AD,SPARC:ENG,CapEC_ActHigh,CapEC_ActLow,SPARC,ENG,3.80619833605669,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6113547195938149,0.2344795753519501,0.1501657870128433,1.0,,,,
2-3,AD,PDGFC:FLT1,CapEC_ActMid,CapEC_ActHigh,PDGFC,FLT1,3.78122747656311,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1006231248557581,0.3207939072236326,0.109022735823924,1.0,,,,
2-3,AD,VWF:ITGB1,CapEC_ActHigh,Endothelial,VWF,ITGB1,3.77418129832661,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.4241864758827602,0.1964276198984822,1.0,,,,
2-3,AD,VWF:ITGB1,CapEC_ActLow,CapEC_ActMid,VWF,ITGB1,3.7584674831426,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.4241864758827602,0.1565404580706132,1.0,,,,
2-3,AD,VWF:LRP1,CapEC_ActHigh,Astrocytes,VWF,LRP1,3.74982005142202,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.737825986614355,0.2393503774028856,1.0,,,,
2-3,AD,PDGFC:FLT1,CapEC_ActMid,CapEC_ActMid,PDGFC,FLT1,3.72422218612749,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1006231248557581,0.3207939072236326,0.109022735823924,1.0,,,,
2-3,AD,FN1:ITGA6,CapEC_ActHigh,CapEC_ActLow,FN1,ITGA6,3.72253369425623,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.3168705285021925,0.2160166166628202,0.1325256288480273,1.0,,,,
2-3,AD,FN1:ITGA6,CapEC_ActMid,CapEC_ActMid,FN1,ITGA6,3.70410558689883,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.3168705285021925,0.2160166166628202,0.1325256288480273,1.0,,,,
2-3,AD,VWF:ITGB1,CapEC_ActHigh,CapEC_ActLow,VWF,ITGB1,3.69086778987713,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.4241864758827602,0.1565404580706132,1.0,,,,
2-3,AD,FN1:ITGA2,CapEC_ActHigh,Oligodendrocytes,FN1,ITGA2,3.66284018683941,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.3168705285021925,0.033464112624048,0.0779577382549452,1.0,,,,
2-3,AD,VWF:ITGB1,CapEC_ActMid,Endothelial,VWF,ITGB1,3.65035964933864,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.4241864758827602,0.1964276198984822,1.0,,,,
2-3,AD,TGM2:ITGB1,CapEC_ActHigh,CapEC_ActMid,TGM2,ITGB1,3.63766296351018,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.2790214631894761,0.4241864758827602,0.1457372037546845,1.0,,,,
2-3,AD,FN1:ITGA6,CapEC_ActMid,CapEC_ActHigh,FN1,ITGA6,3.63450836147113,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.3168705285021925,0.2160166166628202,0.1325256288480273,1.0,,,,
2-3,AD,VWF:LRP1,CapEC_ActMid,Astrocytes,VWF,LRP1,3.62040803512039,4,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.737825986614355,0.2393503774028856,1.0,,,,
2-3,AD,FN1:MAG,CapEC_ActHigh,Oligodendrocytes,FN1,MAG,4.46072536580911,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.3168705285021925,0.5361181629356104,0.1974787810501553,1.0,,,,
2-3,AD,PDGFB:ADGRV1,CapEC_ActHigh,Astrocytes,PDGFB,ADGRV1,4.36124789214048,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1668589891530117,0.2598661435495038,0.1449780918071249,1.0,,,,
2-3,AD,FN1:ROBO4,CapEC_ActHigh,CapEC_ActHigh,FN1,ROBO4,4.19207994522959,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.3168705285021925,0.0655435033464112,0.1015013852606593,1.0,,,,
2-3,AD,SORBS1:ITGA1,CapEC_ActMid,CapEC_ActHigh,SORBS1,ITGA1,3.98360728722512,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6425109623817217,0.0683129471497807,0.1146939601771481,1.0,,,,
2-3,AD,VWF:SIRPA,CapEC_ActHigh,Excitatory,VWF,SIRPA,3.98360728722512,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.9016847449803832,0.3275797227033323,1.0,,,,
2-3,AD,SORBS1:ITGA1,CapEC_ActHigh,CapEC_ActHigh,SORBS1,ITGA1,3.96717039385805,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6425109623817217,0.0683129471497807,0.1146939601771481,1.0,,,,
2-3,AD,SORBS1:ITGA1,CapEC_ActLow,CapEC_ActHigh,SORBS1,ITGA1,3.95700302477388,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6425109623817217,0.0683129471497807,0.1146939601771481,1.0,,,,
2-3,AD,VWF:SIRPA,CapEC_ActMid,Excitatory,VWF,SIRPA,3.90344712748931,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.9016847449803832,0.3275797227033323,1.0,,,,
2-3,AD,VWF:SIRPA,CapEC_ActHigh,Astrocytes,VWF,SIRPA,3.86328298116282,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.4186475882760212,0.9016847449803832,0.286847505150334,1.0,,,,
2-3,AD,SPARC:FGFR1,CapEC_ActHigh,OPCs,SPARC,FGFR1,3.83342130048246,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.6113547195938149,0.267712900992384,0.1594594422199917,1.0,,,,
2-3,AD,FN1:MAG,CapEC_ActMid,Oligodendrocytes,FN1,MAG,3.82987881623994,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.3168705285021925,0.5361181629356104,0.1974787810501553,1.0,,,,
2-3,AD,PDGFB:ADGRV1,CapEC_ActMid,Astrocytes,PDGFB,ADGRV1,3.81087589061174,3,,False,spatial_LR_support,not_in_HoloNet_human_LR_database_exact_pair,True,True,0.1668589891530117,0.2598661435495038,0.1449780918071249,1.0,,,,
